query,querySlug,cluster,clusterLabel,text,videosNumber,ids
water quality,water-quality,2,Water quality,water,127,7055835618802158894|7069109158938823982|7068328836848684334|7068107096117562670|7091657755844594990|7103674123808951598|7102606575126301995|7126615782288756014|7126516463099317547|7138113360544943406|7138055982395002158|7138019794296753454|7137847469265734955|7149180787445828910|7148908383863672107|7148890060002233646|7147700319898733870|7159699093994917162|7171199595295427883|7183060743288393006|7182665407352966446|7182292305041280302|7182108225326550318|7181357323913530670|7194297198174014766|7193392620779900203|7205309496191733034|7205023071185423659|7204926046334946602|7204894736203762990|7204672132855647534|7204284230736694571|7216811866260278574|7216774927989394734|7216707185965944106|7216463035366411562|7216367285194247467|7216346654658645291|7227475293697772846|7227276139046260011|7227123730953194798|7227108481965378858|7226818229338131758|7226785049847270699|7250593433599888682|7250237318320114990|7249956074424421674|7260899903130389802|7260671862051622190|7260655748290596138|7273525087071030574|7273405463801138475|7273290160253504810|7273262204877557038|7273140891840236842|7273033222403968298|7284763848148602143|7284421612101700910|7284343109440539950|7284331499896212766|7283692165736303902|7296157057042943262|7294845387465116958|7307303520070585646|7318769375727717675|7059444902119197957|7056966558635003138|7069109158938823982|7068328836848684334|7068107096117562670|7091657755844594990|7103848089248648453|7103674123808951598|7102641870546750746|7102606575126301995|7115072527659142446|7115036725847657774|7114727437409324294|7114350426861915397|7126615782288756014|7126516463099317547|7126214064040135942|7125873202357619973|7138113360544943406|7138055982395002158|7138019794296753454|7137847469265734955|7149180787445828910|7148908383863672107|7148890060002233646|7148130041161846021|7160590612079627521|7159699093994917162|7171199595295427883|7170858672103427334|7183060743288393006|7182665407352966446|7182292305041280302|7194775971243838725|7194423393939246342|7194297198174014766|7205309496191733034|7205023071185423659|7204926046334946602|7204894736203762990|7204672132855647534|7227784016286551322|7227646575382646017|7227475293697772846|7227276139046260011|7250593433599888682|7250237318320114990|7250218342970068251|7261955841379601696|7261912782881197317|7273525087071030574|7273405463801138475|7273290160253504810|7273262204877557038|7284763848148602143|7284421612101700910|7284343109440539950|7296157057042943262|7307303520070585646|7318769375727717675|7318397630952803586|7318326284692589829
water quality,water-quality,2,Water quality,watertok,47,7055324339071159598|7069873737264287022|7069130352077425963|7068767257983225134|7068023550002859310|7081003577505975598|7079499601937665326|7079139149546278190|7092161783204531502|7091377981712633131|7103641347428453678|7102524458790849838|7101792777419263278|7125907961481874730|7125169850762169643|7138168351066426667|7137430198609349934|7149312491883859246|7148564975236222250|7147816833280789803|7160793770370288938|7159661606849236270|7158937589972487470|7171958485188611374|7170101990347803950|7250564117877067050|7273243601432415534|7069873737264287022|7069130352077425963|7068767257983225134|7068023550002859310|7081003577505975598|7079499601937665326|7079139149546278190|7092161783204531502|7091377981712633131|7103641347428453678|7102524458790849838|7114774472296516907|7125907961481874730|7138168351066426667|7149312491883859246|7148564975236222250|7160793770370288938|7159661606849236270|7171958485188611374|7250564117877067050
water quality,water-quality,2,Water quality,watersoftener,7,7055324339071159598|7091595311465893163|7125183503737752878|7171947472636415274|7193068693901905198|7091595311465893163|7171947472636415274
water quality,water-quality,2,Water quality,waterpurifier,16,7069506093629590827|7273053285752343854|7069506093629590827|7148717769771584774|7194742960351612186|7194695581560835354|7194663624298810650|7239264833869286663|7250326053980343570|7262003223744072965|7261912782881197317|7261834735125630210|7273335957833714945|7284639006527081733|7307238515069242625|7318397630952803586
water quality,water-quality,2,Water quality,poolcleaning,6,7068480270059441455|7067766913262193967|7067766195730156846|7068480270059441455|7067766913262193967|7067766195730156846
water quality,water-quality,2,Water quality,waterfilter,30,7068328836848684334|7068045050718063918|7068023550002859310|7091358057388641582|7102518314978594090|7138168351066426667|7137430198609349934|7171947472636415274|7194554530737130798|7194078445998066987|7216774927989394734|7227475293697772846|7227189989589781803|7227123730953194798|7273140891840236842|7068328836848684334|7068045050718063918|7068023550002859310|7091358057388641582|7102518314978594090|7138168351066426667|7171947472636415274|7194554530737130798|7227475293697772846|7250451247726071067|7250267066689654022|7261797998181502214|7307238515069242625|7318449567840701701|7318397630952803586
water quality,water-quality,2,Water quality,watertreatment,19,7068045050718063918|7171947472636415274|7194078445998066987|7204624747970366766|7216185940337773866|7239225932840553770|7249915863342632235|7294845387465116958|7056966558635003138|7068045050718063918|7102641870546750746|7114829090808499458|7171947472636415274|7204624747970366766|7239225932840553770|7238955831927065862|7284446938752142610|7295992801588808961|7318397630952803586
water quality,water-quality,2,Water quality,aquarium,13,7092377827667954990|7125476249727716650|7160312385490767147|7261042791206145326|7284738724565437727|7295172888938794286|7318138545032498475|7092377827667954990|7091287271030197509|7160312385490767147|7227853077213138178|7284738724565437727|7296243540894453000
water quality,water-quality,2,Water quality,hydrated,8,7092183722140699947|7126306513660005678|7148861252691856686|7092183722140699947|7126306513660005678|7148861252691856686|7160590612079627521|7227784016286551322
water quality,water-quality,2,Water quality,watersafety,32,7092161783204531502|7091377981712633131|7103641347428453678|7102524458790849838|7101792777419263278|7125907961481874730|7125169850762169643|7138168351066426667|7137430198609349934|7149312491883859246|7148564975236222250|7147816833280789803|7160793770370288938|7159661606849236270|7158937589972487470|7171958485188611374|7170101990347803950|7249882449373678894|7261787506268507435|7260671862051622190|7092161783204531502|7091377981712633131|7103641347428453678|7102524458790849838|7114774472296516907|7125907961481874730|7138168351066426667|7149312491883859246|7148564975236222250|7160793770370288938|7159661606849236270|7171958485188611374
water quality,water-quality,2,Water quality,waterlife,5,7091657755844594990|7091595311465893163|7091657755844594990|7091595311465893163|7239420429591416090
water quality,water-quality,2,Water quality,watertesting,13,7091657755844594990|7091595311465893163|7227475293697772846|7227123730953194798|7273405463801138475|7273290160253504810|7273033222403968298|7091657755844594990|7091595311465893163|7227475293697772846|7273405463801138475|7273290160253504810|7295992801588808961
water quality,water-quality,2,Water quality,watercontamination,9,7091358057388641582|7182809449541799210|7273615538260135210|7284343109440539950|7091358057388641582|7182809449541799210|7273615538260135210|7284343109440539950|7318326284692589829
water quality,water-quality,2,Water quality,hydration,34,7103674123808951598|7137771081066253614|7148928724807863594|7148890060002233646|7148861252691856686|7147682900505365803|7159699093994917162|7158925958727093550|7227571571089476907|7226818229338131758|7250237318320114990|7249986689597263147|7273290160253504810|7273262204877557038|7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7103674123808951598|7137771081066253614|7148928724807863594|7148890060002233646|7148861252691856686|7160590612079627521|7159699093994917162|7194767590491819269|7227571571089476907|7250451247726071067|7250267066689654022|7250237318320114990|7261797998181502214|7273290160253504810|7273262204877557038|7307048786214309150
water quality,water-quality,2,Water quality,waterislife,12,7103674123808951598|7137413765171105066|7227475293697772846|7227123730953194798|7273290160253504810|7273262204877557038|7283692165736303902|7103674123808951598|7227475293697772846|7250218342970068251|7273290160253504810|7273262204877557038
water quality,water-quality,2,Water quality,waterpollution,12,7102062889460223278|7227475293697772846|7227201406921428270|7227123730953194798|7238742461806349611|7238694019495169323|7238692136143818030|7238687073895583018|7307226262622342446|7194775971243838725|7227475293697772846|7307226262622342446
water quality,water-quality,2,Water quality,pond,4,7126615782288756014|7239039049468480810|7126615782288756014|7239039049468480810
water quality,water-quality,2,Water quality,watercrisis,5,7125513574453185834|7125511425862159658|7216774927989394734|7125513574453185834|7125511425862159658
water quality,water-quality,2,Water quality,waterconservation,6,7138113360544943406|7307226262622342446|7307002947970338090|7138113360544943406|7295992801588808961|7307226262622342446
water quality,water-quality,2,Water quality,hydrate,14,7148908383863672107|7147700319898733870|7159699093994917162|7204672132855647534|7226818229338131758|7283692165736303902|7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7148908383863672107|7159699093994917162|7204672132855647534|7307048786214309150
water quality,water-quality,2,Water quality,waterfiltration,9,7160698273647316266|7158925958727093550|7294845387465116958|7160698273647316266|7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945|7295992801588808961
water quality,water-quality,2,Water quality,watertest,6,7158937589972487470|7260671862051622190|7273033222403968298|7318225546033548590|7091287271030197509|7160601929767308570
water quality,water-quality,2,Water quality,aquaculture,5,7171614613509770539|7216346654658645291|7159539068693450010|7171614613509770539|7170898211744402693
water quality,water-quality,2,Water quality,aquariumhobby,4,7171182145388547371|7295758239302470958|7171182145388547371|7227853077213138178
water quality,water-quality,2,Water quality,watersheds,4,7171173466065128750|7227615145009302830|7171173466065128750|7227615145009302830
water quality,water-quality,2,Water quality,waterfilters,6,7194554530737130798|7194297198174014766|7193392620779900203|7216083761488727339|7194554530737130798|7194297198174014766
water quality,water-quality,2,Water quality,waterbottle,4,7194290119422004522|7250237318320114990|7194290119422004522|7250237318320114990
water quality,water-quality,2,Water quality,waterscience,4,7239463598735641899|7273525087071030574|7239463598735641899|7273525087071030574
water quality,water-quality,2,Water quality,waterqualitysensor,4,7239225932840553770|7273377382147378475|7239225932840553770|7273377382147378475
water quality,water-quality,2,Water quality,waterpurification,11,7238830130695572779|7238804593465986350|7284331499896212766|7294845387465116958|7148717769771584774|7239264833869286663|7250451247726071067|7250326053980343570|7261834735125630210|7273335957833714945|7295992801588808961
water quality,water-quality,2,Water quality,waterinstrunent,5,7238805604482157870|7238800897919356206|7249918305333513514|7249917860796026155|7249917522194074923
water quality,water-quality,2,Water quality,rivers,5,7238742461806349611|7238694019495169323|7238692136143818030|7238687073895583018|7205200109817154821
water quality,water-quality,2,Water quality,wetland,4,7238742461806349611|7238694019495169323|7238692136143818030|7238687073895583018
water quality,water-quality,2,Water quality,waterhealth,7,7318181322445425966|7114771120078867754|7239264833869286663|7250451247726071067|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,2,Water quality,about_water_eng,4,7114350426861915397|7138129559806823686|7170858672103427334|7194775971243838725
water quality,water-quality,2,Water quality,watercleaning,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,2,Water quality,waterpurifiers,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,2,Water quality,waterfiltrationsystem,5,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945|7318449567840701701
water quality,water-quality,2,Water quality,waterwellness,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,2,Water quality,waterrefining,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,6,Drinking water,drinkingwater,67,7059483553653935406|7058750989821660463|7057623578724011311|7056883677317500206|7069873737264287022|7069130352077425963|7068767257983225134|7068023550002859310|7081003577505975598|7079499601937665326|7079139149546278190|7092161783204531502|7091377981712633131|7103641347428453678|7102524458790849838|7102518314978594090|7101792777419263278|7125907961481874730|7125183503737752878|7125169850762169643|7138168351066426667|7137430198609349934|7149312491883859246|7148564975236222250|7147816833280789803|7160793770370288938|7159661606849236270|7158937589972487470|7171958485188611374|7170101990347803950|7194554530737130798|7216083761488727339|7227189989589781803|7239463598735641899|7250564117877067050|7273243601432415534|7059483553653935406|7058750989821660463|7057623578724011311|7069873737264287022|7069130352077425963|7068767257983225134|7068023550002859310|7081003577505975598|7079499601937665326|7079139149546278190|7092161783204531502|7091377981712633131|7103641347428453678|7102524458790849838|7102518314978594090|7114774472296516907|7125907961481874730|7125873202357619973|7138168351066426667|7138129559806823686|7149312491883859246|7148564975236222250|7160793770370288938|7159661606849236270|7171958485188611374|7170858672103427334|7194775971243838725|7194554530737130798|7239463598735641899|7250564117877067050|7261797998181502214
water quality,water-quality,6,Drinking water,changeyourwaterchangeyourlife,5,7058476932983295279|7138055982395002158|7058476932983295279|7138055982395002158|7160590612079627521
water quality,water-quality,6,Drinking water,softwater,4,7055324339071159598|7125183503737752878|7273290160253504810|7273290160253504810
water quality,water-quality,6,Drinking water,hardwater,8,7069873737264287022|7194271099683654954|7273290160253504810|7284331499896212766|7069873737264287022|7194423393939246342|7194271099683654954|7273290160253504810
water quality,water-quality,6,Drinking water,wellwater,6,7069130352077425963|7160793770370288938|7183060743288393006|7069130352077425963|7160793770370288938|7183060743288393006
water quality,water-quality,6,Drinking water,purifiedwater,6,7068328836848684334|7204926046334946602|7203927905846545710|7284283951831715103|7068328836848684334|7204926046334946602
water quality,water-quality,6,Drinking water,filteredwater,5,7068328836848684334|7091657755844594990|7068328836848684334|7091657755844594990|7250451247726071067
water quality,water-quality,6,Drinking water,cleanwater,57,7081282948527410478|7092089003108928814|7102606575126301995|7125881521277324587|7125183503737752878|7138019794296753454|7137847469265734955|7159661606849236270|7171958485188611374|7171947472636415274|7170101990347803950|7193068693901905198|7193015607972089134|7205023071185423659|7227475293697772846|7227123730953194798|7226818229338131758|7238830130695572779|7238805604482157870|7238804593465986350|7238800897919356206|7249918305333513514|7249917860796026155|7249917522194074923|7249915863342632235|7261990183862668587|7273140891840236842|7273107736349527338|7273106215402589482|7273105584847867182|7284343109440539950|7284331499896212766|7283907168993299758|7294845387465116958|7307303520070585646|7318181322445425966|7081282948527410478|7092089003108928814|7102606575126301995|7125881521277324587|7138019794296753454|7137847469265734955|7159661606849236270|7171958485188611374|7171947472636415274|7205023071185423659|7227475293697772846|7227414402289519877|7239264833869286663|7250451247726071067|7250326053980343570|7261990183862668587|7261834735125630210|7273335957833714945|7284343109440539950|7295992801588808961|7307303520070585646
water quality,water-quality,6,Drinking water,rainwater,4,7079798649672224046|7159954705374956846|7079798649672224046|7159954705374956846
water quality,water-quality,6,Drinking water,stormwater,4,7092089003108928814|7216367285194247467|7318181322445425966|7092089003108928814
water quality,water-quality,6,Drinking water,testyourwater,5,7091657755844594990|7091595311465893163|7090946391249390894|7091657755844594990|7091595311465893163
water quality,water-quality,6,Drinking water,tapwater,35,7091404565643349291|7090946391249390894|7148861252691856686|7147799810433748267|7147700319898733870|7183060743288393006|7182809449541799210|7180979124700482862|7194554530737130798|7216811866260278574|7216752511166762282|7216749435739589930|7216707185965944106|7216106964466634027|7227201406921428270|7227123730953194798|7226818229338131758|7239463598735641899|7250564117877067050|7273615538260135210|7273140891840236842|7296219796394396974|7307262987788619051|7091404565643349291|7148861252691856686|7148717769771584774|7183060743288393006|7182809449541799210|7194554530737130798|7239463598735641899|7250564117877067050|7250251131035684101|7273615538260135210|7296219796394396974|7307262987788619051
water quality,water-quality,6,Drinking water,alkalinewater,7,7091404565643349291|7148928724807863594|7273285219065646382|7284331499896212766|7091404565643349291|7148928724807863594|7273285219065646382
water quality,water-quality,6,Drinking water,tapwaterispoison,5,7090946391249390894|7239463598735641899|7273615538260135210|7239463598735641899|7273615538260135210
water quality,water-quality,6,Drinking water,qualitywater,5,7102606575126301995|7125183503737752878|7171947472636415274|7102606575126301995|7171947472636415274
water quality,water-quality,6,Drinking water,springwater,9,7126306513660005678|7137771081066253614|7148861252691856686|7181631045245078826|7203927905846545710|7115078394714279211|7126306513660005678|7137771081066253614|7148861252691856686
water quality,water-quality,6,Drinking water,safetodrink,14,7126269377095257387|7125879546355780910|7125507370028993835|7125144976106851626|7138100347918159150|7137851739838991659|7137849002413886762|7137441240429251886|7137440593524854059|7126269377095257387|7125879546355780910|7138100347918159150|7137851739838991659|7137849002413886762
water quality,water-quality,6,Drinking water,drinkingfountains,14,7126269377095257387|7125879546355780910|7125507370028993835|7125144976106851626|7138100347918159150|7137851739838991659|7137849002413886762|7137441240429251886|7137440593524854059|7126269377095257387|7125879546355780910|7138100347918159150|7137851739838991659|7137849002413886762
water quality,water-quality,6,Drinking water,tapwaterday,14,7126269377095257387|7125879546355780910|7125507370028993835|7125144976106851626|7138100347918159150|7137851739838991659|7137849002413886762|7137441240429251886|7137440593524854059|7126269377095257387|7125879546355780910|7138100347918159150|7137851739838991659|7137849002413886762
water quality,water-quality,6,Drinking water,livingwater,4,7138055982395002158|7147700319898733870|7115078394714279211|7138055982395002158
water quality,water-quality,6,Drinking water,kangenwater,9,7138055982395002158|7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7138146284208196869|7138055982395002158|7261834735125630210|7307048786214309150
water quality,water-quality,6,Drinking water,structuredwater,7,7137771081066253614|7137413765171105066|7148861252691856686|7181631045245078826|7216774927989394734|7137771081066253614|7148861252691856686
water quality,water-quality,6,Drinking water,bottledwater,10,7137413765171105066|7159661606849236270|7203927905846545710|7216811866260278574|7227176111829191982|7226802251619241258|7114350426861915397|7138129559806823686|7159661606849236270|7194767590491819269
water quality,water-quality,6,Drinking water,freshwateraquarium,4,7171182145388547371|7171182145388547371|7227853077213138178|7296243540894453000
water quality,water-quality,6,Drinking water,hydrogenwater,7,7194290119422004522|7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7194290119422004522|7307048786214309150
water quality,water-quality,6,Drinking water,contaminatedwater,7,7194078445998066987|7216774927989394734|7227189989589781803|7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,6,Drinking water,healthywater,4,7227571571089476907|7284331499896212766|7091287271030197509|7227571571089476907
water quality,water-quality,6,Drinking water,safewater,4,7227475293697772846|7227189989589781803|7227123730953194798|7227475293697772846
water quality,water-quality,6,Drinking water,toxicwater,4,7227475293697772846|7227189989589781803|7318128598857076014|7227475293697772846
water quality,water-quality,6,Drinking water,filteredwateronly,4,7239463598735641899|7273285219065646382|7239463598735641899|7273285219065646382
water quality,water-quality,6,Drinking water,cleanwateract,4,7238742461806349611|7238694019495169323|7238692136143818030|7238687073895583018
water quality,water-quality,6,Drinking water,detoxwater,5,7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7307048786214309150
water quality,water-quality,6,Drinking water,alkalizedwater,5,7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7307048786214309150
water quality,water-quality,6,Drinking water,purewater,5,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945|7295992801588808961
water quality,water-quality,6,Drinking water,betterwater,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,6,Drinking water,rowater,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,6,Drinking water,cleanwaterforall,5,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945|7295992801588808961
water quality,water-quality,6,Drinking water,cleanwatercampaign,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,9,Wildlife conservation,wildlife,10,7059304259438939438|7057979448787881262|7057580934945852718|7193027164961295659|7307081178446646570|7059304259438939438|7057979448787881262|7057580934945852718|7250451247726071067|7307081178446646570
water quality,water-quality,9,Wildlife conservation,conservation,10,7059304259438939438|7067633048057105711|7193562512065908014|7260874366659939626|7284425122490993966|7307081178446646570|7059304259438939438|7284434980615310610|7284425122490993966|7307081178446646570
water quality,water-quality,9,Wildlife conservation,fishing,8,7057979448787881262|7067633048057105711|7125881521277324587|7226828466539203882|7317973943220997422|7057979448787881262|7125881521277324587|7318406829887819014
water quality,water-quality,9,Wildlife conservation,garden,4,7079428175008369966|7318881115148700971|7079428175008369966|7318881115148700971
water quality,water-quality,9,Wildlife conservation,fish,14,7125476249727716650|7170573478012243243|7182665407352966446|7204531239758466347|7216157694137371950|7261042791206145326|7284738724565437727|7317973943220997422|7170898211744402693|7170573478012243243|7182665407352966446|7227853077213138178|7284738724565437727|7296243540894453000
water quality,water-quality,9,Wildlife conservation,goldfish,4,7125476249727716650|7284738724565437727|7284738724565437727|7307150265377885446
water quality,water-quality,9,Wildlife conservation,agriculture,4,7138113360544943406|7226828466539203882|7138113360544943406|7148130041161846021
water quality,water-quality,9,Wildlife conservation,fishkeeping,5,7227271513634835755|7227076535402941739|7295758239302470958|7227853077213138178|7227271513634835755
water quality,water-quality,10,Kangen water,coffee,4,7080898663509265706|7080898663509265706|7227869902042860806|7250218342970068251
water quality,water-quality,10,Kangen water,carcinogenic,4,7080724211219565870|7183060743288393006|7080724211219565870|7183060743288393006
water quality,water-quality,10,Kangen water,kayaki,6,7080660214541733166|7080658701404654891|7080657642145778986|7080660214541733166|7080658701404654891|7080657642145778986
water quality,water-quality,10,Kangen water,kangen,7,7103776769706183978|7159570150302289194|7103776769706183978|7138146284208196869|7159570150302289194|7194767590491819269|7227784016286551322
water quality,water-quality,10,Kangen water,wqa,5,7103776769706183978|7138055982395002158|7158910468508273966|7103776769706183978|7138055982395002158
water quality,water-quality,10,Kangen water,consumerconfidence,4,7137851739838991659|7137441240429251886|7137440593524854059|7137851739838991659
water quality,water-quality,10,Kangen water,chlorine,4,7170101990347803950|7182809449541799210|7260671862051622190|7182809449541799210
water quality,water-quality,10,Kangen water,cod,5,7182108225326550318|7181357323913530670|7260671862051622190|7273377382147378475|7273377382147378475
water quality,water-quality,10,Kangen water,capcut,11,7182098384256306474|7239268701680209195|7238742461806349611|7238694019495169323|7238692136143818030|7238687073895583018|7284343109440539950|7227853077213138178|7239268701680209195|7284343109440539950|7307101331750210821
water quality,water-quality,10,Kangen water,cwa,4,7238742461806349611|7238694019495169323|7238692136143818030|7238687073895583018
water quality,water-quality,10,Kangen water,kangenfamily,5,7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7307048786214309150
water quality,water-quality,10,Kangen water,kangenlife,5,7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7307048786214309150
water quality,water-quality,10,Kangen water,cowayid,6,7194742960351612186|7194695581560835354|7194663624298810650|7239230291980684549|7239214582840036613|7262003223744072965
water quality,water-quality,10,Kangen water,copper,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
water quality,water-quality,17,Alkaline and arsenic,arsenic,6,7059483553653935406|7183060743288393006|7250593433599888682|7059483553653935406|7183060743288393006|7250593433599888682
water quality,water-quality,17,Alkaline and arsenic,aquatru,4,7068328836848684334|7204926046334946602|7068328836848684334|7204926046334946602
water quality,water-quality,17,Alkaline and arsenic,antiinflammatory,5,7092183722140699947|7138055982395002158|7092183722140699947|7138055982395002158|7194767590491819269
water quality,water-quality,17,Alkaline and arsenic,alkaline,10,7138055982395002158|7159699093994917162|7159570150302289194|7273285219065646382|7138055982395002158|7148717769771584774|7159699093994917162|7159570150302289194|7227784016286551322|7273285219065646382
water quality,water-quality,17,Alkaline and arsenic,antiaging,4,7138055982395002158|7250368898493713707|7138055982395002158|7250368898493713707
water quality,water-quality,17,Alkaline and arsenic,alkalized,7,7159570150302289194|7307048786214309150|7307048338141007135|7307048153981799711|7307047985496526110|7159570150302289194|7307048786214309150
water quality,water-quality,17,Alkaline and arsenic,armycorps,4,7238742461806349611|7238694019495169323|7238692136143818030|7238687073895583018
water quality,water-quality,17,Alkaline and arsenic,alkalinefilter,4,7239264833869286663|7250326053980343570|7261834735125630210|7273335957833714945
green washing,green-washing,3,Non-toxic living,nontoxicliving,32,7059407895552888111|7059391765371079982|7080346974657989931|7171386925969018158|7182650408089685291|7194888509881060654|7194546247695469866|7205190933690895662|7216377488132410670|7216097200764489006|7239067067188743470|7260500670850157866|7259939494307106091|7273166211037318442|7271729281833651498|7284302667088760106|7296148989676850478|7307208504576724267|7318872338622123306|7317598874531695918|7059407895552888111|7059391765371079982|7182650408089685291|7194888509881060654|7194546247695469866|7205190933690895662|7216377488132410670|7239067067188743470|7284302667088760106|7296148989676850478|7307208504576724267|7318872338622123306
green washing,green-washing,3,Non-toxic living,nontoxic,20,7059391765371079982|7059013611536157998|7112756548207693098|7181514190039895338|7194916062054534446|7203904038058872106|7216059581548547370|7273195894386871595|7272842798510968110|7284677344302779690|7284302667088760106|7307208504576724267|7317598874531695918|7059391765371079982|7059013611536157998|7194916062054534446|7273195894386871595|7284677344302779690|7284302667088760106|7307208504576724267
green washing,green-washing,3,Non-toxic living,lowtox,8,7068449909053279534|7067997519661436206|7194463939869297966|7204287152585182507|7216059581548547370|7272842798510968110|7284736647290162474|7284736647290162474
green washing,green-washing,3,Non-toxic living,lowtoxlifestyle,9,7067997519661436206|7194155830130789675|7259939494307106091|7273195894386871595|7271729281833651498|7318872338622123306|7273195894386871595|7295990112041684232|7318872338622123306
green washing,green-washing,3,Non-toxic living,toxinfreeproducts,8,7081350368960974126|7182313471675993390|7194449701658479918|7204488224100666667|7216068279960440106|7261730036258983211|7081350368960974126|7261730036258983211
green washing,green-washing,3,Non-toxic living,toxic,12,7081062962013785386|7171223562777414954|7194888509881060654|7204137578751135019|7203904038058872106|7216823717685382443|7284002232905878814|7306944664739794206|7318180236510645534|7081062962013785386|7194888509881060654|7216823717685382443
green washing,green-washing,3,Non-toxic living,toxinfree,18,7092199466689776942|7204789979308903723|7204488224100666667|7216068279960440106|7227473269476052270|7239067067188743470|7249832598699085099|7261730036258983211|7259939494307106091|7307208504576724267|7306991166036118827|7317598874531695918|7092199466689776942|7227473269476052270|7239067067188743470|7261730036258983211|7307208504576724267|7306991166036118827
green washing,green-washing,3,Non-toxic living,nontoxicproducts,9,7103977178143968555|7103605493637106990|7216377488132410670|7273640258216971562|7305882792146111786|7103977178143968555|7103605493637106990|7216377488132410670|7273640258216971562
green washing,green-washing,3,Non-toxic living,toxicproducts,7,7115017238658190638|7126663689075297578|7182080623186627882|7194546247695469866|7115017238658190638|7126663689075297578|7194546247695469866
green washing,green-washing,3,Non-toxic living,lowtoxliving,32,7138145801867382058|7159308360180043051|7171223562777414954|7170483972491857195|7194463939869297966|7194194971183058222|7205190933690895662|7205026977839975723|7204287152585182507|7216097200764489006|7216068279960440106|7216004967180684590|7227843288613752110|7227473269476052270|7227160664039525674|7239067067188743470|7249832598699085099|7260500670850157866|7273619883915529514|7273195894386871595|7284302667088760106|7318872338622123306|7138145801867382058|7205190933690895662|7205026977839975723|7227843288613752110|7227473269476052270|7239067067188743470|7273619883915529514|7273195894386871595|7284302667088760106|7318872338622123306
green washing,green-washing,3,Non-toxic living,toxinfreeliving,8,7138145801867382058|7194463939869297966|7216068279960440106|7249832598699085099|7307208504576724267|7317598874531695918|7138145801867382058|7307208504576724267
green washing,green-washing,3,Non-toxic living,toxicchemicals,4,7160550540902960427|7160189803915611438|7160550540902960427|7160189803915611438
green washing,green-washing,3,Non-toxic living,nontoxicmom,4,7160550540902960427|7160189803915611438|7160550540902960427|7160189803915611438
green washing,green-washing,3,Non-toxic living,nontoxiclivingproducts,4,7160550540902960427|7160189803915611438|7160550540902960427|7160189803915611438
green washing,green-washing,3,Non-toxic living,toxins,11,7171223562777414954|7181843676211973422|7194888509881060654|7194874589955099947|7204137578751135019|7216097200764489006|7216068279960440106|7227473269476052270|7194888509881060654|7194874589955099947|7227473269476052270
green washing,green-washing,3,Non-toxic living,nontoxicbeauty,13,7170483972491857195|7170365284958768430|7182650408089685291|7216157322794814766|7260500670850157866|7273640258216971562|7273166211037318442|7296148989676850478|7318872338622123306|7182650408089685291|7273640258216971562|7296148989676850478|7318872338622123306
green washing,green-washing,3,Non-toxic living,lowtoxlife,13,7170483972491857195|7204287152585182507|7216480380671528238|7227473269476052270|7249832598699085099|7273619883915529514|7273195894386871595|7272535398604147998|7271795997519416619|7216480380671528238|7227473269476052270|7273619883915529514|7273195894386871595
green washing,green-washing,3,Non-toxic living,nontoxichome,11,7182650408089685291|7259939494307106091|7273640258216971562|7272366773645708586|7271729281833651498|7284302667088760106|7296148989676850478|7182650408089685291|7273640258216971562|7284302667088760106|7296148989676850478
green washing,green-washing,3,Non-toxic living,nontoxiceducator,4,7194959119164443950|7250622419587681579|7194959119164443950|7250622419587681579
green washing,green-washing,3,Non-toxic living,toxicingredients,4,7194874589955099947|7194463939869297966|7238337301431012651|7194874589955099947
green washing,green-washing,3,Non-toxic living,nontoxiccleaning,4,7204287152585182507|7284302667088760106|7295887852473240878|7284302667088760106
green washing,green-washing,3,Non-toxic living,toxicmakeup,4,7227473269476052270|7261730036258983211|7227473269476052270|7261730036258983211
green washing,green-washing,3,Non-toxic living,lowtoxiclifestyle,7,7249832598699085099|7273619883915529514|7273195894386871595|7271795997519416619|7273619883915529514|7273195894386871595|7295990112041684232
