name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
Vw7nNMcMKK0,Global Roundup With Mamidi Giridhar | Sai Krishna | Episode - 98 | Nationalist Hub,yes,48,yes,1683448208,2023-05-07 08:05:08,Nationalist Hub,UC3tSxEsn4I2bOH0R7yqJspw,News & Politics,en,te,31678,1775,,,0,93,https://i.ytimg.com/vi/Vw7nNMcMKK0/mqdefault.jpg,NL
8m5uC4rV2qw,Question Roundup #9 - Canada s Readiness  Russia s Parade  Wisconsin Guard Fighting Crime,yes,49,yes,1683900473,2023-05-12 14:05:53,Ryan McBeth,UC8URMa1fI4rlaLc-Lhev2fQ,News & Politics,,en-US,128739,7462,,,0,1005,https://i.ytimg.com/vi/8m5uC4rV2qw/mqdefault.jpg,NL
aB1gt1dHHNE,THE ROUNDUP NO WAY OUT 2023 - TRAILER - MOVIE CLIP,yes,50,no,1689136261,2023-07-12 04:07:01,joemipon,UCzMxqB7VdEeLBOjbJfDtJqw,Film & Animation,,,47627,282,,,0,2,https://i.ytimg.com/vi/aB1gt1dHHNE/mqdefault.jpg,NL
PDEl1rw_Vn0,The Roundup - Official Trailer,yes,1,yes,1668743613,2022-11-18 03:11:33,Madman Films,UCuF-f_kairxTjOyHSItrmtg,Film & Animation,en,en,161283,560,,,0,8,https://i.ytimg.com/vi/PDEl1rw_Vn0/mqdefault.jpg,PH
1kd1_MQlPME,THE ROUNDUP: NO WAY OUT (Official Trailer) - In Cinemas 22 JUNE,yes,2,yes,1685497604,2023-05-31 01:05:44,GSC Movies,UCzQod7SvgQHwpPoZxefO6jQ,Entertainment,,,209649,1024,,,0,71,https://i.ytimg.com/vi/1kd1_MQlPME/mqdefault.jpg,PH
aeZXhy6mIyE,THE ROUNDUP Trailer (2022),yes,3,yes,1651830902,2022-05-06 09:05:02,KinoCheck.com,UCLRlryMfL8ffxzrtqv0_k_w,Entertainment,en,en,687477,5363,,,0,334,https://i.ytimg.com/vi/aeZXhy6mIyE/mqdefault.jpg,PH
jeW1dnBXSgk,THE ROUNDUP: NO WAY OUT Official Trailer (2023) Don Lee,yes,4,yes,1685740193,2023-06-02 21:06:53,Rapid Trailer,UC1cVTv6C0Unv6TtadjBvYRA,Film & Animation,en,en,184090,888,,,0,59,https://i.ytimg.com/vi/jeW1dnBXSgk/mqdefault.jpg,PH
NFEjSvqaB0w,THE ROUNDUP 3: NO WAY OUT (2023) Trailer | Ma Dong-seok (Don Lee) Action Movie,yes,5,yes,1684153634,2023-05-15 12:05:14,FilmIsNow Action Movies,UCP5Q315vMoQoMWUukmWOGGw,Film & Animation,,en,57978,485,,,0,19,https://i.ytimg.com/vi/NFEjSvqaB0w/mqdefault.jpg,PH
ZHVRKQlq_B4,THE ROUNDUP 2: NO WAY OUT Trailer (2023),yes,6,yes,1684341918,2023-05-17 16:05:18,ONE Media,UCzcRQ3vRNr6fJ1A9rqFn7QA,Film & Animation,en,en,35918,602,,,0,50,https://i.ytimg.com/vi/ZHVRKQlq_B4/mqdefault.jpg,PH
MQZMb88YBYM,The Roundup fight scene,yes,7,no,1659275760,2022-07-31 13:07:00,Thành Nguyễn,UCRvoULkGYNlrqJYhSMXkguQ,People & Blogs,,,128581,1276,,,0,110,https://i.ytimg.com/vi/MQZMb88YBYM/mqdefault.jpg,PH
U6TfBBN8vqs,Rattlesnake Roundup | National Geographic,yes,8,no,1281638593,2010-08-12 18:08:13,National Geographic,UCpVm7bg6pXKo1Pr6k5kxG9A,Entertainment,,en-US,250469,2755,,,0,1300,https://i.ytimg.com/vi/U6TfBBN8vqs/mqdefault.jpg,PH
K1nFOHLLyb8,Cork camogie manager & captain talk All-Ireland final; Club championship roundup,yes,9,no,1690824346,2023-07-31 17:07:46,The Southern Star,UCevuFFxE3HPzbCGXtd70m0w,Sports,,en-IE,68,1,,,0,0,https://i.ytimg.com/vi/K1nFOHLLyb8/mqdefault.jpg,PH
k7IPX8Zr13w,How to ROUNDUP in Excel,yes,10,no,1580801268,2020-02-04 07:02:48,Excel Tutorials by EasyClick Academy,UCk2zG0ElLm6RDTwBYenBwqQ,Howto & Style,en,en,332057,2404,,,0,44,https://i.ytimg.com/vi/k7IPX8Zr13w/mqdefault.jpg,PH
RPP0S4jUmFY,[Official] THE ROUNDUP : NO WAY OUT | Launch Trailer,yes,11,yes,1681784406,2023-04-18 02:04:06,ABOentertainment,UC8rSvDTd9VI0JYUN9N4_yGQ,Entertainment,,,114016,383,,,0,18,https://i.ytimg.com/vi/RPP0S4jUmFY/mqdefault.jpg,PH
vsbYyUfLwh8,How Roundup Kills Weeds (And How Weeds are Fighting Back),yes,12,yes,1663160437,2022-09-14 13:09:37,Reactions,UCdJ9oJ2GUF8Vmb-G63ldGWg,Science & Technology,en,en,14246,717,,,0,122,https://i.ytimg.com/vi/vsbYyUfLwh8/mqdefault.jpg,PH
qYYDfiHkMvs,How to KILL your OLD LAWN using ROUNDUP - The First Step in a COMPLETE RENOVATION,yes,13,yes,1684566022,2023-05-20 07:05:22,NoviceGardener,UCEewj-fTGCV21489YYO44mg,Howto & Style,,,4103,117,,,0,30,https://i.ytimg.com/vi/qYYDfiHkMvs/mqdefault.jpg,PH
61rT8ARfnd4,ROUNDUP® for Lawns - How It Works,yes,14,no,1655688053,2022-06-20 01:06:53,ROUNDUP® Weedkiller Australia Official,UCejhIX53nyl9g2cVDtY4FLA,Howto & Style,en,en,209187,,,,0,,https://i.ytimg.com/vi/61rT8ARfnd4/mqdefault.jpg,PH
V_NxeisyUzc,ROUND UP I NON SELECTIVE herbicide I chemical spray l weed killer I boholian Farmer rapsody,yes,15,no,1605599100,2020-11-17 07:11:00,Mr BOHOLIAN,UCQS8q47FmagrCwNJIe9HJKQ,Entertainment,,en-US,25780,165,,,0,78,https://i.ytimg.com/vi/V_NxeisyUzc/mqdefault.jpg,PH
2HPZ3hyVL7Q,Food Roundup | Friends,yes,16,no,1663765201,2022-09-21 13:09:01,Warner Bros. TV,UCS1MgGMoPaagPOzV1EHknhw,Entertainment,,,1631069,17056,,,0,194,https://i.ytimg.com/vi/2HPZ3hyVL7Q/mqdefault.jpg,PH
FrxnsohonCw,How to Use Roundup Pump N Go Mini | Videos | Roundup Weedkiller,yes,17,yes,1377090144,2013-08-21 13:08:24,Roundup Weed Killer,UCCC4hOEvc9KTE4fec4rp-rA,Howto & Style,,en-GB,37362,,,,0,,https://i.ytimg.com/vi/FrxnsohonCw/mqdefault.jpg,PH
A1J0aa-9ZpE,Glyphosate vs Round up | The ULTIMATE LAWN AND WEED KILLER,yes,18,yes,1595985017,2020-07-29 01:07:17,Princess Cut Lawn Care,UCq0p8LiC9_xsSi_3qrcvm1w,Howto & Style,,en,176819,3979,,,0,427,https://i.ytimg.com/vi/A1J0aa-9ZpE/mqdefault.jpg,PH
7bOICRuGSvo,The ROUNDUP Movie 2022 / Best FIGHT scene ever..🍿🥂📽️🎬 #fight #donlee #movie #ganster #korean,yes,19,yes,1663854594,2022-09-22 13:09:54,Hollywood Universe,UCZgWkxTmPApaw6qKuWUqczw,People & Blogs,,,29726,265,,,0,7,https://i.ytimg.com/vi/7bOICRuGSvo/mqdefault.jpg,PH
tKozfMsGxXs,How to Use Successfully a Weedkiller | Video | Roundup,yes,20,yes,1246618939,2009-07-03 11:07:19,Roundup Weed Killer,UCCC4hOEvc9KTE4fec4rp-rA,Howto & Style,,,55934,,,,0,,https://i.ytimg.com/vi/tKozfMsGxXs/mqdefault.jpg,PH
R-xa4xKncOg,The Fight With The Goons | Ma Dong-seok  Gwi-hwa Choi | The Roundup | Prime Video India,yes,21,yes,1682064047,2023-04-21 08:04:47,Prime Video India,UC4zWG9LccdWGUlF77LZ8toA,Entertainment,,en,77749,788,,,0,17,https://i.ytimg.com/vi/R-xa4xKncOg/mqdefault.jpg,PH
sftJxHS7qXo,Wingnut Roundup - March 2023,yes,22,no,1680225393,2023-03-31 01:03:33,Jeff Holiday,UCAldq8BAAGdsX9UyK_09-ZA,Entertainment,,en,6830,356,,,0,54,https://i.ytimg.com/vi/sftJxHS7qXo/mqdefault.jpg,PH
89yc0LxJToM,Does Roundup (Glyphosate) Kill Grass Permanently?,yes,23,yes,1676122202,2023-02-11 13:02:02,Turf Mechanic,UCMjINzGureVoSJDXqRV__9Q,People & Blogs,,en-US,11999,153,,,0,44,https://i.ytimg.com/vi/89yc0LxJToM/mqdefault.jpg,PH
jH0Coh9IbsQ,The Roundup MOVIE Lastfight scene #madongseok #korea (Bless To Reach 203 Sub Need To Reach 1k subs),yes,24,yes,1674222059,2023-01-20 13:01:59,introvert life24,UC9YPDrz-deG3Bv9Me2PHyOA,Entertainment,,,44515,538,,,0,7,https://i.ytimg.com/vi/jH0Coh9IbsQ/mqdefault.jpg,PH
1tnEzjL-fIs,(not sponsored) Easiest Weed Control for Beginners // RoundUp You Can Use Safely On Your Lawn,yes,25,yes,1681677900,2023-04-16 20:04:00,The Lawn Care Nut,UCSjF378bQhLKO-ISsrHE7ng,Education,,en-US,48966,1257,,,0,204,https://i.ytimg.com/vi/1tnEzjL-fIs/mqdefault.jpg,PH
aB1gt1dHHNE,THE ROUNDUP NO WAY OUT 2023 - TRAILER - MOVIE CLIP,yes,26,yes,1689136261,2023-07-12 04:07:01,joemipon,UCzMxqB7VdEeLBOjbJfDtJqw,Film & Animation,,,47627,282,,,0,2,https://i.ytimg.com/vi/aB1gt1dHHNE/mqdefault.jpg,PH
9WIjXCU4QOY,Wild horses die in Nevada roundup,yes,27,no,1689824700,2023-07-20 03:07:00,NBC News,UCeY0bbntWzzVIaj2z3QigXg,News & Politics,,en,22116,102,,,0,117,https://i.ytimg.com/vi/9WIjXCU4QOY/mqdefault.jpg,PH
CpN4NWsra10,Wingnut Roundup - February 2023,yes,28,no,1677464011,2023-02-27 02:02:31,Jeff Holiday,UCAldq8BAAGdsX9UyK_09-ZA,Entertainment,,en,7026,445,,,0,59,https://i.ytimg.com/vi/CpN4NWsra10/mqdefault.jpg,PH
491j6JCMUM8,Using Roundup Weed & Grass Killer Products Properly - Full Length,yes,29,yes,1569958821,2019-10-01 19:10:21,Roundup Brand,UC81dhuAg9rXwuk9jjxRlBYQ,Howto & Style,,en,55482,253,,,0,,https://i.ytimg.com/vi/491j6JCMUM8/mqdefault.jpg,PH
JszHrMZ7dx4,The secret tactics Monsanto used to protect Roundup  its star product | Four Corners,yes,30,no,1539059794,2018-10-09 04:10:34,ABC News In-depth,UCxcrzzhQDj5zKJbXfIscCtg,News & Politics,,en-GB,1437983,18122,,,0,11552,https://i.ytimg.com/vi/JszHrMZ7dx4/mqdefault.jpg,PH
QWM_PgnoAtA,GMO Advocate Says Monsanto s Roundup Safe to Drink  Then Refuses Glass,yes,31,yes,1427509108,2015-03-28 02:03:28,CBC News: The National,UCKjU3KzdbJE1EFcHVqXC3_g,News & Politics,,en,162669,4024,,,0,349,https://i.ytimg.com/vi/QWM_PgnoAtA/mqdefault.jpg,PH
BP0wKJMNtfA,Global Roundup With Mamidi Giridhar | Sai Krishna | Episode - 104 | Nationalist Hub,yes,32,no,1687681807,2023-06-25 08:06:07,Nationalist Hub,UC3tSxEsn4I2bOH0R7yqJspw,News & Politics,en,te,37796,1797,,,0,98,https://i.ytimg.com/vi/BP0wKJMNtfA/mqdefault.jpg,PH
YLCsO2m7zNI,National Roundup With Sr Journalist Suresh Kochattil | Raju V.B | Episode - 43 | Nationalist Hub,yes,33,yes,1684571410,2023-05-20 08:05:10,Nationalist Hub,UC3tSxEsn4I2bOH0R7yqJspw,News & Politics,en,te,25964,1441,,,0,153,https://i.ytimg.com/vi/YLCsO2m7zNI/mqdefault.jpg,PH
73BbaUCJIo0,National Roundup With Sr Journalist Suresh Kochattil | Raju V.B | Episode - 45 | Nationalist Hub,yes,34,no,1685781011,2023-06-03 08:06:11,Nationalist Hub,UC3tSxEsn4I2bOH0R7yqJspw,News & Politics,en,te,24823,1287,,,0,79,https://i.ytimg.com/vi/73BbaUCJIo0/mqdefault.jpg,PH
YX8g16R4iws,Does Roundup Harm Soil? 🧿️🌽🧿️ How Soon Can You Plant After Spraying?,yes,35,yes,1594423741,2020-07-10 23:07:01,Garden Fundamentals,UCJfYCNSWCIuOB2sltDh5ZjQ,Howto & Style,,en-US,36733,926,,,0,180,https://i.ytimg.com/vi/YX8g16R4iws/mqdefault.jpg,PH
