name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
yLoxnfTELf4,How does Arsenic affect us?,yes,14,no,1485457988,2017-01-26 19:01:08,Guarini School of Graduate & Advanced Studies,UCSP58pIKAvEoQLxxOL7Xt9Q,Education,,,20347,265,,,0,33,https://i.ytimg.com/vi/yLoxnfTELf4/mqdefault.jpg,EN
3Dbs6S5Lz6Y,Chronic Arsenic poisoning,yes,15,no,1685718086,2023-06-02 15:06:26,MBBS Physiology - Dr. Waqas Khan,UCpTNKOgn_gVck7hYl11OW5Q,Education,,,4323,348,,,0,7,https://i.ytimg.com/vi/3Dbs6S5Lz6Y/mqdefault.jpg,EN
EIM_zjCmQ5Y,Rice has arsenic in it — don t freak out  here s the science,yes,16,no,1583776805,2020-03-09 18:03:05,Adam Ragusea,UC9_p50tH3WmMslWRWKnM7dQ,Howto & Style,en,en-US,506834,15892,,,0,2026,https://i.ytimg.com/vi/EIM_zjCmQ5Y/mqdefault.jpg,EN
6wjiJjZTh8U,Benefits of Turmeric for Arsenic Exposure,yes,17,no,1505909121,2017-09-20 12:09:21,NutritionFacts.org,UCddn8dUxYdgJz3Qr5mjADtA,Science & Technology,en,en,72575,1714,,,0,125,https://i.ytimg.com/vi/6wjiJjZTh8U/mqdefault.jpg,EN
Pbu6kz_ZBJY,FSA Explains: Arsenic in rice,yes,18,no,1533033568,2018-07-31 10:07:28,FoodStandardsAgency,UCg82OwlyeOPjrHwHy8cvNfg,Science & Technology,,en-GB,6449,17,,,0,2,https://i.ytimg.com/vi/Pbu6kz_ZBJY/mqdefault.jpg,EN
7tWcEXmrlJY,Invisible and deadly - Quick intro to arsenic in drinking water,yes,19,no,1648247824,2022-03-25 22:03:04,SimpleLab,UCaA6v7IqR5Wba6muhTdneFQ,Science & Technology,en-US,en-US,488,14,,,0,0,https://i.ytimg.com/vi/7tWcEXmrlJY/mqdefault.jpg,EN
yD8Vz-mFHgI,Arsenic - Periodic Table of Videos,yes,20,no,1578485277,2020-01-08 12:01:57,Periodic Videos,UCtESv1e7ntJaLJYKIO1FoYw,Science & Technology,,en,1473557,34911,,,0,1844,https://i.ytimg.com/vi/yD8Vz-mFHgI/mqdefault.jpg,EN
nI1wNoXZIkc,The Deadly Trail of Arsenic Through the Ages,yes,21,no,1637334035,2021-11-19 15:11:35,Weird History,UCc-N24Y5OA0gqbjBwe1ttfA,Entertainment,,en,345260,9744,,,0,450,https://i.ytimg.com/vi/nI1wNoXZIkc/mqdefault.jpg,EN
Wf6W5mzApZY,Dr. Oz Apple Juice in Arsenic Warning Under Fire: Personal Tests Showed High Levels of Toxin,yes,22,no,1316100526,2011-09-15 15:09:46,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,News & Politics,,,11128,18,,,0,12,https://i.ytimg.com/vi/Wf6W5mzApZY/mqdefault.jpg,EN
xCoV4i7iqvI,ATRA  arsenic trioxide  and gemtuzumab ozogamicin in patients with high-risk APL,yes,23,no,1591964443,2020-06-12 12:06:43,VJHemOnc – Video Journal of Hematological Oncology,UCsQXL4_zTA-FoG9RA1tEGiw,Education,en,en,961,7,,,0,,https://i.ytimg.com/vi/xCoV4i7iqvI/mqdefault.jpg,EN
my_yHc9MgQ8,Which Brands and Sources of Rice Have the Least Arsenic?,yes,24,yes,1501243669,2017-07-28 12:07:49,NutritionFacts.org,UCddn8dUxYdgJz3Qr5mjADtA,Science & Technology,,en,207942,3154,,,0,265,https://i.ytimg.com/vi/my_yHc9MgQ8/mqdefault.jpg,EN
Rn5axlyT0jM,Do the Pros of Brown Rice Outweigh the Cons of Arsenic?,yes,25,yes,1502713183,2017-08-14 12:08:43,NutritionFacts.org,UCddn8dUxYdgJz3Qr5mjADtA,Science & Technology,,en,182787,3356,,,0,403,https://i.ytimg.com/vi/Rn5axlyT0jM/mqdefault.jpg,EN
oqqWdaaTq7A,6 Deadly  Undetectable  Poisons (and How to Detect Them!),yes,26,no,1519596003,2018-02-25 22:02:03,SciShow,UCZYTClx2T1of7BRZ86-8fow,Education,en,en,2863850,54581,,,0,4029,https://i.ytimg.com/vi/oqqWdaaTq7A/mqdefault.jpg,EN
E1C-tToh9Eg,Story of arsenic poisoning - Easy mnemonics,yes,27,no,1542226549,2018-11-14 20:11:49,Dr. Nikita Nanwani,UCs26mhp-QYeLlH7pZIvp2_Q,Education,,,35712,1507,,,0,46,https://i.ytimg.com/vi/E1C-tToh9Eg/mqdefault.jpg,EN
sT92k6tznPM,Doctor Talks About Arsenic Trioxide,yes,28,no,1267714699,2010-03-04 14:03:19,Drjamesberenson,UCsnZRnBcmECSRGZ4l2OWNnQ,Science & Technology,,,3776,13,,,0,2,https://i.ytimg.com/vi/sT92k6tznPM/mqdefault.jpg,EN
9T5IjPcaozE,Arsenic in Chicken,yes,29,no,1298866293,2011-02-28 04:02:33,NutritionFacts.org,UCddn8dUxYdgJz3Qr5mjADtA,Science & Technology,en,en,14922,124,,,0,4,https://i.ytimg.com/vi/9T5IjPcaozE/mqdefault.jpg,EN
jPYTbHctMQg,How Risky is the Arsenic in Rice?,yes,30,yes,1502107476,2017-08-07 12:08:36,NutritionFacts.org,UCddn8dUxYdgJz3Qr5mjADtA,Science & Technology,,en,80024,1612,,,0,302,https://i.ytimg.com/vi/jPYTbHctMQg/mqdefault.jpg,EN
73RmT-vswyk,Arsenic poisoning | Toxicology | Forensics | UGC NET forensic science,yes,31,yes,1603379756,2020-10-22 15:10:56,Forensic Science Hub,UCsu5sA7wHYD1tcKsHSQoHVw,Education,,en-IN,13776,269,,,0,15,https://i.ytimg.com/vi/73RmT-vswyk/mqdefault.jpg,EN
w3r049uLo4k,autrioly - Arsenic (ex. prod Promoting Sounds),yes,32,no,1674581493,2023-01-24 17:01:33,Promoting Sounds,UCp0gATorETNZ6ttOTMeV7jA,Music,,en,64040,1441,,,0,68,https://i.ytimg.com/vi/w3r049uLo4k/mqdefault.jpg,EN
fOfrUSRKyYk,Removing Arsenic from Drinking Water,yes,33,no,1299773845,2011-03-10 16:03:25,Idaho National Laboratory,UCUiMjf6eg6V8fGlcNFfj-HA,Science & Technology,,,13507,66,,,0,15,https://i.ytimg.com/vi/fOfrUSRKyYk/mqdefault.jpg,EN
yGB0GwPYRj0,You re Eating Arsenic Laced Rice...Here s How To Avoid It!,yes,34,yes,1617282063,2021-04-01 13:04:03,FlavCity with Bobby Parrish,UCnq1w-56tAvMdDup-CL6Vtg,Howto & Style,en,en,1734038,43144,,,0,4148,https://i.ytimg.com/vi/yGB0GwPYRj0/mqdefault.jpg,EN
EVbmBj0oW24,Arsenic - What You Need To Know Now,yes,35,no,1651516297,2022-05-02 18:05:37,Rehealthify,UCB5a4eG55pmif3c2OXodIYw,Education,,,941,12,,,0,0,https://i.ytimg.com/vi/EVbmBj0oW24/mqdefault.jpg,EN
3lWDVluNEuw,Arsenic in rice and rice products | Consumer Reports,yes,36,no,1351784304,2012-11-01 15:11:24,Consumer Reports,UCOClvgLYa7g75eIaTdwj_vg,Nonprofits & Activism,,,11047,104,,,0,31,https://i.ytimg.com/vi/3lWDVluNEuw/mqdefault.jpg,EN
YOsAuI2_IaQ,Drugs & Xenobiotics | Mechanisms of Arsenic Poisoning,yes,37,no,1553138022,2019-03-21 03:03:42,Catalyst University,UCIzOHtZa0iOH49ez1O5mReQ,Education,,en,11045,299,,,0,10,https://i.ytimg.com/vi/YOsAuI2_IaQ/mqdefault.jpg,EN
kh8E5TOlCco,Arsenic Poisoning ¦ Treatment and Symptoms,yes,38,no,1362305562,2013-03-03 10:03:42,MainMD,UCuDh74_iAumVGF8AM4FJoUw,Education,,,11417,24,,,0,1,https://i.ytimg.com/vi/kh8E5TOlCco/mqdefault.jpg,EN
6HVNpoFvRdk,In Small Doses: Arsenic,yes,39,no,1266854852,2010-02-22 16:02:32,Dartmouth,UCmzAvLjPYUfY0ELVz-TOPbw,Education,,,11203,31,,,0,2,https://i.ytimg.com/vi/6HVNpoFvRdk/mqdefault.jpg,EN
-l6oazbXohs,The Truth About Arsenic in the Victorian Era,yes,40,no,1611507111,2021-01-24 16:01:51,Nicole Rudolph,UCca-WkVPVe9nzs2iFct4wxg,Howto & Style,,en-US,148834,9910,,,0,829,https://i.ytimg.com/vi/-l6oazbXohs/mqdefault.jpg,EN
ZmVvY2Dj404,Arsenic  Cyanide  and Ethylene Glycol - Antidote and Antitoxin,yes,41,no,1600822802,2020-09-23 01:09:02,USMLE pass,UCTfC8kKrAkyow7EEK_ZHgCQ,Education,en,en,5961,155,,,0,6,https://i.ytimg.com/vi/ZmVvY2Dj404/mqdefault.jpg,EN
EQPIM4f5fiM,Making toxic arsenic trioxide from ore (As2O3),yes,42,no,1645955820,2022-02-27 09:02:00,Thy Labs,UCv0Bj3DM-ioSaVjO22g2ARA,Science & Technology,en,en,12662,332,,,0,53,https://i.ytimg.com/vi/EQPIM4f5fiM/mqdefault.jpg,EN
LVS5Q3E_Zxg,Which Rice Has Less Arsenic: Black  Brown  Red  White or Wild?,yes,43,yes,1501070716,2017-07-26 12:07:16,NutritionFacts.org,UCddn8dUxYdgJz3Qr5mjADtA,Science & Technology,,en,126154,2094,,,0,341,https://i.ytimg.com/vi/LVS5Q3E_Zxg/mqdefault.jpg,EN
4dDQsRy0ulE,The Arsenic Fashion That Killed Victorians,yes,44,no,1629039605,2021-08-15 15:08:05,BuzzFeed Unsolved Network,UCKijjvu6bN1c-ZHVwR7-5WA,People & Blogs,en,en,285634,8409,,,0,450,https://i.ytimg.com/vi/4dDQsRy0ulE/mqdefault.jpg,EN
XDU2kalv8Bs,What is Arsenic Pollution:Causes and Prevention measures,yes,45,no,1648183658,2022-03-25 04:03:38,Geology and Geographical Tech,UC7n3NF8-mNMdMs1tS3hzg_Q,Science & Technology,,en-IN,3587,49,,,0,1,https://i.ytimg.com/vi/XDU2kalv8Bs/mqdefault.jpg,EN
ifavkrnVYsE,What in the World is Arsenic? Arsenic in our Food.,yes,46,no,1440688361,2015-08-27 15:08:41,National Library of Medicine,UC0l4yG9XqYtrR4E9lpzk7Ow,Education,,en,27271,339,,,0,60,https://i.ytimg.com/vi/ifavkrnVYsE/mqdefault.jpg,EN
E4nZDSLdIiM,Making 200 000 tons of arsenic dust safe,yes,47,no,1529334003,2018-06-18 15:06:03,Tom Scott,UCBa659QWEk1AI4Tg--mrJ2A,Education,en,en,2397593,55204,,,0,2453,https://i.ytimg.com/vi/E4nZDSLdIiM/mqdefault.jpg,EN
a2AbKwAvyos,Arsenic (version 1) - Periodic Table of Videos,yes,48,no,1216267614,2008-07-17 04:07:54,Periodic Videos,UCtESv1e7ntJaLJYKIO1FoYw,Science & Technology,,en-GB,373235,1942,,,0,130,https://i.ytimg.com/vi/a2AbKwAvyos/mqdefault.jpg,EN
FFkQwKGq8K4,Arsenic Removal System,yes,50,no,1267482839,2010-03-01 22:03:59,Dartmouth Engineering,UCkJ1VmkfS2VfqyNsA4dIFSw,Education,,,10022,56,,,0,3,https://i.ytimg.com/vi/FFkQwKGq8K4/mqdefault.jpg,EN
M8mnUYh4UBY,Hondelatte Raconte : Gabrielle et Pierre Labrell  arsenic et fromage blanc (récit intégral),yes,3,yes,1690804818,2023-07-31 12:07:18,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,fr,fr,28004,381,,,0,26,https://i.ytimg.com/vi/M8mnUYh4UBY/mqdefault.jpg,FR
P6Rmz3Ft9F4,BIZARRERIE : Cet Arsenic... Complètement Mortel !,yes,8,no,1480097430,2016-11-25 18:11:30,Poisson Fécond,UC4ii4_aeS8iOFzsHuhJTq2w,Entertainment,,,743891,33374,,,0,2055,https://i.ytimg.com/vi/P6Rmz3Ft9F4/mqdefault.jpg,FR
zRV1zsPmMNM,Arsenic and Old Lace,yes,9,no,1690809497,2023-07-31 13:07:17,KOAM News Now,UCOIy_NcDHSk4uLnpSXMIiDA,News & Politics,,,20,1,,,0,0,https://i.ytimg.com/vi/zRV1zsPmMNM/mqdefault.jpg,FR
rhbHoE2Ld9c,Hondelatte Raconte : Henriette Canaby  arsenic sur ordonnance (récit intégral),yes,11,no,1690891247,2023-08-01 12:08:47,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,fr,fr,2110,52,,,0,0,https://i.ytimg.com/vi/rhbHoE2Ld9c/mqdefault.jpg,FR
qxG1-Z-9izc,Qu est-ce que l arsenic ?,yes,14,no,1617370016,2021-04-02 13:04:56,CurieuxLive,UCROvbH8y8N0nY3CKt7DIK9A,News & Politics,,,1590,22,,,0,1,https://i.ytimg.com/vi/qxG1-Z-9izc/mqdefault.jpg,FR
dZDxE88Vmn8,[Mélanie Davranche] L arsenic  un poison naturel,yes,16,no,1426063599,2015-03-11 08:03:39,Espace des sciences,UClDk0iyj99stPxD9NQUaVSQ,Science & Technology,,,13605,110,,,0,12,https://i.ytimg.com/vi/dZDxE88Vmn8/mqdefault.jpg,FR
3T7lYoW81hI,Arsenic et vieilles dentelles (Au théâtre ce soir  1971),yes,17,no,1670173202,2022-12-04 17:12:02,Demetra Felina Katz,UCAfxJ6mf3_yJjgTzdiCu36w,Entertainment,,,51065,638,,,0,84,https://i.ytimg.com/vi/3T7lYoW81hI/mqdefault.jpg,FR
ZgayRvfg7cA,ARSENIC ALBUM #HHF#HOMEOPATHY..UNDERSTAND THE MIND BODY SOUL AXIS...EXPLORE THE CADAVER OF ARSENIC !,yes,21,no,1688044725,2023-06-29 13:06:45,Dr. Mayur Mahajan,UC4LxagxDtPXCCE1o69xVzMA,People & Blogs,,,4903,498,,,0,129,https://i.ytimg.com/vi/ZgayRvfg7cA/mqdefault.jpg,FR
Etj9MsMRnCQ,Arsenic,yes,23,no,1514907126,2018-01-02 15:01:06,Le Blob,UC3E2DhYIqnoc6H3WXwTVnlA,Science & Technology,fr,en-US,4552,49,,,0,3,https://i.ytimg.com/vi/Etj9MsMRnCQ/mqdefault.jpg,FR
ECHXYKSR8Ak,Comment Éliminer l ARSENIC du RIZ ? 🍚,yes,25,no,1673802006,2023-01-15 17:01:06,Guillaume Feelgood,UCFvzFLTCf8LpHiyBTL5R-JA,People & Blogs,,fr,154070,7077,,,0,931,https://i.ytimg.com/vi/ECHXYKSR8Ak/mqdefault.jpg,FR
nmupzAGFoQE,Pure arsenic is a scary poisonous rock,yes,26,yes,1624637634,2021-06-25 16:06:54,NileRed Shorts,UCA0mlN90EHCizvo101nbr-g,Science & Technology,en,en,1588573,103462,,,0,762,https://i.ytimg.com/vi/nmupzAGFoQE/mqdefault.jpg,FR
nI1wNoXZIkc,The Deadly Trail of Arsenic Through the Ages,yes,28,no,1637334035,2021-11-19 15:11:35,Weird History,UCc-N24Y5OA0gqbjBwe1ttfA,Entertainment,,en,345260,9744,,,0,450,https://i.ytimg.com/vi/nI1wNoXZIkc/mqdefault.jpg,FR
zmMThPBmu38,COVER | LE PUDDING À L ARSENIC 【ASTÉRIX & CLÉOPÂTRE  1968】,yes,29,yes,1682878441,2023-04-30 18:04:01,Damian Oldman,UCXEpFqCkNhUok17NeFjqCtg,Music,,fr,4153,220,,,0,73,https://i.ytimg.com/vi/zmMThPBmu38/mqdefault.jpg,FR
F1kViEqkN6o,Arsenic,yes,30,no,1670368597,2022-12-06 23:12:37,Mikkerj - Topic,UCdE82r1-KI709M73QliCYOA,Music,,,4675,186,,,0,7,https://i.ytimg.com/vi/F1kViEqkN6o/mqdefault.jpg,FR
7hUw6_t_Y4o,Dr. Joe Schwarcz: All about arsenic,yes,31,yes,1569253386,2019-09-23 15:09:06,Montreal Gazette,UCiiiXY1ue6nb7iqY8o8f62w,Sports,en-CA,en-CA,49290,966,,,0,65,https://i.ytimg.com/vi/7hUw6_t_Y4o/mqdefault.jpg,FR
8yLbvEsW69Q,Pollution à l arsenic : la rançon de la ruée vers l or dans le sud de la France (2/2),yes,33,yes,1550839237,2019-02-22 12:02:37,FRANCE 24,UCCCPCZNChQdGa9EkATeye4g,News & Politics,,fr,6614,53,,,0,3,https://i.ytimg.com/vi/8yLbvEsW69Q/mqdefault.jpg,FR
-l6oazbXohs,The Truth About Arsenic in the Victorian Era,yes,34,no,1611507111,2021-01-24 16:01:51,Nicole Rudolph,UCca-WkVPVe9nzs2iFct4wxg,Howto & Style,,en-US,148834,9910,,,0,829,https://i.ytimg.com/vi/-l6oazbXohs/mqdefault.jpg,FR
fRzzOz6toSg,Les Colocs : Le pouding à l arsenic,yes,35,yes,1354893942,2012-12-07 15:12:42,Lider Konmils,UCvrV4Po2OYnp-WJo5BE_Yvw,People & Blogs,,,542863,4564,,,0,163,https://i.ytimg.com/vi/fRzzOz6toSg/mqdefault.jpg,FR
gzqzY69wbQ8,Best Way to Tell Arsenic Poisoning,yes,36,no,1595246410,2020-07-20 12:07:10,Dr. Eric Berg DC,UC3w193M5tYPJqF0Hi-7U-2g,Education,en,en-US,56731,2000,,,0,185,https://i.ytimg.com/vi/gzqzY69wbQ8/mqdefault.jpg,FR
q9AYll9TlA8,D abord l info | Des poussières contaminées à l’arsenic à l’intérieur d’une garderie et de maisons,yes,38,no,1661353228,2022-08-24 15:08:28,Radio-Canada Info,UClxaaAzHu1B5EoTtBYea7ig,News & Politics,fr-CA,fr-CA,2683,,,,0,2,https://i.ytimg.com/vi/q9AYll9TlA8/mqdefault.jpg,FR
y-xAkfVLrmM,Pollution à l arsenic : la rançon de la ruée vers l or en France (1/2),yes,39,no,1550251259,2019-02-15 17:02:59,FRANCE 24,UCCCPCZNChQdGa9EkATeye4g,News & Politics,,fr,7894,42,,,0,7,https://i.ytimg.com/vi/y-xAkfVLrmM/mqdefault.jpg,FR
35ZB5sGF-Gc,Intoxication à l’arsenic : l’ARS à la rencontre des parents,yes,40,no,1560963485,2019-06-19 16:06:05,France 3 Occitanie,UC20dglUTkVqzY9ipx_iOnng,News & Politics,,,869,,,,0,,https://i.ytimg.com/vi/35ZB5sGF-Gc/mqdefault.jpg,FR
E4nZDSLdIiM,Making 200 000 tons of arsenic dust safe,yes,41,no,1529334003,2018-06-18 15:06:03,Tom Scott,UCBa659QWEk1AI4Tg--mrJ2A,Education,en,en,2397593,55204,,,0,2453,https://i.ytimg.com/vi/E4nZDSLdIiM/mqdefault.jpg,FR
XOAZ65lZ6KU,LE PUDDING A L ARSENIC extrait d Asterix & Cléopatre // 4K,yes,42,yes,1658453981,2022-07-22 01:07:41,Greg E·,UCwTIng0_YivePPm7SAf7Hiw,Film & Animation,,,8204,120,,,0,4,https://i.ytimg.com/vi/XOAZ65lZ6KU/mqdefault.jpg,FR
V4Vz4OuDLKg,De l’arsenic dans nos assiettes: comment éviter les dangers ?,yes,43,no,1545237536,2018-12-19 16:12:56,BX1,UCaNpbmG7LSwtiEuCG86gXDw,News & Politics,fr,fr,860,,,,0,,https://i.ytimg.com/vi/V4Vz4OuDLKg/mqdefault.jpg,FR
gKfjHTk8KrY,History’s deadliest colors - J. V. Maranto,yes,46,no,1495465367,2017-05-22 15:05:47,TED-Ed,UCsooa4yRKGN_zEE8iknghZA,Education,en,en,7862021,138537,,,0,6760,https://i.ytimg.com/vi/gKfjHTk8KrY/mqdefault.jpg,FR
OQLhEXhAZEo,ISRO Scientist Claim Poison Attack in 2017 | Arsenic Poisoning | Indian Scientist Dying |,yes,47,no,1610035767,2021-01-07 16:01:27,Khan GS Research Centre,UCatL-c6pmnjzEOHSyjn-sHA,Education,,,4439571,341252,,,0,20665,https://i.ytimg.com/vi/OQLhEXhAZEo/mqdefault.jpg,FR
0BrVwP1FqOo,Arsenic Alba,yes,48,no,1661680864,2022-08-28 10:08:04,Dr. Rabin Barman ( Official ),UCKY70WbvVVbC9B143R38pIQ,People & Blogs,,,8894,496,,,0,37,https://i.ytimg.com/vi/0BrVwP1FqOo/mqdefault.jpg,FR
