query,cluster,text,videosNumber,ids,querySlug
detox,6,prendresoindesoi,16,7186674964194446598|7069775023824768261|7069726205586541829|7103905598097460485|7115088318961880325|7149233467241352454|7149153024315903237|7160724333550128390|7171939545854905606|7194917120046648581|7205304581042031878|7216774830081821979|7216771206844878106|7250578754248985882|7262053972368805152|7186674964194446598,detox
detox,6,conseilpertedepoids,11,7199403756394417414|7194916123626786053|7216774830081821979|7216771206844878106|7296230521477106976|7296219012462103840|7296207788978523424|7307371375432453409|7307348290796817696|7307326684858993952|7199403756394417414,detox
detox,6,pertedepoids,117,7226402115793489179|7222244479070162181|7269747891617533216|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7298438422065138977|7059418450573151493|7059323598900579590|7069690814854712582|7081367039566171397|7081280359391841542|7081269248663833861|7092344256810994949|7092341830032936197|7092032797925248261|7104028338032872709|7103979468884118789|7103977912868670726|7103905598097460485|7115146969453956358|7114977032546569478|7126641219899313414|7126640288604392710|7126617106686201093|7126614967884811525|7126596201692105989|7126553611252829446|7126551670779153670|7126524153502371078|7126522352766127366|7126520517862984965|7138142057331264773|7138099559590284549|7138061470851534086|7149260490890317061|7149224928506596613|7149204862754999558|7149182578531044613|7160773901243485446|7160772232904559878|7160767067828866309|7160710263207906566|7171939545854905606|7171901294951681285|7171900527138082054|7171894996658916613|7171888840196607237|7171848374088436997|7183426053715660059|7183400840089144602|7183305633339395354|7183296600049995013|7194923037102198021|7194908425065696517|7194907272466697477|7194900968662682885|7194897289373093126|7205321206285798661|7205292054279228677|7205281161491369222|7205276956688960774|7216830522121669894|7216820875104996614|7216817104245345542|7216792982521957637|7216787834424806661|7216787489539820806|7216769082794740997|7227929909656620315|7227915567095762202|7227914837475577114|7227914479219084571|7239429454462717211|7250580192417139995|7250578754248985882|7250568323572763930|7250568286830808347|7250554721679756571|7250552029171551515|7250549153216941338|7250546359550463258|7250526243945188634|7250523818496773402|7262055332250144033|7262035039003626784|7262028276816694560|7262021675854728480|7273605548904320288|7273600042353610017|7273575444732022048|7273573805274975521|7284699754557115681|7284692324670655776|7284691506814799137|7284690613109411104|7284678067560123681|7296264593817586977|7296245115180404000|7307371375432453409|7307324730997050657|7318837950018571552|7318828128556649760|7318777901594217760|7318760500425166113|7318758537822260512|7226402115793489179|7222244479070162181|7269747891617533216|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7298438422065138977,detox
detox,6,perdreduventre,14,7226402115793489179|7222244479070162181|7059341942412365061|7126617106686201093|7138116679875316997|7149204862754999558|7160786197189627142|7160710263207906566|7205321206285798661|7216769082794740997|7262028276816694560|7318828128556649760|7226402115793489179|7222244479070162181,detox
detox,6,pertedegraisse,4,7226402115793489179|7222244479070162181|7226402115793489179|7222244479070162181,detox
detox,6,perdreduventrerapidement,4,7226402115793489179|7222244479070162181|7226402115793489179|7222244479070162181,detox
detox,6,pertedegras,16,7222244479070162181|7268396719728086305|7299952033908444449|7103905598097460485|7126614967884811525|7194922077491694854|7194901480405519622|7205276956688960774|7250568286830808347|7284754868349259040|7284699754557115681|7284692324670655776|7307363017807662369|7222244479070162181|7268396719728086305|7299952033908444449,detox
detox,6,prendredesrisques,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,6,pertedepoidsdurable,8,7299952033908444449|7194916123626786053|7205276956688960774|7216787834424806661|7273600042353610017|7284691506814799137|7318758537822260512|7299952033908444449,detox
detox,6,pertedepoidssaine,30,7298438422065138977|7081314002113940742|7092344256810994949|7103905598097460485|7126617106686201093|7149211499729308934|7160714235905903877|7160710263207906566|7171939545854905606|7171888840196607237|7194908425065696517|7194907272466697477|7194899153036643590|7205328528471117062|7205318733286345990|7205276956688960774|7216793215217831173|7216787834424806661|7216774830081821979|7216771206844878106|7227929909656620315|7273580032402984225|7284720988883881248|7284699754557115681|7284693906078338337|7284678067560123681|7296240279848226081|7296234047578197280|7296225879464676640|7298438422065138977,detox
detox,6,mapertedepoids,3,7059418450573151493|7216820875104996614|7216817104245345542,detox
detox,6,objectifpertedepoids,4,7092344256810994949|7194899153036643590|7205318733286345990|7273580032402984225,detox
detox,6,pertedepoid,5,7104028338032872709|7284678067560123681|7307358203598163232|7307354924961123617|7318912830382607648,detox
detox,6,perdredugras,10,7138116679875316997|7149204862754999558|7194916123626786053|7216769082794740997|7262028276816694560|7273600058736626977|7296264593817586977|7296219012462103840|7296207788978523424|7307371375432453409,detox
detox,6,conseilspertedepoids,4,7171939545854905606|7194899153036643590|7205318733286345990|7273580032402984225,detox
detox,6,pertedepoidsapresgrossesse,6,7194923037102198021|7194916123626786053|7216774830081821979|7216771206844878106|7296219012462103840|7296207788978523424,detox
detox,6,programmepertedepoids,8,7194916123626786053|7194899153036643590|7205318733286345990|7273580032402984225|7296219012462103840|7296207788978523424|7307348290796817696|7307326684858993952,detox
detox,6,pertedepoidsnaturelle,3,7194916123626786053|7296219012462103840|7296207788978523424,detox
detox,6,pertedepoidsrapide,9,7194908425065696517|7194907272466697477|7216793215217831173|7216787834424806661|7216774830081821979|7216771206844878106|7273580032402984225|7296219012462103840|7296207788978523424,detox
detox,7,massage,17,7269747891617533216|7269490717376957728|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7092466729174994182|7092052395227696390|7216770979496840475|7269747891617533216|7269490717376957728|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449,detox
detox,7,transformation,9,7269747891617533216|7268396719728086305|7299952033908444449|7149267135007689990|7239443787704028442|7307346160526675232|7269747891617533216|7268396719728086305|7299952033908444449,detox
detox,7,remodelage,14,7269747891617533216|7269490717376957728|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7269747891617533216|7269490717376957728|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449,detox
detox,7,transformationencours,4,7268396719728086305|7299952033908444449|7268396719728086305|7299952033908444449,detox
detox,7,fitness,25,7276482120967638305|7299952033908444449|7069684005481860358|7103938274825080069|7103927843532459270|7126622991353498885|7126617106686201093|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541|7160710263207906566|7171939545854905606|7183426053715660059|7216820875104996614|7216817104245345542|7216774830081821979|7216771206844878106|7250580192417139995|7250578754248985882|7273575444732022048|7181969379200994606|7259887988707052842|7276482120967638305|7299952033908444449,detox
detox,7,pilates,5,7276482120967638305|7299952033908444449|7144651319221980422|7276482120967638305|7299952033908444449,detox
detox,7,yogainspiration,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,7,teamfitcats,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,7,lymphaticmassage,5,7276482120967638305|7299952033908444449|7276482120967638305|7292095418572213546|7299952033908444449,detox
detox,7,drainagemassage,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,7,automassage,5,7276482120967638305|7299952033908444449|7250568385526828314|7276482120967638305|7299952033908444449,detox
detox,7,mobilitytraining,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,7,cellulitereduction,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,7,lymphaticdrainagemassage,5,7276482120967638305|7299952033908444449|7276482120967638305|7292095418572213546|7299952033908444449,detox
detox,7,intuitivetraining,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,7,rouleaudemassage,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,7,summerbody,8,7092466729174994182|7103981545324629253|7103979468884118789|7115088318961880325|7194923037102198021|7227915567095762202|7227914837475577114|7227914479219084571,detox
detox,7,relaxation,5,7092052395227696390|7115039306921626886|7216770979496840475|7151287166889512235|7228783518229253422,detox
detox,7,musculation,6,7103927843532459270|7126617106686201093|7160710263207906566|7296240279848226081|7296234047578197280|7296225879464676640,detox
detox,7,bodychallenge,12,7115146969453956358|7126640288604392710|7138116679875316997|7171901294951681285|7171900527138082054|7171888840196607237|7194909150747331846|7216830522121669894|7239429454462717211|7250526243945188634|7250523818496773402|7284690613109411104,detox
detox,7,postpartum,3,7149213446385437958|7160767067828866309|7296252844670258464,detox
detox,7,bodypositive,3,7149182578531044613|7194929439472454917|7194923037102198021,detox
detox,7,fitnessmotivation,3,7171939545854905606|7133665641965374725|7144651319221980422,detox
detox,7,pedicure,3,7148987332790684934|7156017199465909509|7150309145512512773,detox
detox,8,naturopathie,27,7077977457478880517|7290112043842129184|7288009720290463009|7081348494698630405|7115128515632073989|7138072139952901381|7138067698277174534|7149153024315903237|7160724333550128390|7183356234286779675|7205324260921937157|7227977822885678362|7227970767546322203|7227965413756357915|7227958304964676890|7227951936283200794|7227947776506744090|7239477335240527131|7239464792732306714|7239454446923549979|7239452392574536986|7296215445030456608|7077977457478880517|7118075099051347206|7290112043842129184|7288009720290463009|7300339882109504801,detox
detox,8,plantesmedicinales,3,7077977457478880517|7077977457478880517|7300339882109504801,detox
detox,8,purification,3,7120482492741733637|7216853280406768901|7120482492741733637,detox
detox,8,selfcare,11,7186674964194446598|7183384110654623003|7183344903492046107|7205280743919013125|7216770979496840475|7284681984016665889|7181969379200994606|7186674964194446598|7273983075304869162|7292095418572213546|7307279198182296875,detox
detox,8,aromatherapie,3,7216712634450578715|7149153024315903237|7216712634450578715,detox
detox,8,systemeimmunitaire,14,7269747891617533216|7269490717376957728|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7269747891617533216|7269490717376957728|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449,detox
detox,8,cellulitetreatment,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,8,naturo,4,7059484752302132485|7081312580244983045|7149153024315903237|7300339882109504801,detox
detox,8,skincare,5,7059343173268540677|7216859835172670726|7284681984016665889|7307363017807662369|7124594592137186565,detox
detox,8,produitsnaturels,21,7081396308929416454|7081280833692159237|7081280568398302469|7081280359391841542|7081280122606619909|7081279890086956293|7103981545324629253|7103979468884118789|7103977912868670726|7103905598097460485|7115088318961880325|7114977032546569478|7114934309861002502|7138095989100907781|7149182578531044613|7171888840196607237|7183460706950417690|7194923037102198021|7250603346044734746|7262088785578577185|7284678067560123681,detox
detox,8,cureminceurnaturelle,3,7081314002113940742|7103905598097460485|7115088318961880325,detox
detox,8,cleanse,3,7092344256810994949|7138095989100907781|7181969379200994606,detox
detox,8,naturopathe,3,7115128515632073989|7138072139952901381|7149153024315903237,detox
detox,8,naturopathy,3,7138067698277174534|7149153024315903237|7183332909317655835,detox
detox,8,plantemédicinale,10,7227977822885678362|7227970767546322203|7227965413756357915|7227958304964676890|7227951936283200794|7227947776506744090|7239477335240527131|7239464792732306714|7239454446923549979|7239452392574536986,detox
detox,8,probiotiques,7,7227947776506744090|7239429454462717211|7250526243945188634|7250523818496773402|7262035039003626784|7273600042353610017|7284691506814799137,detox
detox,8,microbiote,5,7239429454462717211|7250549153216941338|7250526243945188634|7250523818496773402|7262035039003626784,detox
detox,8,cleaninghacks,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,8,cleansing,3,7276624983659384066|7273983075304869162|7311184659780521221,detox
detox,9,régime,3,7226402115793489179|7227977822885678362|7226402115793489179,detox
detox,9,stopregime,4,7226402115793489179|7222244479070162181|7226402115793489179|7222244479070162181,detox
detox,9,regime,48,7222244479070162181|7269747891617533216|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7069684005481860358|7081269248663833861|7103927843532459270|7103892107835739397|7115146969453956358|7126641219899313414|7126640288604392710|7126617106686201093|7126524153502371078|7138095989100907781|7149182578531044613|7160786197189627142|7160710263207906566|7171901294951681285|7171900527138082054|7183414277175348506|7194908425065696517|7194907272466697477|7194897289373093126|7205276956688960774|7216830522121669894|7216807070270622982|7216787489539820806|7250578754248985882|7250546359550463258|7250523818496773402|7262035039003626784|7273605935040417056|7273573805274975521|7284690613109411104|7296252844670258464|7296240279848226081|7318828128556649760|7318760500425166113|7222244479070162181|7269747891617533216|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449,detox
detox,9,regimeuse,15,7222244479070162181|7269747891617533216|7268396719728086305|7276482120967638305|7299952033908444449|7126617106686201093|7160710263207906566|7216820875104996614|7216817104245345542|7250580192417139995|7222244479070162181|7269747891617533216|7268396719728086305|7276482120967638305|7299952033908444449,detox
detox,9,retentiondeau,13,7269747891617533216|7269490717376957728|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7114977032546569478|7269747891617533216|7269490717376957728|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449,detox
detox,9,lrcross,8,7269747891617533216|7269490717376957728|7276482120967638305|7299952033908444449|7269747891617533216|7269490717376957728|7276482120967638305|7299952033908444449,detox
detox,9,reves,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,9,rouleau,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,9,reussir,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,9,remiseenforme,6,7276482120967638305|7299952033908444449|7160714235905903877|7205281161491369222|7276482120967638305|7299952033908444449,detox
detox,9,rééquilibrage,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,9,rétentiondeau,3,7276482120967638305|7318758537822260512|7276482120967638305,detox
detox,9,résilience,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,9,recettefacile,13,7292039806802988320|7298438422065138977|7081295171366767878|7149242429542092037|7194908425065696517|7194907272466697477|7262057744163687712|7284699754557115681|7307358203598163232|7307354924961123617|7318912830382607648|7292039806802988320|7298438422065138977,detox
detox,9,recetterapide,6,7298438422065138977|7194908425065696517|7194907272466697477|7262057744163687712|7273580032402984225|7298438422065138977,detox
detox,9,morningroutine,3,7059306148100361478|7126522352766127366|7126520517862984965,detox
detox,9,recrutement,6,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541,detox
detox,9,regimeyoyo,12,7115146969453956358|7126641219899313414|7126640288604392710|7138142057331264773|7171901294951681285|7171900527138082054|7216830522121669894|7239429454462717211|7250526243945188634|7250523818496773402|7262035039003626784|7284690613109411104,detox
detox,9,regimebnc,5,7126640288604392710|7171901294951681285|7216830522121669894|7250523818496773402|7284690613109411104,detox
detox,9,repriseenmain,6,7126617106686201093|7160710263207906566|7205318733286345990|7296240279848226081|7296234047578197280|7296225879464676640,detox
detox,9,reussitefinanciere,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,9,reussitepersonnel,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,9,recettesaine,5,7126522352766127366|7126520517862984965|7149242429542092037|7205328528471117062|7250554721679756571,detox
detox,9,arnaqueregime,5,7171901294951681285|7216830522121669894|7250549153216941338|7250523818496773402|7262035039003626784,detox
detox,9,recetteminceur,5,7194916123626786053|7273580032402984225|7296219012462103840|7296207788978523424|7307371375432453409,detox
detox,9,reequilibrage,4,7227914837475577114|7296240279848226081|7296234047578197280|7296225879464676640,detox
detox,9,rangement,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,9,instaregime,3,7296240279848226081|7296234047578197280|7296225879464676640,detox
detox,10,medecinedouce,4,7077977457478880517|7149153024315903237|7239445352867220762|7077977457478880517,detox
detox,10,jusdelegumes,6,7153325523001707781|7187085452120247557|7115128515632073989|7149233467241352454|7153325523001707781|7187085452120247557,detox
detox,10,jusfruitsetlegumes,3,7187085452120247557|7149233467241352454|7187085452120247557,detox
detox,10,huilesessentielles,4,7216712634450578715|7149153024315903237|7194901913329011974|7216712634450578715,detox
detox,10,jusdefruits,3,7221105628415102214|7318797693491432736|7221105628415102214,detox
detox,10,jambeslourdes,14,7269747891617533216|7269490717376957728|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7269747891617533216|7269490717376957728|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449,detox
detox,10,lachance,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,chanseuse,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,entreprendre,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,penseedujour,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,penseepositive,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,missiondevie,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,jeuneintermittent,11,7276482120967638305|7299952033908444449|7103915763945245958|7138099559590284549|7216792982521957637|7284720988883881248|7307358203598163232|7307354924961123617|7318912830382607648|7276482120967638305|7299952033908444449,detox
detox,10,devenirmeilleur,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,etatdespritpositif,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,etreproductif,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,10,jusdorangepressé,3,7292039806802988320|7318797693491432736|7292039806802988320,detox
detox,10,jusdorange🍊,3,7292039806802988320|7318797693491432736|7292039806802988320,detox
detox,10,petitdejeuner,4,7298438422065138977|7126522352766127366|7126520517862984965|7298438422065138977,detox
detox,10,businessenligne,4,7059341942412365061|7126622991353498885|7126520517862984965|7138087661327158533,detox
detox,10,madeinfrance,6,7069697841672801541|7103981545324629253|7103979468884118789|7103977912868670726|7183391360970427674|7307324730997050657,detox
detox,10,entrepreneur,7,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541|7171939545854905606,detox
detox,10,travailadomicile,8,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541|7149267135007689990|7171939545854905606,detox
detox,10,jobetudiant,6,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541,detox
detox,10,travailalamaison,10,7103938274825080069|7126622991353498885|7126596201692105989|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,recherchedemploi,6,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541,detox
detox,10,independancefinanciere,6,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541,detox
detox,10,femmeentrepreneur,6,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541,detox
detox,10,onlacherien,4,7103927843532459270|7296240279848226081|7296234047578197280|7296225879464676640,detox
detox,10,foryoupage,41,7103905598097460485|7103869293904940294|7115096885269925126|7115088318961880325|7115017914033523974|7126614967884811525|7149205265575857413|7160713806434389254|7183305633339395354|7205338325274692869|7216859835172670726|7227952690226138395|7239475132429847834|7239473318238129434|7250576311800892699|7273571117372017953|7284721804910841120|7284687390231285025|7307336673338182944|7318889309455633697|7094632281305877786|7112251780725083419|7226859404727995694|7226280352786959658|7225773040892792107|7224023969500794114|7223524464628174126|7222804708065332522|7235638179095678209|7235026164467682602|7229721405485501738|7228261429223410950|7259786663075794219|7254315335413763370|7253901149089123626|7252333040431566126|7269422091517185323|7268297706148236587|7283239308423679263|7306930962934271263|7306180934439570719,detox
detox,10,extracteurdejus,3,7115128515632073989|7205324260921937157|7239429525883473179,detox
detox,10,confianceensoi,4,7115088318961880325|7126632780540284165|7138017197271616774|7205318733286345990,detox
detox,10,jobadomicile,4,7126622991353498885|7126522352766127366|7126520517862984965|7149267135007689990,detox
detox,10,opportunitédetravail,3,7126622991353498885|7126522352766127366|7126520517862984965,detox
detox,10,femmedinfluence,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,femmedaffaire,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,networkeuse,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,marketingdereseaux,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,offredemploi,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,entreprendreautrement,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,gagnerdelargentsurinternet,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,jobenligne,5,7126596201692105989|7149260490890317061|7160772232904559878|7171888840196607237|7183400840089144602,detox
detox,10,jobadomicil,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,femmeentrepreneuse,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,10,jeûne,11,7138067698277174534|7227977822885678362|7227970767546322203|7227965413756357915|7227958304964676890|7227951936283200794|7227947776506744090|7239477335240527131|7239464792732306714|7239454446923549979|7239452392574536986,detox
detox,10,produitsfrancais,6,7194899153036643590|7205318733286345990|7216793215217831173|7216774830081821979|7216771206844878106|7273600042353610017,detox
detox,10,faitmaison,4,7205324260921937157|7239429525883473179|7250554721679756571|7262057744163687712,detox
detox,10,teamnanouchou,5,7205277378979859717|7284720988883881248|7307358203598163232|7307354924961123617|7318912830382607648,detox
detox,10,homeimprovement,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,10,homedecor,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,10,envelopechallenge,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,10,budgetenvelopes,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,10,envelopesavingchallenge,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,10,decluteryourhome,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,10,blackownedbusiness,3,7210268667337067781|7259887988707052842|7263582932181290245,detox
detox,11,grenade,3,7221105628415102214|7227945949866347802|7221105628415102214,detox
detox,11,gingembre,7,7221105628415102214|7059422072161815814|7138070663927024902|7149233467241352454|7205328528471117062|7221105628415102214|7309471009248267563,detox
detox,11,gatto,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,11,gattocheride,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449,detox
detox,11,gummies,5,7069726205586541829|7092344256810994949|7103979468884118789|7103977912868670726|7296252844670258464,detox
detox,11,ginger,4,7081332924175420677|7138070663927024902|7226280352786959658|7259786663075794219,detox
detox,11,ventregonflé,7,7126585596746681605|7149213446385437958|7160704354188676358|7262055332250144033|7273600042353610017|7284691506814799137|7296245115180404000,detox
detox,11,igbas,3,7149242429542092037|7239464792732306714|7250578754248985882,detox
detox,11,grignotage,10,7149224928506596613|7171901294951681285|7171900527138082054|7216830522121669894|7239429454462717211|7250549153216941338|7250526243945188634|7250523818496773402|7262035039003626784|7284690613109411104,detox
detox,11,grossesse,4,7149213446385437958|7160767067828866309|7194922077491694854|7194901480405519622,detox
detox,11,nopainnogain,3,7296240279848226081|7296234047578197280|7296225879464676640,detox
detox,12,vitalite,6,7238615952605105435|7240841955347844378|7092052395227696390|7149224928506596613|7238615952605105435|7240841955347844378,detox
detox,12,summervibes,6,7276482120967638305|7299952033908444449|7114977032546569478|7114926078698851589|7276482120967638305|7299952033908444449,detox
detox,12,duolife,4,7059429002209004805|7059315138842660101|7183305633339395354|7250582815715249435,detox
detox,12,viralvideo,5,7059343173268540677|7069660975334542598|7115096885269925126|7273576447879417120|7318657326552976645,detox
detox,12,positivevibes,3,7059306148100361478|7262054415987723552|7284678067560123681,detox
detox,12,vdi,5,7069640426730409222|7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,12,vitamine,4,7081303820348722438|7104028338032872709|7114934665567423749|7250554721679756571,detox
detox,12,ventreplat,45,7081269248663833861|7092149761167330565|7092105136218066181|7103927843532459270|7115088318961880325|7114977032546569478|7126617106686201093|7126585596746681605|7126553611252829446|7126551670779153670|7126522352766127366|7126520517862984965|7138116679875316997|7149224928506596613|7149213446385437958|7149182578531044613|7160767067828866309|7160710263207906566|7171901294951681285|7171900527138082054|7171848374088436997|7183426053715660059|7194916123626786053|7194909150747331846|7194897289373093126|7205321206285798661|7216830522121669894|7250603346044734746|7250568323572763930|7250549153216941338|7250537477180509466|7250523818496773402|7262098391759441184|7262035039003626784|7273605935040417056|7273600042353610017|7273575444732022048|7284692324670655776|7284691506814799137|7284690613109411104|7296245115180404000|7296219012462103840|7296207788978523424|7318814155622976800|7318758537822260512,detox
detox,12,venteenligne,6,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541,detox
detox,12,etudiante2021,6,7103938274825080069|7126622991353498885|7126522352766127366|7126520517862984965|7138087661327158533|7138083881462369541,detox
detox,12,objectifbikini,5,7103927843532459270|7126522352766127366|7126520517862984965|7183426053715660059|7273575444732022048,detox
detox,12,ventre,7,7103855480052747526|7126617106686201093|7149213446385437958|7160710263207906566|7273605935040417056|7273600042353610017|7284691506814799137,detox
detox,12,unavidafenomenal,4,7115146969453956358|7126640288604392710|7171901294951681285|7250523818496773402,detox
detox,12,ventedirecte,3,7126622991353498885|7126520517862984965|7138087661327158533,detox
detox,12,vdifrance,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,12,recrutement2022,4,7126596201692105989|7149260490890317061|7160772232904559878|7183400840089144602,detox
detox,12,voiceeffects,3,7149153024315903237|7160737497754979589|7281648019689295136,detox
detox,12,liveclean,3,7171888840196607237|7194929439472454917|7194923037102198021,detox
detox,12,2023,3,7183384110654623003|7183344903492046107|7309555228125187370,detox
detox,12,vinaigredecidre,3,7205328528471117062|7216820875104996614|7216817104245345542,detox
detox,12,beforeandafter,7,7250576311800892699|7273571117372017953|7284721804910841120|7284692324670655776|7296240279848226081|7296234047578197280|7296225879464676640,detox
detox,12,dailyvlog,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,12,happyathome,3,7250576311800892699|7273571117372017953|7284721804910841120,detox
detox,12,cotedivoire🇨🇮225😊,3,7307358203598163232|7307354924961123617|7318912830382607648,detox
detox,12,2024,3,7318869497643863328|7318837950018571552|7318828128556649760,detox
detox,13,foie,20,7077977457478880517|7285025207293578528|7059484752302132485|7126672206331006214|7126585596746681605|7171899594362719494|7183332909317655835|7227977822885678362|7227970767546322203|7227965413756357915|7239477335240527131|7239436157208087835|7250604232288636187|7250603346044734746|7262031869934423329|7273600058736626977|7284699754557115681|7077977457478880517|7285025207293578528|7306368603144637702,detox
detox,13,phytotherapie,21,7077977457478880517|7092105136218066181|7103905598097460485|7126522352766127366|7126520517862984965|7149153024315903237|7160767067828866309|7171939545854905606|7183426053715660059|7183344903492046107|7216820875104996614|7216817104245345542|7227975510289124635|7273575444732022048|7284678067560123681|7296252844670258464|7296245115180404000|7296234514987142433|7318828128556649760|7077977457478880517|7300339882109504801,detox
detox,13,phytothérapie,5,7077977457478880517|7059342889163246854|7115088318961880325|7318758537822260512|7077977457478880517,detox
