name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
ddE8ljw9l4Y,Le glyphosate au coeur des champs,yes,27,no,1609075802,2020-12-27 13:12:02,Radio-Canada Info,UClxaaAzHu1B5EoTtBYea7ig,News & Politics,fr-CA,fr-CA,40752,,,,0,99,https://i.ytimg.com/vi/ddE8ljw9l4Y/mqdefault.jpg,PH
DDj7VOLx-iM,Glyphosate in perspective,yes,28,yes,1511453810,2017-11-23 16:11:50,CropLife UK,UCWDwcOSHBO0Ji3CkZ5Ozi_w,People & Blogs,,,3335,22,,,0,7,https://i.ytimg.com/vi/DDj7VOLx-iM/mqdefault.jpg,PH
o-dGNzxvTIU,Wheat Sprayed with Roundup (Glyphosate) | Proof Bread,yes,29,yes,1590157808,2020-05-22 14:05:08,Proof Bread,UCPYHRKEqMycep7r5kO-1org,People & Blogs,,,38502,1467,,,0,223,https://i.ytimg.com/vi/o-dGNzxvTIU/mqdefault.jpg,PH
U8DDSaEN9LI,Harmful Effects of Glyphosate,yes,30,yes,1680805051,2023-04-06 18:04:31,Dr. Stephen Cabral,UCxx-YcXLZ2jFet5j4Dk5K0A,Education,,en,1752,100,,,0,10,https://i.ytimg.com/vi/U8DDSaEN9LI/mqdefault.jpg,PH
AVLZ26X1GSs,What about Glyphosate in our food?,yes,31,yes,1673024243,2023-01-06 16:01:23,Shawn Baker MD,UC5apkKkeZQXRSDbqSalG8CQ,People & Blogs,,en-US,8241,1232,,,0,194,https://i.ytimg.com/vi/AVLZ26X1GSs/mqdefault.jpg,PH
LulDa0DTAZ8,Should we worry about glyphosate?,yes,32,yes,1660391101,2022-08-13 11:08:01,Paul Saladino MD,UCgBg0LcHfnJDPmFTTf677Pw,Education,,en,8328,408,,,0,92,https://i.ytimg.com/vi/LulDa0DTAZ8/mqdefault.jpg,PH
3KRq-tsOR8Q,How To Kill A Lawn With Glyphosate or Round Up,yes,33,yes,1650367800,2022-04-19 11:04:00,Turf Mechanic,UCMjINzGureVoSJDXqRV__9Q,People & Blogs,,en-US,7604,135,,,0,36,https://i.ytimg.com/vi/3KRq-tsOR8Q/mqdefault.jpg,PH
jWgnkgYtqnw,GMOs  Glyphosate & Gut Health,yes,34,no,1520816914,2018-03-12 01:03:34,Rich Roll,UCpjlh0e319ksmoOD7bQFSiw,People & Blogs,,en,391918,9974,,,0,1359,https://i.ytimg.com/vi/jWgnkgYtqnw/mqdefault.jpg,PH
f8F8J8wqqvU,What Foods And Drinks Contain Glyphosate?,yes,35,yes,1686615319,2023-06-13 00:06:19,Nadrich & Cohen Accident Injury Lawyers,UCacHN5J-64_o_rtPTimMM3g,Education,,,98,4,,,0,1,https://i.ytimg.com/vi/f8F8J8wqqvU/mqdefault.jpg,PH
H4tTXWstyfY,Glyphosate pesticide found in beer and wine,yes,36,yes,1551193314,2019-02-26 15:02:54,KING 5 Seattle,UCp1KrVaZDZ7BOI_QBuTWWmg,People & Blogs,en,en,3967,52,,,0,36,https://i.ytimg.com/vi/H4tTXWstyfY/mqdefault.jpg,PH
CoDdJ7KhvIw,Does Glyphosate Really Cause Cancer? | Joe Rogan and Michael Malice,yes,37,yes,1558425472,2019-05-21 07:05:52,JRE Clips,UCnxGkOGNMqQEUMvroOWps6Q,People & Blogs,en,en,258283,2396,,,0,1082,https://i.ytimg.com/vi/CoDdJ7KhvIw/mqdefault.jpg,PH
