query,querySlug,cluster,clusterLabel,text,videosNumber,ids
detox,detox,healthy-eating,Healthy eating,supplement,11,7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645|7226237217411239195|7092021006167969030|7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645|7226237217411239195
detox,detox,healthy-eating,Healthy eating,eetlust,8,7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645|7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645
detox,detox,healthy-eating,Healthy eating,groente,4,7190296637464464645|7081180565369605381|7239014506427419931|7190296637464464645
detox,detox,healthy-eating,Healthy eating,dieet,6,7190071420444101893|7091369631209819397|7114976189005024518|7190071420444101893|7210039169698041094|7265211977553693984
detox,detox,healthy-eating,Healthy eating,voedingscoach,3,7190071420444101893|7190071420444101893|7265211977553693984
detox,detox,healthy-eating,Healthy eating,vitamine,4,7185602067304713477|7258939731495505179|7135958422956166406|7258939731495505179
detox,detox,healthy-eating,Healthy eating,waterdrinken,5,7211386248433274118|7210807931204406533|7255644059312606491|7211386248433274118|7210807931204406533
detox,detox,healthy-eating,Healthy eating,juicebrothers,6,7209285116906966277|7206006635184016645|7057823085713509638|7194377818950634758|7209285116906966277|7206006635184016645
detox,detox,healthy-eating,Healthy eating,voedsel,3,7250231729523379483|7250231729523379483|7250231729523379483
detox,detox,healthy-eating,Healthy eating,voedingsweetjes,3,7249052078994165018|7198236039884950790|7249052078994165018
detox,detox,healthy-eating,Healthy eating,superfoods,4,7240892077595266331|7220863625911700762|7233826727519112475|7232230004300598555
detox,detox,healthy-eating,Healthy eating,smoothierecipe,4,7240892077595266331|7058591732228721925|7138027940834512133|7205201846871477510
detox,detox,healthy-eating,Healthy eating,superfood,6,7259016582989466907|7091036522312518917|7102863350819818758|7102858899891522822|7250492122061606171|7259016582989466907
detox,detox,healthy-eating,Healthy eating,voedingstips,5,7258939731495505179|7298269538146110752|7194812069835754758|7258939731495505179|7269663248943779105
detox,detox,healthy-eating,Healthy eating,vitamins,7,7280069968769600800|7279061360443444513|7059425290639969541|7250076439150595354|7261858705338109211|7280069968769600800|7279061360443444513
detox,detox,healthy-eating,Healthy eating,greendrink,3,7295821991146212640|7295821991146212640|7295821991146212640
detox,detox,healthy-eating,Healthy eating,ketonen,5,7302405551202307361|7301023435788979488|7299180242260806945|7296192644168895777|7302405551202307361
detox,detox,healthy-eating,Healthy eating,juices,3,7058674383522368773|7080458476031331590|7101760759683632390
detox,detox,healthy-eating,Healthy eating,smoothiediet,8,7058591732228721925|7137672062042115334|7137346650728631558|7149197805024857350|7148526316273372422|7160777955755560198|7160425500320566533|7249813589224213787
detox,detox,healthy-eating,Healthy eating,smoothie,10,7057925225245166853|7092325279594581253|7138027940834512133|7160777955755560198|7160425500320566533|7205201846871477510|7204893737133018373|7204551600315043078|7261858705338109211|7082636799054564614
detox,detox,healthy-eating,Healthy eating,greenjuice,7,7057925225245166853|7114976189005024518|7125389469171191046|7135958422956166406|7159889042803363077|7250074471153847578|7261555480646995227
detox,detox,healthy-eating,Healthy eating,juicing,6,7081180565369605381|7159889042803363077|7159872999296863494|7159839797085768966|7216798387402722566|7216417638212209925
detox,detox,healthy-eating,Healthy eating,diet,10,7080600221616459013|7092387096605773062|7092011186635476230|7091639315289132294|7216777377123241221|7216677094103829766|7216590355918114053|7216434053787045126|7216346549402619142|7318722545061072160
detox,detox,healthy-eating,Healthy eating,supplements,4,7079304358365580550|7148770561064193285|7205108442137251077|7250076439150595354
detox,detox,healthy-eating,Healthy eating,nutrition,9,7092387096605773062|7092021006167969030|7092011186635476230|7091639315289132294|7148844880968666374|7216777377123241221|7216677094103829766|7216590355918114053|7273523907959803169
detox,detox,healthy-eating,Healthy eating,nutritionist,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,detox,healthy-eating,Healthy eating,اخصائية_تغذية,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,detox,healthy-eating,Healthy eating,نصائح_تغذوية,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,detox,healthy-eating,Healthy eating,nutribelly,9,7113231439889566981|7125051448152444165|7136097495637101830|7135873715719392518|7135474316325506309|7159980284795047173|7227930667600923931|7227171400048545050|7227042397803384090
detox,detox,healthy-eating,Healthy eating,smoothiedietchallenge,3,7160777955755560198|7160425500320566533|7249813589224213787
detox,detox,healthy-eating,Healthy eating,drink,3,7159889042803363077|7159872999296863494|7159839797085768966
detox,detox,healthy-eating,Healthy eating,food,8,7171045912633003270|7182670538064612613|7182284618668723462|7205108442137251077|7204755374430375174|7227782712512367899|7318722545061072160|7265211977553693984
detox,detox,healthy-eating,Healthy eating,dieta,3,7216777377123241221|7216677094103829766|7216590355918114053
detox,detox,healthy-eating,Healthy eating,voedingsadvies,3,7249773821303983387|7318331559763889441|7265211977553693984
detox,detox,healthy-eating,Healthy eating,optimaalvoeden,5,7220863625911700762|7233826727519112475|7232230004300598555|7267495693923700001|7283152761808555297
detox,detox,healthy-eating,Healthy eating,gezondheid,73,7057108774800067845|7098620872835091718|7108355016192298245|7123920466238065925|7155922938191990022|7153632159822138629|7161863142790712582|7179571155286674693|7177331270899338502|7190071420444101893|7214200334757973254|7226237217411239195|7221519739594542341|7236449618521820443|7258939731495505179|7273029222002740512|7280069968769600800|7279061360443444513|7276689033315634464|7294555153548496160|7293817174374780192|7293157946471583008|7293126445407145248|7298269538146110752|7308310409457437985|7092021006167969030|7114750390024834309|7124726543644970246|7136207140099804421|7148773749603552518|7182823900353481990|7182185858848558341|7194812069835754758|7216764300986273029|7227927503707426075|7227417446729239835|7238940132701736219|7307280828298562849|7098620872835091718|7108355016192298245|7104308907614522630|7123920466238065925|7127537519004028166|7155922938191990022|7154992310588083461|7153632159822138629|7171802458975390981|7161863142790712582|7179571155286674693|7177331270899338502|7190071420444101893|7214200334757973254|7226237217411239195|7221519739594542341|7220863625911700762|7236449618521820443|7233826727519112475|7232230004300598555|7258939731495505179|7273029222002740512|7267495693923700001|7265211977553693984|7283152761808555297|7280069968769600800|7279061360443444513|7278280797419818272|7276689033315634464|7294555153548496160|7293817174374780192|7293157946471583008|7293126445407145248|7304933823094000929|7308310409457437985
detox,detox,healthy-eating,Healthy eating,healthy,53,7054537702909267205|7049326424099949829|7122486342323358982|7155922938191990022|7217107180770675974|7273029222002740512|7294555153548496160|7301040957695200545|7298720755146050848|7316498496696126752|7308310409457437985|7069331394379386118|7091726624353176837|7091639315289132294|7115053088431459589|7114199745920339206|7113231439889566981|7125389469171191046|7135958422956166406|7171590146834435333|7194803424750357766|7205359594015575301|7216777377123241221|7216677094103829766|7216590355918114053|7227927503707426075|7238940132701736219|7250413969272261915|7250032194889010459|7249813589224213787|7273397540240756000|7273221945036950817|7283951359613832480|7296111119863794976|7296105031592332577|7296093810487053600|7296007152005631264|7295782078816308513|7295676780516576544|7295460849869671713|7307249710132170016|7306918249722039585|7318866316335615265|7318722545061072160|7122486342323358982|7155922938191990022|7273029222002740512|7267495693923700001|7265211977553693984|7294555153548496160|7301040957695200545|7316498496696126752|7308310409457437985
detox,detox,healthy-eating,Healthy eating,gezond,30,7054537702909267205|7066863499099573510|7153632159822138629|7177331270899338502|7190071420444101893|7186622171337231622|7226237217411239195|7249701210633047322|7249052078994165018|7266803097517772065|7066863499099573510|7081260691012750598|7079688602707447046|7092021006167969030|7171045912633003270|7182876346325011717|7182185858848558341|7194812069835754758|7261594363455606043|7066863499099573510|7070031029142179077|7153632159822138629|7177331270899338502|7190071420444101893|7226237217411239195|7249701210633047322|7249052078994165018|7266803097517772065|7265211977553693984|7278280797419818272
detox,detox,healthy-eating,Healthy eating,healtylifestyle,7,7064537427649547525|7249052078994165018|7280578702763773216|7080458476031331590|7064537427649547525|7249052078994165018|7280578702763773216
detox,detox,healthy-eating,Healthy eating,levensstijl,8,7103203421607464198|7226237217411239195|7302405551202307361|7301023435788979488|7299180242260806945|7103203421607464198|7226237217411239195|7302405551202307361
detox,detox,healthy-eating,Healthy eating,health,45,7098620872835091718|7139513847341124870|7153632159822138629|7280069968769600800|7279061360443444513|7306532931005189408|7092021006167969030|7092011186635476230|7091036522312518917|7102863350819818758|7114750390024834309|7113566181147135237|7125051448152444165|7124726543644970246|7137268591547780357|7136207140099804421|7135491916644306182|7148773749603552518|7147742532514991366|7147666904738548997|7171468776993541381|7182823900353481990|7194803424750357766|7194377818950634758|7216777377123241221|7216745165858409733|7216677094103829766|7216590355918114053|7216388446372367622|7250076439150595354|7261858705338109211|7261562115314486555|7261555480646995227|7273221945036950817|7273207305108213025|7295839116585864480|7295474896338046240|7318072936760397089|7098620872835091718|7139513847341124870|7153632159822138629|7265211977553693984|7280069968769600800|7279061360443444513|7306532931005189408
detox,detox,healthy-eating,Healthy eating,holistichealth,4,7135062917380132102|7182670538064612613|7182284618668723462|7135062917380132102
detox,detox,healthy-eating,Healthy eating,healthyliving,15,7127993533532851462|7280069968769600800|7279061360443444513|7113566181147135237|7125855657412087045|7147666904738548997|7160674080260148485|7194803424750357766|7194477006355025158|7216777377123241221|7216677094103829766|7216590355918114053|7127993533532851462|7280069968769600800|7279061360443444513
detox,detox,healthy-eating,Healthy eating,gezondeten,24,7127993533532851462|7153632159822138629|7175799694688357638|7258939731495505179|7273029222002740512|7263604078628965665|7275980641341099297|7298269538146110752|7311016749678300448|7113566181147135237|7171045912633003270|7182185858848558341|7194812069835754758|7204893737133018373|7227762053430234394|7318331559763889441|7127993533532851462|7153632159822138629|7175799694688357638|7258939731495505179|7273029222002740512|7269663248943779105|7265211977553693984|7311016749678300448
detox,detox,healthy-eating,Healthy eating,gezondleven,26,7127993533532851462|7153632159822138629|7233829061615734042|7249052078994165018|7280578702763773216|7280069968769600800|7279061360443444513|7290628580185312544|7301747943525190945|7113566181147135237|7194396652529044741|7204890443107110149|7127993533532851462|7153632159822138629|7210404561515760902|7239333902685359387|7233829061615734042|7249052078994165018|7265211977553693984|7280578702763773216|7280069968769600800|7279061360443444513|7278280797419818272|7290628580185312544|7301747943525190945|7312406629318790432
detox,detox,healthy-eating,Healthy eating,healthcoach,6,7139513847341124870|7190071420444101893|7182670538064612613|7182284618668723462|7139513847341124870|7190071420444101893
detox,detox,healthy-eating,Healthy eating,healthyfood,20,7153982766563069189|7153632159822138629|7080954152603421958|7091036522312518917|7102863350819818758|7125855657412087045|7171045912633003270|7183325727763385605|7194803424750357766|7194396652529044741|7205108442137251077|7204755374430375174|7204551600315043078|7216777377123241221|7216677094103829766|7216590355918114053|7295676070999772449|7153982766563069189|7153632159822138629|7265211977553693984
detox,detox,healthy-eating,Healthy eating,gezondevoeding,17,7153632159822138629|7225134458867879195|7250446921175731483|7249071637813923099|7248630170792283418|7292397229124422945|7250446921175731483|7318331559763889441|7153632159822138629|7202321246392962309|7198236039884950790|7225134458867879195|7250446921175731483|7249071637813923099|7248630170792283418|7265211977553693984|7292397229124422945
detox,detox,healthy-eating,Healthy eating,healthylifestyle,51,7175799694688357638|7190071420444101893|7236449618521820443|7245558496752667930|7279035490441923872|7294555153548496160|7298720755146050848|7308310409457437985|7057925225245166853|7092387096605773062|7092011186635476230|7091692218058132742|7091639315289132294|7091264841825979654|7091036522312518917|7102863350819818758|7102858899891522822|7135958422956166406|7135491916644306182|7148770561064193285|7148431121049472262|7171590146834435333|7182310243253161222|7194803424750357766|7205359594015575301|7205108442137251077|7204755374430375174|7204551600315043078|7216777377123241221|7216764300986273029|7216677094103829766|7216590355918114053|7250413969272261915|7250032194889010459|7261858705338109211|7261562115314486555|7296111119863794976|7296105031592332577|7296093810487053600|7295676070999772449|7307249710132170016|7154281698589478149|7175799694688357638|7190071420444101893|7236449618521820443|7234096452186672411|7245558496752667930|7265211977553693984|7279035490441923872|7294555153548496160|7308310409457437985
detox,detox,healthy-eating,Healthy eating,darmgezondheid,10,7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645|7243803483927776539|7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645|7243803483927776539
detox,detox,healthy-eating,Healthy eating,gezondelevensstijl,11,7190071420444101893|7245558496752667930|7259016582989466907|7273029222002740512|7182185858848558341|7318321817892965664|7127537519004028166|7190071420444101893|7245558496752667930|7259016582989466907|7273029222002740512
detox,detox,healthy-eating,Healthy eating,gezondeleefstijl,38,7190071420444101893|7216246411850026245|7217107180770675974|7079688602707447046|7080041168096038150|7078562590502210822|7070031029142179077|7088695287950232837|7085973475222883589|7098984703285333253|7093137052010630406|7104308907614522630|7120474393951751430|7137704660776815877|7127195622234443014|7148763022922665221|7140886648832773381|7159446428178320645|7157956582062443781|7154992310588083461|7178867992640507142|7176650559879941381|7175446006052539654|7193237114622840069|7191763393496239366|7190071420444101893|7205118094845545733|7202994724981165318|7202321246392962309|7216246411850026245|7215602473547877637|7215147914677505286|7211177273502764294|7234176486603836698|7234096452186672411|7269663248943779105|7265211977553693984|7281172170963815713
detox,detox,healthy-eating,Healthy eating,therealhealthplan,3,7190071420444101893|7113566181147135237|7190071420444101893
detox,detox,healthy-eating,Healthy eating,wellness,15,7186622171337231622|7226237217411239195|7265320699454131488|7301747943525190945|7092021006167969030|7137268591547780357|7147666904738548997|7216777377123241221|7216677094103829766|7216590355918114053|7307342548152978720|7318866316335615265|7226237217411239195|7265320699454131488|7301747943525190945
detox,detox,healthy-eating,Healthy eating,gezonderecepten,6,7204912918700248325|7240892077595266331|7255644059312606491|7204893737133018373|7227417446729239835|7204912918700248325
detox,detox,healthy-eating,Healthy eating,mentalegezondheid,3,7214200334757973254|7318331559763889441|7214200334757973254
detox,detox,healthy-eating,Healthy eating,healthcare,5,7226237217411239195|7149148973360581894|7194803424750357766|7216673160278854918|7226237217411239195
detox,detox,healthy-eating,Healthy eating,leefstijl,6,7225134458867879195|7298269538146110752|7202321246392962309|7215602473547877637|7225134458867879195|7265211977553693984
detox,detox,healthy-eating,Healthy eating,liverhealth,5,7236449618521820443|7295821991146212640|7295821991146212640|7236449618521820443|7295821991146212640
detox,detox,healthy-eating,Healthy eating,gezondheidenwelzijn,4,7259016582989466907|7301747943525190945|7259016582989466907|7301747943525190945
detox,detox,healthy-eating,Healthy eating,gezondlijf,4,7280578702763773216|7233826727519112475|7232230004300598555|7280578702763773216
detox,detox,healthy-eating,Healthy eating,natuurlijkegezondheid,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,detox,healthy-eating,Healthy eating,holistischwelzijn,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,detox,healthy-eating,Healthy eating,gezondelevesstijl,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,detox,healthy-eating,Healthy eating,guthealth,9,7295821991146212640|7059422316748360965|7138027940834512133|7194456687607106821|7216673160278854918|7238940132701736219|7261555480646995227|7295821991146212640|7295821991146212640
detox,detox,healthy-eating,Healthy eating,innerhealth,3,7295821991146212640|7295821991146212640|7295821991146212640
detox,detox,healthy-eating,Healthy eating,wellnessshots,3,7295821991146212640|7295821991146212640|7295821991146212640
detox,detox,healthy-eating,Healthy eating,guthealthmatters,3,7295821991146212640|7295821991146212640|7295821991146212640
detox,detox,healthy-eating,Healthy eating,gezondheidstips,6,7301747943525190945|7308343709395930401|7171802458975390981|7198236039884950790|7301747943525190945|7308343709395930401
detox,detox,healthy-eating,Healthy eating,womenshealth,3,7059382040302488838|7227090588104019227|7309787896909810976
detox,detox,healthy-eating,Healthy eating,healthybreakfast,3,7057542147725200646|7159889042803363077|7194477006355025158
detox,detox,healthy-eating,Healthy eating,eathealthy,4,7069331394379386118|7069303520519900422|7079795303510985989|7171091344511732998
detox,detox,healthy-eating,Healthy eating,mentalhealth,4,7080283426078625029|7238940132701736219|7273228192876481825|7273221945036950817
detox,detox,healthy-eating,Healthy eating,صحة,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,detox,healthy-eating,Healthy eating,خليك_صحي,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,detox,healthy-eating,Healthy eating,دايت_صحي,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,detox,healthy-eating,Healthy eating,ريجيم_صحي,3,7092387096605773062|7092011186635476230|7091639315289132294
detox,detox,healthy-eating,Healthy eating,healthyrecipes,5,7092316016784510214|7261858705338109211|7261562115314486555|7261555480646995227|7284560576502648096
detox,detox,healthy-eating,Healthy eating,wellnesstips,5,7149148973360581894|7148431121049472262|7147742532514991366|7147666904738548997|7204551600315043078
detox,detox,healthy-eating,Healthy eating,stayhealthy,3,7159889042803363077|7159872999296863494|7159839797085768966
detox,detox,healthy-eating,Healthy eating,healthychoices,5,7159889042803363077|7159872999296863494|7159839797085768966|7295676070999772449|7293793149074296097
detox,detox,healthy-eating,Healthy eating,healthtips,4,7182670538064612613|7182284618668723462|7194803424750357766|7250492122061606171
detox,detox,healthy-eating,Healthy eating,healthyjuice,3,7194396652529044741|7205359594015575301|7204890443107110149
detox,detox,healthy-eating,Healthy eating,healthyhabits,3,7194377818950634758|7250492122061606171|7295676070999772449
detox,detox,healthy-eating,Healthy eating,healthychange,4,7220863625911700762|7233826727519112475|7232230004300598555|7283152761808555297
detox,detox,healing,Healing,hijamatherapy,3,7049381383046810886|7294555153548496160|7294555153548496160
detox,detox,healing,Healing,therapie,6,7103203421607464198|7091154639395097861|7090808960076369158|7081969133033655558|7103203421607464198|7312216273511877894
detox,detox,healing,Healing,cuppingmassage,7,7143362786263928069|7295766490400197921|7311289971124604193|7249893476026862874|7143362786263928069|7295766490400197921|7311289971124604193
detox,detox,healing,Healing,cellulitetreatment,4,7143362786263928069|7284296077451201824|7143362786263928069|7246020584377748762
detox,detox,healing,Healing,bindweefselmassage,4,7143362786263928069|7162900503293119750|7143362786263928069|7162900503293119750
detox,detox,healing,Healing,lichttherapie,3,7157460065392463110|7299488658636148000|7157460065392463110
detox,detox,healing,Healing,huidtherapie,3,7153716032908070149|7081250441635613958|7153716032908070149
detox,detox,healing,Healing,therapeut,7,7150033523779325189|7167118055296879877|7167074488562142470|7171949013955071237|7150033523779325189|7167118055296879877|7167074488562142470
detox,detox,healing,Healing,healing,9,7210731110513331462|7067111825573285126|7160732411561594118|7159624430631521541|7273228192876481825|7091154639395097861|7090808960076369158|7081969133033655558|7210731110513331462
detox,detox,healing,Healing,healingjourney,4,7210731110513331462|7250189731189902618|7261594363455606043|7210731110513331462
detox,detox,healing,Healing,relaxing,4,7230894057076067610|7301040957695200545|7230894057076067610|7301040957695200545
detox,detox,healing,Healing,massage,6,7230894057076067610|7303596161053543713|7069818707761057029|7171949013955071237|7230894057076067610|7303596161053543713
detox,detox,healing,Healing,treatment,4,7265320699454131488|7160732411561594118|7216425400614915334|7265320699454131488
detox,detox,healing,Healing,hormoontherapeut,4,7293817174374780192|7293126445407145248|7293817174374780192|7293126445407145248
detox,detox,healing,Healing,pedicure,3,7291183120945024288|7103603033027693829|7291183120945024288
detox,detox,healing,Healing,cuppingtherapy,6,7069818707761057029|7284163615295294753|7296234946048314656|7091154639395097861|7090808960076369158|7081969133033655558
detox,detox,healing,Healing,cryotherapy,6,7114750390024834309|7124726543644970246|7136207140099804421|7148773749603552518|7182823900353481990|7216764300986273029
detox,detox,healing,Healing,terapigaram,4,7160112988194688262|7159883419659308293|7171586197565787398|7171025907346361606
detox,detox,healing,Healing,stressrelief,3,7182926448792046853|7273221945036950817|7091154639395097861
detox,detox,healing,Healing,scalptreatment,5,7182926448792046853|7250121376118426907|7273221945036950817|7307280828298562849|7306987117509479712
detox,detox,healing,Healing,scalpmassage,3,7273207305108213025|7295839116585864480|7295474896338046240
detox,detox,healing,Healing,therapy,3,7091154639395097861|7090808960076369158|7081969133033655558
detox,detox,healing,Healing,pijntherapie,3,7091154639395097861|7090808960076369158|7081969133033655558
detox,detox,holistic-healing,Holistic healing,cellulite,10,7123920466238065925|7143362786263928069|7295766490400197921|7148334940516584710|7227223293047229723|7284296077451201824|7123920466238065925|7143362786263928069|7295766490400197921|7306396420532112673
detox,detox,holistic-healing,Holistic healing,doterraessentialoils,4,7135062917380132102|7204912918700248325|7135062917380132102|7204912918700248325
detox,detox,holistic-healing,Holistic healing,darmeninbalans,6,7127242918292638982|7161863142790712582|7276689033315634464|7127242918292638982|7161863142790712582|7276689033315634464
detox,detox,holistic-healing,Holistic healing,herbalpeeling,4,7144042218221751557|7153716032908070149|7144042218221751557|7153716032908070149
detox,detox,holistic-healing,Holistic healing,liver,5,7139513847341124870|7194803424750357766|7216745165858409733|7216388446372367622|7139513847341124870
detox,detox,holistic-healing,Holistic healing,collagen,3,7139513847341124870|7092021006167969030|7139513847341124870
detox,detox,holistic-healing,Holistic healing,glutathione,3,7139513847341124870|7298720755146050848|7139513847341124870
detox,detox,holistic-healing,Holistic healing,inflammation,4,7139513847341124870|7091036522312518917|7102863350819818758|7139513847341124870
detox,detox,holistic-healing,Holistic healing,hyaluronicacid,3,7139513847341124870|7306918249722039585|7139513847341124870
detox,detox,holistic-healing,Holistic healing,antioxidants,4,7139513847341124870|7102319314677615878|7261858705338109211|7139513847341124870
detox,detox,holistic-healing,Holistic healing,ontstekingen,3,7139513847341124870|7139513847341124870|7249998050632928539
detox,detox,holistic-healing,Holistic healing,orthomoleculair,9,7150033523779325189|7214200334757973254|7221519739594542341|7171949013955071237|7182876346325011717|7194812069835754758|7150033523779325189|7214200334757973254|7221519739594542341
detox,detox,holistic-healing,Holistic healing,depressie,11,7167118055296879877|7167074488562142470|7192590406138252549|7216246411850026245|7308310409457437985|7261891907507277082|7167118055296879877|7167074488562142470|7192590406138252549|7216246411850026245|7308310409457437985
detox,detox,holistic-healing,Holistic healing,overspannen,3,7167118055296879877|7135933235900632325|7167118055296879877
detox,detox,holistic-healing,Holistic healing,orthomoleculairtherapeut,4,7167118055296879877|7167074488562142470|7167118055296879877|7167074488562142470
detox,detox,holistic-healing,Holistic healing,antioxidanten,6,7161863142790712582|7276689033315634464|7293157946471583008|7161863142790712582|7276689033315634464|7293157946471583008
detox,detox,holistic-healing,Holistic healing,lymfedrainage,4,7161063596045257989|7311289971124604193|7161063596045257989|7311289971124604193
detox,detox,holistic-healing,Holistic healing,imuunsysteem,5,7179576766950821126|7213398286743457030|7182823900353481990|7179576766950821126|7213398286743457030
detox,detox,holistic-healing,Holistic healing,medicatie,4,7179571155286674693|7198135099504856326|7179571155286674693|7198135099504856326
detox,detox,holistic-healing,Holistic healing,holistisch,7,7179571155286674693|7302405551202307361|7301023435788979488|7299180242260806945|7204893737133018373|7179571155286674693|7302405551202307361
detox,detox,holistic-healing,Holistic healing,cellulitis,3,7192590406138252549|7186622171337231622|7192590406138252549
detox,detox,holistic-healing,Holistic healing,vermoeidheid,4,7192590406138252549|7154281698589478149|7174026384136736005|7192590406138252549
detox,detox,holistic-healing,Holistic healing,chlorofyl,8,7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645|7192344833221037318|7191181306196282629|7190789232619687173|7190296637464464645
detox,detox,holistic-healing,Holistic healing,eczeem,7,7190719786337242374|7218886354116021531|7258916609929022746|7216764300986273029|7190719786337242374|7218886354116021531|7258916609929022746
detox,detox,holistic-healing,Holistic healing,hormonen,13,7190719786337242374|7214200334757973254|7293817174374780192|7293126445407145248|7298269538146110752|7101760759683632390|7194812069835754758|7190719786337242374|7214200334757973254|7267495693923700001|7283152761808555297|7293817174374780192|7293126445407145248
detox,detox,holistic-healing,Holistic healing,ontgiftend,10,7190071420444101893|7217107180770675974|7231155724972330266|7258633405452061978|7279785064806829344|7190071420444101893|7231155724972330266|7258633405452061978|7257678562365426970|7279785064806829344
detox,detox,holistic-healing,Holistic healing,spierherstel,3,7186622171337231622|7226237217411239195|7226237217411239195
detox,detox,holistic-healing,Holistic healing,onstekingsremmend,3,7185602067304713477|7271588369468099872|7271588369468099872
detox,detox,holistic-healing,Holistic healing,immuunsysteem,4,7216246411850026245|7178867992640507142|7216246411850026245|7309787896909810976
detox,detox,holistic-healing,Holistic healing,hormoonbalans,10,7216246411850026245|7214200334757973254|7225134458867879195|7266001903677443360|7298269538146110752|7194812069835754758|7216246411850026245|7214200334757973254|7225134458867879195|7266001903677443360
detox,detox,holistic-healing,Holistic healing,orthomoleculairevoeding,6,7216246411850026245|7225134458867879195|7221519739594542341|7216246411850026245|7225134458867879195|7221519739594542341
detox,detox,holistic-healing,Holistic healing,intermittedfasting,4,7210090669803588869|7209635358244343046|7210090669803588869|7209635358244343046
detox,detox,holistic-healing,Holistic healing,spijsvertering,8,7227468870930533658|7231155724972330266|7280578702763773216|7227468870930533658|7231155724972330266|7249998050632928539|7280578702763773216|7304959659507551520
detox,detox,holistic-healing,Holistic healing,collageen,4,7226237217411239195|7092021006167969030|7148773749603552518|7226237217411239195
detox,detox,holistic-healing,Holistic healing,omega3,5,7225134458867879195|7250231729523379483|7250231729523379483|7225134458867879195|7250231729523379483
detox,detox,holistic-healing,Holistic healing,histamine,4,7221519739594542341|7231155724972330266|7221519739594542341|7231155724972330266
detox,detox,holistic-healing,Holistic healing,orthomoleculairetherapie,7,7221519739594542341|7245558496752667930|7306949396296502560|7306949396296502560|7221519739594542341|7245558496752667930|7306949396296502560
detox,detox,holistic-healing,Holistic healing,contouren,3,7221472585975270661|7256693500899527962|7221472585975270661
detox,detox,holistic-healing,Holistic healing,rimpels,8,7221472585975270661|7256693500899527962|7280027645662825760|7091154639395097861|7090808960076369158|7081969133033655558|7221472585975270661|7280027645662825760
detox,detox,holistic-healing,Holistic healing,lpgendermologie,3,7221472585975270661|7256693500899527962|7221472585975270661
detox,detox,holistic-healing,Holistic healing,blauwkouskeratine,5,7218886354116021531|7258916609929022746|7125084055850274053|7218886354116021531|7258916609929022746
detox,detox,holistic-healing,Holistic healing,zelfdiscipline,7,7250446921175731483|7249071637813923099|7248630170792283418|7250446921175731483|7250446921175731483|7249071637813923099|7248630170792283418
detox,detox,holistic-healing,Holistic healing,omega6,3,7250231729523379483|7250231729523379483|7250231729523379483
detox,detox,holistic-healing,Holistic healing,intermittentfasting,4,7243803483927776539|7091264841825979654|7243803483927776539|7283152761808555297
detox,detox,holistic-healing,Holistic healing,stofwisselingskuur,4,7241680992962923803|7234176486603836698|7269663248943779105|7281172170963815713
detox,detox,holistic-healing,Holistic healing,holistic,3,7258939731495505179|7194456687607106821|7258939731495505179
detox,detox,holistic-healing,Holistic healing,ontslakken,6,7271588369468099872|7269497407119838496|7154281698589478149|7237108630548385051|7271588369468099872|7269497407119838496
detox,detox,holistic-healing,Holistic healing,darmproblemen,3,7280578702763773216|7148844880968666374|7280578702763773216
detox,detox,holistic-healing,Holistic healing,herbivore,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,detox,holistic-healing,Holistic healing,herbs,5,7280069968769600800|7279061360443444513|7194456687607106821|7280069968769600800|7279061360443444513
detox,detox,holistic-healing,Holistic healing,chlorophyll,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,detox,holistic-healing,Holistic healing,herbsaremedicine,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,detox,holistic-healing,Holistic healing,herbpower,4,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513
detox,detox,holistic-healing,Holistic healing,kruidengeneeskunde,5,7280069968769600800|7279061360443444513|7280069968769600800|7279061360443444513|7312406629318790432
detox,detox,holistic-healing,Holistic healing,verhelderend,6,7280027645662825760|7279785064806829344|7279052787005115680|7280027645662825760|7279785064806829344|7279052787005115680
detox,detox,holistic-healing,Holistic healing,reuma,5,7302405551202307361|7301023435788979488|7299180242260806945|7237108630548385051|7302405551202307361
detox,detox,holistic-healing,Holistic healing,intermitterendvasten,5,7302405551202307361|7301023435788979488|7299180242260806945|7296192644168895777|7302405551202307361
detox,detox,holistic-healing,Holistic healing,immuunboost,3,7069336953006738693|7068305258606349574|7067467708924726534
