image_id,cluster,link,host,title,clusterLabel
1331594926,waste_beach,https://lifestylemonitor.cottoninc.com/why-fashion-needs-to-make-a-bigger-effort-to-be-plastic-free/,lifestylemonitor.cottoninc.com,Why Fashion Needs to Make a Bigger Effort to Be “Plastic Free”,Waste beach
1331594926,waste_beach,https://sourcingjournal.com/topics/lifestyle-monitor/fashion-polyester-plastic-free-july-microplastics-cotton-incorporated-synthetic-fibers-446538/,sourcingjournal.com,Why Fashion Needs to Make a Bigger Effort to Be 'Plastic Free',Waste beach
1331594926,waste_beach,https://lifestylemonitor.cottoninc.com/how-fashion-can-give-the-people-what-they-want/,lifestylemonitor.cottoninc.com,How Fashion Can Give the People What They Want,Waste beach
1331594926,waste_beach,https://monosuit.com/pages/eco-monoskin,monosuit.com,ECO Monoskin by Monosuit,Waste beach
1331594926,waste_beach,https://hactoendplasticpollution.org/webinar-on-3-april-eliminate-and-restrict-hazardous-chemicals-and-intentionally-added-microplastics/,hactoendplasticpollution.org,Webinar on 3 April: Eliminate and restrict hazardous chemicals and ...,Waste beach
1331594926,waste_beach,https://www.linkedin.com/posts/lisa-cunningham-sherret-407194159_why-fashion-needs-to-make-a-bigger-effort-activity-7099683254470856704-sI9i,www.linkedin.com,Lisa Cunningham-Sherret's Post - LinkedIn,Waste beach
1208182476,waste_beach,https://www.texasdisposal.com/blog/ocean-pollution-causes-effects-and-prevention/,www.texasdisposal.com,"Ocean Pollution: Causes, Effects, Prevention | TDS",Waste beach
1208182476,waste_beach,https://wtop.com/lifestyle/2023/07/we-shouldnt-be-swimming-in-poopy-water-report-highlights-unsafe-us-beach-pollution-levels/,wtop.com,'We shouldn't be swimming in poopy water': Report highlights unsafe ...,Waste beach
1208182476,waste_beach,https://carrosone.be/plastic-bag-bottles-beach-seashore-water-pollution-concept-trash-vv-qkqxQzi7,carrosone.be,Plastic Bag Bottles Beach Seashore Water Pollution Concept,Waste beach
1073171494,waste_underwater,https://www.imperial.ac.uk/medicine/departments/school-public-health/environmental-research-group/research/microplastics/microplastic-exposure-and-human-health/,www.imperial.ac.uk,Microplastic Exposure and Human Health - Imperial College London,Waste underwater
1073171494,waste_underwater,https://www.imperial.ac.uk/medicine/departments/school-public-health/environmental-research-group/projects/,www.imperial.ac.uk,Projects | Faculty of Medicine | Imperial College London,Waste underwater
1073171494,waste_underwater,https://www.acorecycling.com/microplastics-a-hidden-threat-to-the-environment-and-human-health/,www.acorecycling.com,Microplastics: A Hidden Threat to the Environment and Human Health,Waste underwater
1073171494,waste_underwater,https://www.hajim.rochester.edu/senior-design-day/using-raman-analysis-to-identify-microplastics-in-environmental-samples/,www.hajim.rochester.edu,Using Raman Analysis to Identify Microplastics in Environmental ...,Waste underwater
1073171494,waste_underwater,https://www.thedailystar.net/environment/news/plastic-most-lethal-among-all-waste-3337746,www.thedailystar.net,Plastic most lethal among all waste | The Daily Star,Waste underwater
1073171494,waste_underwater,https://www.sulapac.com/blog/sustainable-alternatives-to-pet/,www.sulapac.com,Is recycled PET really the best you can do? - Sulapac,Waste underwater
1073171494,waste_underwater,https://www.linkedin.com/posts/rachel-lincoln-sarnoff_a-new-enzyme-found-in-compost-just-set-a-activity-6937870514736562176-RNNJ?trk=public_profile_like_view,www.linkedin.com,Rachel Lincoln Sarnoff on LinkedIn: A New Enzyme Found in ...,Waste underwater
1175409485,waste_underwater,https://www.innovationnewsnetwork.com/study-confirms-abundance-ocean-microplastic-pollution/17461/,www.innovationnewsnetwork.com,New study confirms abundance of ocean microplastic pollution,Waste underwater
