image_id,cluster,link,host,title,clusterLabel
1355684614,leftovers,https://www.quora.com/Why-do-Americans-waste-so-much-food,www.quora.com,Why do Americans waste so much food? - Quora,Leftovers
1355684614,leftovers,https://dentalforum2022.com/82-central-louisiana-restaurants-businesses-had-no-health-violations-gg-jnAdLKFM,dentalforum2022.com,"82 Central Louisiana restaurants, businesses had no health violations",Leftovers
1355684614,leftovers,https://www.ezb.com.sg/?w=how-to-make-tasty-meals-from-leftover-food-in-bb-en37Kzt8,www.ezb.com.sg,How to make tasty meals from leftover food in your refrigerator,Leftovers
1355684614,leftovers,https://www.quora.com/Why-do-Americans-leave-their-food-unfinished-1,www.quora.com,Why do Americans leave their food unfinished? - Quora,Leftovers
1355684614,leftovers,https://www.quora.com/Its-estimated-the-United-States-wastes-30-40-of-their-food-I-just-saw-this-last-night-in-a-restaurant-with-the-amount-of-food-being-disposed-of-from-each-table-Why-dont-the-Americans-serve-smaller-portions-to-create,www.quora.com,It's estimated the United States wastes 30-40% of their food ... - Quora,Leftovers
1166079489,leftovers,https://www.whygoodnature.com/blog/the-problem-of-food-waste-how-to-reduce-food-waste-at-home,www.whygoodnature.com,The Problem of Food Waste: How to Reduce Food Waste at Home,Leftovers
1166079489,leftovers,https://solanacenter.org/2020/11/17/10-tips-to-reduce-food-waste-at-home/,solanacenter.org,9 Tips to Reduce Waste at Home - Solana Center,Leftovers
1166079489,leftovers,https://lomi.com/blogs/news/biggest-sources-excess-food-waste-across-america,lomi.com,Biggest sources of excess food waste across America - Lomi,Leftovers
1166079489,leftovers,https://www.ekonovus.lt/en/kad-i-siuksliadeze-produktai-keliautu-reciau-praktiniai-patarimai-kaip-mazinti-isvaistomo-maisto-kiekius/,www.ekonovus.lt,practical tips on how to reduce the amount of wasted food - Ekonovus,Leftovers
1166079489,leftovers,https://www.nuvostella.com/items/hjzfo45/176?key=however,www.nuvostella.com,How to Reduce Food Waste at Home,Leftovers
172284556,leftovers,https://www.businessinsider.com/servers-ignite-debate-about-stacking-plates-at-end-of-meal-2023-12,www.businessinsider.com,Servers Ignite Debate About Whether to Stack Plates at the End of ...,Leftovers
172284556,leftovers,https://www.gettyimages.co.uk/photos/stack-of-plates,www.gettyimages.co.uk,12814 Stack Of Plates Stock Photos and High-res Pictures,Leftovers
172284556,leftovers,https://www.gettyimages.co.uk/photos/stack-of-dishes,www.gettyimages.co.uk,17507 Stack Of Dishes Stock Photos and High-res Pictures,Leftovers
172284556,leftovers,https://www.gettyimages.ae/photos/food-waste-plate,www.gettyimages.ae,1358 Food Waste Plate Stock Photos and High-res Pictures,Leftovers
1151382168,fruit_vegetables_consumption,https://www.awarenessdays.com/awareness-days-calendar/stop-food-waste-day-2024/,www.awarenessdays.com,Stop Food Waste Day 2024 - Awareness Days Events Calendar 2024,Fruit vegetables consumption
1151382168,fruit_vegetables_consumption,https://chalchuapa.gob.sv/?s=food-waste-stock-photo-by-%C2%A9stockcube-36037293-hh-4Zjb2gsJ,chalchuapa.gob.sv,"Food Waste Stock Photo By ©StockCube 36037293, 50% OFF",Fruit vegetables consumption
1151382168,fruit_vegetables_consumption,https://www.bcg.com/publications/2018/tackling-1.6-billion-ton-food-loss-and-waste-crisis,www.bcg.com,Tackling the 1.6-Billion-Ton Food Loss and Waste Crisis,Fruit vegetables consumption
1151382168,fruit_vegetables_consumption,https://iris.ca/en/blog-post-detail/international-food-loss-and-waste-awareness-day,iris.ca,International Food Loss and Waste Awareness Day - IRIS,Fruit vegetables consumption
1151382168,fruit_vegetables_consumption,https://www.awarenessdays.com/awareness-days-calendar/category/environmental-awareness/,www.awarenessdays.com,Environmental Awareness – Awareness Days Events Calendar 2024,Fruit vegetables consumption
1208241405,fruit_vegetables_consumption,https://www.ift.org/news-and-publications/digital-exclusives/first-21-tackling-food-waste,www.ift.org,"Tackling Food Waste With Education, Apps, and Upcycling - IFT.org",Fruit vegetables consumption
1208241405,fruit_vegetables_consumption,https://www.linkedin.com/pulse/prepared-served-combating-food-waste-meetings-tracy,www.linkedin.com,Prepared by Not Served - Combating Food Waste in the Meetings ...,Fruit vegetables consumption
1208241405,fruit_vegetables_consumption,https://www.youtube.com/watch?v=RbwhSYXLADU,www.youtube.com,Extending Our Stay: Episode 1 | The Impact of Food Waste - YouTube,Fruit vegetables consumption
1208241405,fruit_vegetables_consumption,https://www.foodengineeringmag.com/articles/101237-with-2025-packaging-goals-in-danger-industry-targets-food-waste,www.foodengineeringmag.com,"With 2025 Packaging Goals in Danger, Industry Targets Food Waste",Fruit vegetables consumption
1208241405,fruit_vegetables_consumption,https://www.linkedin.com/pulse/food-waste-jeff-mcauliffe-ma-acc,www.linkedin.com,Food Waste - LinkedIn,Fruit vegetables consumption
1208241405,fruit_vegetables_consumption,https://www.linkedin.com/pulse/happy-wednesday-its-stop-food-waste-day-stephen-ashkin,www.linkedin.com,Happy Wednesday: It's Stop Food Waste Day - LinkedIn,Fruit vegetables consumption
1057790090,fruit_vegetables_consumption,https://geoahmedmekawy.com/09f8n0,geoahmedmekawy.com,Food Waste Disposal New - Home appliances - Geo Ahmed Mekawy,Fruit vegetables consumption
1057790090,fruit_vegetables_consumption,https://wellesleyma.gov/899/Food-Waste-Program,wellesleyma.gov,"Food Waste Challenge | Wellesley, MA",Fruit vegetables consumption
1057790090,fruit_vegetables_consumption,https://www.linkedin.com/pulse/food-waste-restaurant-industry-india-hpg-consulting,www.linkedin.com,Food Waste in the Restaurant Industry in India - LinkedIn,Fruit vegetables consumption
1057790090,fruit_vegetables_consumption,https://wellesleyma.gov/1833/Wellesley-RDF-App#!rc-cpage=652332,wellesleyma.gov,"How to dispose of or recycle Food scraps - Wellesley, MA",Fruit vegetables consumption
1057790090,fruit_vegetables_consumption,https://www.egerton.ac.ke/eu-diploma-programmes/guruPrograms/7-diplomas/189-diploma-in-clinical-medicine-and-surgery/?s=dairies-can-solve-food-waste-disposal-needs-rr-x8bvNeTz,www.egerton.ac.ke,"Dairies Can Solve Food Waste Disposal Needs, 43% OFF",Fruit vegetables consumption
1057790090,fruit_vegetables_consumption,https://www.uts.edu.au/isf/explore-research/projects/food-scraps-soil-conditioner-processing-food-waste-onsite-uts,www.uts.edu.au,Food scraps to soil conditioner: processing food waste onsite at UTS,Fruit vegetables consumption
1057790090,fruit_vegetables_consumption,https://www.quickwasters.co.uk/blog/kitchen-waste-management/,www.quickwasters.co.uk,Kitchen Waste Management | Quick Wasters Blog,Fruit vegetables consumption
1160204081,compost,https://www.deccanherald.com/india/karnataka/bengaluru/bengaluru-hotels-association-asks-members-to-reduce-food-waste-2653095,www.deccanherald.com,Bengaluru hotels' association asks members to reduce food waste,Compost
1160204081,compost,https://www.foodnavigator.com/Article/2023/10/03/consumers-food-waste-habits-identified-as-warriors-strugglers-and-slackers,www.foodnavigator.com,"Consumers food waste habits identified as Warriors, Strugglers and ...",Compost
