query,cluster,text,videosNumber,ids
detox,0,summer,3,7103856397711838000|7113021406035594000|7273523907959803000
detox,0,women,3,7114014420983942000|7284243820508728000|7318722545061072000
detox,0,motivation,3,7114014420983942000|7159980284795047000|7194377818950634000
detox,0,fresh,3,7159889042803363000|7159872999296863000|7159839797085769000
detox,0,drink,3,7159889042803363000|7159872999296863000|7159839797085769000
detox,0,shot,3,7159889042803363000|7159872999296863000|7159839797085769000
detox,0,pro,3,7183311523417198000|7205091265493421000|7216624165586095000
detox,0,joker,3,7205091265493421000|7204605962899017000|7216624165586095000
detox,0,head,3,7273207305108213000|7295839116585864000|7295474896338046000
detox,0,kwaliteit,3,7120474393951751000|7176650559879941000|7202994724981165000
detox,1,morequalityforyourlife,15,7098984703285333000|7093137052010630000|7104308907614522000|7120474393951751000|7137704660776816000|7140886648832773000|7159446428178320000|7154992310588083000|7175446006052539000|7193237114622840000|7191763393496239000|7205118094845545000|7202994724981165000|7215147914677505000|7211177273502764000
detox,1,plantbased,11,7127993533532851000|7138027940834512000|7159889042803363000|7159839797085769000|7171468776993541000|7182670538064612000|7182284618668723000|7216777377123241000|7216677094103830000|7216590355918114000|7127993533532851000
detox,1,levensstijl,8,7103203421607464000|7226237217411239000|7302405551202307000|7301023435788979000|7299180242260807000|7103203421607464000|7226237217411239000|7302405551202307000
detox,1,biologisch,7,7156663523517402000|7190719786337242000|7113899360655527000|7148770561064193000|7239014506427420000|7156663523517402000|7190719786337242000
detox,1,opgeblazenbuik,7,7190719786337242000|7292731074252230000|7148844880968666000|7154281698589478000|7190719786337242000|7249998050632928000|7292731074252230000
detox,1,zelfdiscipline,7,7250446921175731000|7249071637813923000|7248630170792283000|7250446921175731000|7250446921175731000|7249071637813923000|7248630170792283000
detox,1,puurnatuur,6,7127242918292639000|7161863142790712000|7276689033315634000|7127242918292639000|7161863142790712000|7276689033315634000
detox,1,bewustzijn,6,7179571155286674000|7177331270899338000|7198135099504856000|7179571155286674000|7177331270899338000|7198135099504856000
detox,1,bewustwording,6,7179571155286674000|7177331270899338000|7198135099504856000|7179571155286674000|7177331270899338000|7198135099504856000
detox,1,natuurlijkeproducten,6,7226237217411239000|7280027645662825000|7227417446729240000|7154281698589478000|7226237217411239000|7280027645662825000
detox,1,verhelderend,6,7280027645662825000|7279785064806829000|7279052787005115000|7280027645662825000|7279785064806829000|7279052787005115000
detox,1,lrlifetakt,6,7080041168096038000|7078562590502211000|7085973475222883000|7127195622234443000|7159446428178320000|7215147914677505000
detox,1,biopeeling,5,7153716032908070000|7280027645662825000|7153716032908070000|7280027645662825000|7293962781265628000
detox,1,zelfliefde,5,7292397229124423000|7301040957695200000|7204893737133018000|7292397229124423000|7301040957695200000
detox,1,thatsyourenergy,5,7302405551202307000|7301023435788979000|7299180242260807000|7296192644168895000|7302405551202307000
detox,1,doterraessentialoils,4,7135062917380132000|7204912918700248000|7135062917380132000|7204912918700248000
detox,1,energieboost,4,7127993533532851000|7127993533532851000|7239333902685359000|7304959659507551000
detox,1,bindweefselmassage,4,7143362786263928000|7162900503293119000|7143362786263928000|7162900503293119000
detox,1,balansinjelijf,4,7161863142790712000|7276689033315634000|7161863142790712000|7276689033315634000
detox,1,spiritualiteit,4,7177331270899338000|7198135099504856000|7177331270899338000|7198135099504856000
detox,1,spiritueelontwaken,4,7177331270899338000|7198135099504856000|7177331270899338000|7198135099504856000
detox,1,slowfulness,4,7188826851123498000|7188492692370804000|7188826851123498000|7188492692370804000
detox,1,resetjezelfineenmaand,4,7188826851123498000|7188492692370804000|7188826851123498000|7188492692370804000
detox,1,energieker,4,7210090669803589000|7209635358244343000|7210090669803589000|7209635358244343000
detox,1,naturalsupplements,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,1,natuurlijkesupplementen,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,1,loseweigth,4,7069331394379386000|7069303520519900000|7079795303510986000|7204845598351183000
detox,1,foreverlivingproducts,4,7135491916644306000|7226697491591237000|7226251323505774000|7225529478485691000
detox,1,goedevoornemens,3,7054537702909267000|7183325727763385000|7194396652529044000
detox,1,bodypositivity,3,7139513847341125000|7296234946048314000|7139513847341125000
detox,1,opgeblazengevoel,3,7190071420444102000|7148844880968666000|7190071420444102000
detox,1,youngliving,3,7295766490400198000|7174026384136736000|7295766490400198000
detox,1,terredecouleur,3,7307336912224734000|7307336912224734000|7307336912224734000
detox,1,ecoproduct,3,7307336912224734000|7307336912224734000|7307336912224734000
detox,1,reshaping,3,7092387096605773000|7092011186635476000|7091639315289132000
detox,1,personaltrainer,3,7296111119863795000|7296093810487053000|7309787896909811000
detox,1,backinshapechallenge,3,7092309691392364000|7090438040774004000|7088365095595658000
detox,1,levelupyourselfbycvrdckrs,3,7092309691392364000|7090438040774004000|7088365095595658000
detox,10,gezondheid,73,7057108774800068000|7098620872835091000|7108355016192298000|7123920466238066000|7155922938191990000|7153632159822138000|7161863142790712000|7179571155286674000|7177331270899338000|7190071420444102000|7214200334757973000|7226237217411239000|7221519739594542000|7236449618521820000|7258939731495505000|7273029222002740000|7280069968769601000|7279061360443444000|7276689033315634000|7294555153548496000|7293817174374780000|7293157946471583000|7293126445407145000|7298269538146110000|7308310409457438000|7092021006167969000|7114750390024834000|7124726543644970000|7136207140099804000|7148773749603552000|7182823900353482000|7182185858848558000|7194812069835754000|7216764300986273000|7227927503707426000|7227417446729240000|7238940132701736000|7307280828298563000|7098620872835091000|7108355016192298000|7104308907614522000|7123920466238066000|7127537519004028000|7155922938191990000|7154992310588083000|7153632159822138000|7171802458975391000|7161863142790712000|7179571155286674000|7177331270899338000|7190071420444102000|7214200334757973000|7226237217411239000|7221519739594542000|7220863625911700000|7236449618521820000|7233826727519112000|7232230004300598000|7258939731495505000|7273029222002740000|7267495693923700000|7265211977553694000|7283152761808555000|7280069968769601000|7279061360443444000|7278280797419818000|7276689033315634000|7294555153548496000|7293817174374780000|7293157946471583000|7293126445407145000|7304933823094001000|7308310409457438000
detox,10,healthy,53,7054537702909267000|7049326424099950000|7122486342323359000|7155922938191990000|7217107180770676000|7273029222002740000|7294555153548496000|7301040957695200000|7298720755146051000|7316498496696126000|7308310409457438000|7069331394379386000|7091726624353177000|7091639315289132000|7115053088431459000|7114199745920339000|7113231439889567000|7125389469171191000|7135958422956166000|7171590146834435000|7194803424750358000|7205359594015575000|7216777377123241000|7216677094103830000|7216590355918114000|7227927503707426000|7238940132701736000|7250413969272262000|7250032194889010000|7249813589224214000|7273397540240756000|7273221945036951000|7283951359613832000|7296111119863795000|7296105031592332000|7296093810487053000|7296007152005631000|7295782078816308000|7295676780516576000|7295460849869671000|7307249710132170000|7306918249722039000|7318866316335615000|7318722545061072000|7122486342323359000|7155922938191990000|7273029222002740000|7267495693923700000|7265211977553694000|7294555153548496000|7301040957695200000|7316498496696126000|7308310409457438000
detox,10,healthylifestyle,51,7175799694688357000|7190071420444102000|7236449618521820000|7245558496752668000|7279035490441924000|7294555153548496000|7298720755146051000|7308310409457438000|7057925225245167000|7092387096605773000|7092011186635476000|7091692218058132000|7091639315289132000|7091264841825979000|7091036522312519000|7102863350819818000|7102858899891523000|7135958422956166000|7135491916644306000|7148770561064193000|7148431121049472000|7171590146834435000|7182310243253161000|7194803424750358000|7205359594015575000|7205108442137251000|7204755374430375000|7204551600315043000|7216777377123241000|7216764300986273000|7216677094103830000|7216590355918114000|7250413969272262000|7250032194889010000|7261858705338109000|7261562115314486000|7296111119863795000|7296105031592332000|7296093810487053000|7295676070999772000|7307249710132170000|7154281698589478000|7175799694688357000|7190071420444102000|7236449618521820000|7234096452186672000|7245558496752668000|7265211977553694000|7279035490441924000|7294555153548496000|7308310409457438000
detox,10,health,45,7098620872835091000|7139513847341125000|7153632159822138000|7280069968769601000|7279061360443444000|7306532931005189000|7092021006167969000|7092011186635476000|7091036522312519000|7102863350819818000|7114750390024834000|7113566181147135000|7125051448152444000|7124726543644970000|7137268591547780000|7136207140099804000|7135491916644306000|7148773749603552000|7147742532514991000|7147666904738549000|7171468776993541000|7182823900353482000|7194803424750358000|7194377818950634000|7216777377123241000|7216745165858409000|7216677094103830000|7216590355918114000|7216388446372367000|7250076439150595000|7261858705338109000|7261562115314486000|7261555480646995000|7273221945036951000|7273207305108213000|7295839116585864000|7295474896338046000|7318072936760397000|7098620872835091000|7139513847341125000|7153632159822138000|7265211977553694000|7280069968769601000|7279061360443444000|7306532931005189000
detox,10,gezondeleefstijl,38,7190071420444102000|7216246411850026000|7217107180770676000|7079688602707447000|7080041168096038000|7078562590502211000|7070031029142179000|7088695287950233000|7085973475222883000|7098984703285333000|7093137052010630000|7104308907614522000|7120474393951751000|7137704660776816000|7127195622234443000|7148763022922665000|7140886648832773000|7159446428178320000|7157956582062444000|7154992310588083000|7178867992640507000|7176650559879941000|7175446006052539000|7193237114622840000|7191763393496239000|7190071420444102000|7205118094845545000|7202994724981165000|7202321246392962000|7216246411850026000|7215602473547877000|7215147914677505000|7211177273502764000|7234176486603836000|7234096452186672000|7269663248943779000|7265211977553694000|7281172170963815000
detox,10,gezond,30,7054537702909267000|7066863499099573000|7153632159822138000|7177331270899338000|7190071420444102000|7186622171337231000|7226237217411239000|7249701210633047000|7249052078994165000|7266803097517772000|7066863499099573000|7081260691012750000|7079688602707447000|7092021006167969000|7171045912633003000|7182876346325011000|7182185858848558000|7194812069835754000|7261594363455606000|7066863499099573000|7070031029142179000|7153632159822138000|7177331270899338000|7190071420444102000|7226237217411239000|7249701210633047000|7249052078994165000|7266803097517772000|7265211977553694000|7278280797419818000
detox,10,gezondleven,26,7127993533532851000|7153632159822138000|7233829061615734000|7249052078994165000|7280578702763773000|7280069968769601000|7279061360443444000|7290628580185312000|7301747943525191000|7113566181147135000|7194396652529044000|7204890443107110000|7127993533532851000|7153632159822138000|7210404561515761000|7239333902685359000|7233829061615734000|7249052078994165000|7265211977553694000|7280578702763773000|7280069968769601000|7279061360443444000|7278280797419818000|7290628580185312000|7301747943525191000|7312406629318790000
detox,10,gezondeten,24,7127993533532851000|7153632159822138000|7175799694688357000|7258939731495505000|7273029222002740000|7263604078628965000|7275980641341099000|7298269538146110000|7311016749678300000|7113566181147135000|7171045912633003000|7182185858848558000|7194812069835754000|7204893737133018000|7227762053430234000|7318331559763889000|7127993533532851000|7153632159822138000|7175799694688357000|7258939731495505000|7273029222002740000|7269663248943779000|7265211977553694000|7311016749678300000
detox,10,healthyfood,20,7153982766563069000|7153632159822138000|7080954152603422000|7091036522312519000|7102863350819818000|7125855657412087000|7171045912633003000|7183325727763385000|7194803424750358000|7194396652529044000|7205108442137251000|7204755374430375000|7204551600315043000|7216777377123241000|7216677094103830000|7216590355918114000|7295676070999772000|7153982766563069000|7153632159822138000|7265211977553694000
detox,10,gezondevoeding,17,7153632159822138000|7225134458867879000|7250446921175731000|7249071637813923000|7248630170792283000|7292397229124423000|7250446921175731000|7318331559763889000|7153632159822138000|7202321246392962000|7198236039884951000|7225134458867879000|7250446921175731000|7249071637813923000|7248630170792283000|7265211977553694000|7292397229124423000
detox,10,healthyliving,15,7127993533532851000|7280069968769601000|7279061360443444000|7113566181147135000|7125855657412087000|7147666904738549000|7160674080260148000|7194803424750358000|7194477006355025000|7216777377123241000|7216677094103830000|7216590355918114000|7127993533532851000|7280069968769601000|7279061360443444000
detox,10,wellness,15,7186622171337231000|7226237217411239000|7265320699454131000|7301747943525191000|7092021006167969000|7137268591547780000|7147666904738549000|7216777377123241000|7216677094103830000|7216590355918114000|7307342548152978000|7318866316335615000|7226237217411239000|7265320699454131000|7301747943525191000
detox,10,gezondelevensstijl,11,7190071420444102000|7245558496752668000|7259016582989467000|7273029222002740000|7182185858848558000|7318321817892965000|7127537519004028000|7190071420444102000|7245558496752668000|7259016582989467000|7273029222002740000
detox,10,darmgezondheid,10,7192344833221037000|7191181306196282000|7190789232619687000|7190296637464464000|7243803483927776000|7192344833221037000|7191181306196282000|7190789232619687000|7190296637464464000|7243803483927776000
detox,10,healing,9,7210731110513331000|7067111825573285000|7160732411561594000|7159624430631521000|7273228192876482000|7091154639395098000|7090808960076369000|7081969133033655000|7210731110513331000
detox,10,guthealth,9,7295821991146212000|7059422316748361000|7138027940834512000|7194456687607107000|7216673160278855000|7238940132701736000|7261555480646995000|7295821991146212000|7295821991146212000
detox,10,healtylifestyle,7,7064537427649547000|7249052078994165000|7280578702763773000|7080458476031331000|7064537427649547000|7249052078994165000|7280578702763773000
detox,10,gezondvasten,7,7250446921175731000|7249071637813923000|7248630170792283000|7250446921175731000|7250446921175731000|7249071637813923000|7248630170792283000
detox,10,healthcoach,6,7139513847341125000|7190071420444102000|7182670538064612000|7182284618668723000|7139513847341125000|7190071420444102000
detox,10,gezonderecepten,6,7204912918700248000|7240892077595266000|7255644059312606000|7204893737133018000|7227417446729240000|7204912918700248000
detox,10,leefstijl,6,7225134458867879000|7298269538146110000|7202321246392962000|7215602473547877000|7225134458867879000|7265211977553694000
detox,10,gezondheidstips,6,7301747943525191000|7308343709395930000|7171802458975391000|7198236039884951000|7301747943525191000|7308343709395930000
detox,10,healthcare,5,7226237217411239000|7149148973360582000|7194803424750358000|7216673160278855000|7226237217411239000
detox,10,liverhealth,5,7236449618521820000|7295821991146212000|7295821991146212000|7236449618521820000|7295821991146212000
detox,10,healthyrecipes,5,7092316016784510000|7261858705338109000|7261562115314486000|7261555480646995000|7284560576502648000
detox,10,wellnesstips,5,7149148973360582000|7148431121049472000|7147742532514991000|7147666904738549000|7204551600315043000
detox,10,healthychoices,5,7159889042803363000|7159872999296863000|7159839797085769000|7295676070999772000|7293793149074296000
detox,10,holistichealth,4,7135062917380132000|7182670538064612000|7182284618668723000|7135062917380132000
detox,10,healingjourney,4,7210731110513331000|7250189731189902000|7261594363455606000|7210731110513331000
detox,10,gezondheidenwelzijn,4,7259016582989467000|7301747943525191000|7259016582989467000|7301747943525191000
detox,10,gezondlijf,4,7280578702763773000|7233826727519112000|7232230004300598000|7280578702763773000
detox,10,natuurlijkegezondheid,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,10,holistischwelzijn,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,10,gezondelevesstijl,4,7280069968769601000|7279061360443444000|7280069968769601000|7279061360443444000
detox,10,eathealthy,4,7069331394379386000|7069303520519900000|7079795303510986000|7171091344511733000
detox,10,mentalhealth,4,7080283426078625000|7238940132701736000|7273228192876482000|7273221945036951000
detox,10,healthtips,4,7182670538064612000|7182284618668723000|7194803424750358000|7250492122061606000
detox,10,gezondgewicht,4,7227417446729240000|7220863625911700000|7233826727519112000|7232230004300598000
detox,10,healthychange,4,7220863625911700000|7233826727519112000|7232230004300598000|7283152761808555000
detox,10,therealhealthplan,3,7190071420444102000|7113566181147135000|7190071420444102000
detox,10,mentalegezondheid,3,7214200334757973000|7318331559763889000|7214200334757973000
detox,10,innerhealth,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,10,wellnessshots,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,10,guthealthmatters,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,10,womenshealth,3,7059382040302489000|7227090588104019000|7309787896909811000
detox,10,healthybreakfast,3,7057542147725200000|7159889042803363000|7194477006355025000
detox,10,صحة,3,7092387096605773000|7092011186635476000|7091639315289132000
detox,10,خليك_صحي,3,7092387096605773000|7092011186635476000|7091639315289132000
detox,10,دايت_صحي,3,7092387096605773000|7092011186635476000|7091639315289132000
detox,10,ريجيم_صحي,3,7092387096605773000|7092011186635476000|7091639315289132000
detox,10,stayhealthy,3,7159889042803363000|7159872999296863000|7159839797085769000
detox,10,healthyjuice,3,7194396652529044000|7205359594015575000|7204890443107110000
detox,10,healthyhabits,3,7194377818950634000|7250492122061606000|7295676070999772000
detox,11,amsterdam,17,7143362786263928000|7223332558463864000|7080458476031331000|7125843041318915000|7148770561064193000|7160077610762915000|7182926448792047000|7227171400048545000|7227042397803384000|7296007152005631000|7295782078816308000|7295676780516576000|7295460849869671000|7307280828298563000|7306987117509479000|7143362786263928000|7223332558463864000
detox,11,darmen,12,7155922938191990000|7179576766950821000|7258939731495505000|7271588369468100000|7269497407119838000|7238940132701736000|7155922938191990000|7179576766950821000|7249998050632928000|7258939731495505000|7271588369468100000|7269497407119838000
detox,11,depressie,11,7167118055296880000|7167074488562142000|7192590406138252000|7216246411850026000|7308310409457438000|7261891907507277000|7167118055296880000|7167074488562142000|7192590406138252000|7216246411850026000|7308310409457438000
detox,11,netherlands,11,7223332558463864000|7113231439889567000|7125855657412087000|7125843041318915000|7159980284795047000|7182296640492031000|7204845598351183000|7227171400048545000|7227042397803384000|7306918249722039000|7223332558463864000
detox,11,belgie,10,7190071420444102000|7273207305108213000|7295839116585864000|7295474896338046000|7190071420444102000|7226697491591237000|7226251323505774000|7225740155343195000|7225529478485691000|7306396420532112000
detox,11,nederland,9,7190071420444102000|7246855541245464000|7125051448152444000|7136097495637102000|7135474316325506000|7160674080260148000|7306962237426650000|7190071420444102000|7246855541245464000
detox,11,dutch,9,7092128674622803000|7125051448152444000|7136097495637102000|7135873715719392000|7135474316325506000|7159980284795047000|7227930667600924000|7227171400048545000|7227042397803384000
detox,11,denhaag,8,7175799694688357000|7306949396296502000|7135933235900632000|7227171400048545000|7227042397803384000|7306949396296502000|7175799694688357000|7306949396296502000
detox,11,aloë,7,7159446428178320000|7191763393496239000|7205118094845545000|7215147914677505000|7210442606155763000|7210404561515761000|7234096452186672000
detox,11,utrecht,6,7114750390024834000|7124726543644970000|7136207140099804000|7148773749603552000|7182823900353482000|7216764300986273000
detox,11,rotterdam,6,7124758041161141000|7136097495637102000|7135933235900632000|7135873715719392000|7227171400048545000|7227042397803384000
detox,11,antwerpen,6,7273207305108213000|7295839116585864000|7295474896338046000|7214913724371537000|7214910565351738000|7293962781265628000
detox,11,belgium,5,7273207305108213000|7295839116585864000|7295474896338046000|7306918249722039000|7306396420532112000
detox,11,rustinjelijf,4,7161863142790712000|7276689033315634000|7161863142790712000|7276689033315634000
detox,11,nl,4,7190071420444102000|7265320699454131000|7190071420444102000|7265320699454131000
detox,11,edelstenenenmineralen,4,7210731110513331000|7227468870930533000|7210731110513331000|7227468870930533000
detox,11,10dagen,4,7210090669803589000|7209635358244343000|7210090669803589000|7209635358244343000
detox,11,strikjegeluk,4,7280578702763773000|7279035490441924000|7280578702763773000|7279035490441924000
detox,11,zaandam,4,7280027645662825000|7279785064806829000|7280027645662825000|7279785064806829000
detox,11,almere,4,7291183120945024000|7299488658636148000|7307280828298563000|7291183120945024000
detox,11,edelstenen,3,7057430050966195000|7210731110513331000|7210731110513331000
detox,11,breda,3,7157460065392463000|7307342548152978000|7157460065392463000
detox,11,druiven,3,7171811688113540000|7171811688113540000|7171811688113540000
detox,11,donkerehuid,3,7171811688113540000|7171811688113540000|7171811688113540000
detox,11,arnhem,3,7186622171337231000|7057469511309512000|7182876346325011000
detox,11,ontslakt,3,7213398286743457000|7241680992962924000|7213398286743457000
detox,11,brandnetel,3,7231155724972330000|7231155724972330000|7261579760067677000
detox,11,zuidholland,3,7306949396296502000|7306949396296502000|7306949396296502000
detox,11,دايت,3,7092387096605773000|7092011186635476000|7091639315289132000
detox,11,antwerpen🇧🇪,3,7214913724371537000|7214910565351738000|7229013656028057000
detox,12,tiktok,13,7054537702909267000|7221472585975270000|7102319314677616000|7113231439889567000|7125051448152444000|7136097495637102000|7135873715719392000|7135474316325506000|7159980284795047000|7227930667600924000|7227171400048545000|7227042397803384000|7221472585975270000
detox,12,beautytok,10,7134754263963602000|7223332558463864000|7276465076297682000|7295821991146212000|7182296640492031000|7295821991146212000|7134754263963602000|7223332558463864000|7276465076297682000|7295821991146212000
detox,12,hairtok,8,7307336912224734000|7068275514439388000|7204804187010452000|7239296364406967000|7238958025342488000|7273203128839785000|7307336912224734000|7307336912224734000
detox,12,tiktokviral,4,7125051448152444000|7136097495637102000|7135474316325506000|7250032194889010000
detox,12,cleanbeautytok,3,7295821991146212000|7295821991146212000|7295821991146212000
detox,13,paniekaanval,10,7150033523779325000|7167118055296880000|7167074488562142000|7306949396296502000|7135933235900632000|7306949396296502000|7150033523779325000|7167118055296880000|7167074488562142000|7306949396296502000
detox,13,psoriasis,7,7190719786337242000|7218886354116021000|7258916609929022000|7194830182535007000|7190719786337242000|7218886354116021000|7258916609929022000
detox,13,PUBGMOBILE,6,7183311523417198000|7182866500502523000|7205091265493421000|7204605962899017000|7216624165586095000|7238954931007294000
detox,13,pcglow,4,7134754263963602000|7176360275724078000|7134754263963602000|7176360275724078000
detox,13,peeling,4,7144042218221751000|7301354096525692000|7144042218221751000|7301354096525692000
detox,13,plasticvrij,4,7162183876058648000|7162148567577054000|7162183876058648000|7162148567577054000
detox,13,pusztuljonforyouba,4,7205091265493421000|7204605962899017000|7216624165586095000|7238954931007294000
detox,13,pms,3,7070076396349050000|7298269538146110000|7070076396349050000
detox,13,pam🌟,3,7122486342323359000|7124598980750691000|7122486342323359000
detox,13,lpg,3,7221472585975270000|7256693500899528000|7221472585975270000
detox,13,lpgendermologie,3,7221472585975270000|7256693500899528000|7221472585975270000
detox,13,lpgbehandeling,3,7221472585975270000|7256693500899528000|7221472585975270000
detox,13,pedicure,3,7291183120945024000|7103603033027694000|7291183120945024000
detox,13,pmu,3,7291183120945024000|7113021406035594000|7291183120945024000
detox,13,rupaulsdragrace,3,7113479396505259000|7112927526523096000|7124742294011399000
detox,14,foryou,105,7057430050966195000|7065231532604116000|7134754263963602000|7144042218221751000|7156663523517402000|7153716032908070000|7171811688113540000|7210731110513331000|7227468870930533000|7226237217411239000|7247926981810081000|7258939731495505000|7264903951395442000|7280027645662825000|7279785064806829000|7279052787005115000|7276465076297682000|7295821991146212000|7294555153548496000|7307336912224734000|7299488658636148000|7298720755146051000|7310238911849123000|7057823085713509000|7067111825573285000|7080283426078625000|7092325279594581000|7091369631209819000|7090978276478324000|7104037263390084000|7103856397711838000|7102319314677616000|7113231439889567000|7112927526523096000|7125051448152444000|7136097495637102000|7135873715719392000|7135474316325506000|7148770561064193000|7159980284795047000|7171811688113540000|7171590146834435000|7183325727763385000|7182926448792047000|7182296640492031000|7194812069835754000|7194706615096987000|7205108442137251000|7204918215699500000|7204755374430375000|7216745165858409000|7216434053787045000|7216388446372367000|7216346549402619000|7227930667600924000|7227417446729240000|7227171400048545000|7227042397803384000|7239296364406967000|7238954931007294000|7238940132701736000|7250076439150595000|7273496889213963000|7273221945036951000|7273207305108213000|7284264911398538000|7295839116585864000|7295821991146212000|7295474896338046000|7307342548152978000|7307336912224734000|7306962237426650000|7306911739705036000|7065231532604116000|7088695287950233000|7104308907614522000|7134754263963602000|7144042218221751000|7156663523517402000|7153716032908070000|7171811688113540000|7191763393496239000|7210731110513331000|7210039169698041000|7227468870930533000|7226697491591237000|7226420921723047000|7226251323505774000|7226237217411239000|7225740155343195000|7225529478485691000|7247926981810081000|7258939731495505000|7264903951395442000|7280045220564078000|7280027645662825000|7279785064806829000|7279052787005115000|7276465076297682000|7295821991146212000|7294555153548496000|7307336912224734000|7304959659507551000|7312406629318790000|7310238911849123000
detox,14,voorjou,43,7065231532604116000|7122486342323359000|7141312742836817000|7153982766563069000|7227468870930533000|7226237217411239000|7258939731495505000|7264903951395442000|7091726624353177000|7091667431399149000|7114976189005024000|7113231439889567000|7125051448152444000|7124598980750691000|7138045027829304000|7136097495637102000|7135873715719392000|7135481694143958000|7135474316325506000|7160732411561594000|7159980284795047000|7182296640492031000|7227417446729240000|7238940132701736000|7273523907959803000|7273229213535161000|7273221945036951000|7284611331485945000|7306955240023150000|7065231532604116000|7078562590502211000|7122486342323359000|7141312742836817000|7153982766563069000|7202321246392962000|7227468870930533000|7226697491591237000|7226251323505774000|7226237217411239000|7225740155343195000|7225529478485691000|7258939731495505000|7264903951395442000
detox,14,reinigen,19,7049326424099950000|7066863499099573000|7104186065296051000|7116166330209816000|7161063596045258000|7209285116906966000|7206006635184016000|7066863499099573000|7283951359613832000|7066863499099573000|7104186065296051000|7116166330209816000|7161063596045258000|7209285116906966000|7206006635184016000|7220863625911700000|7233826727519112000|7267495693923700000|7283152761808555000
detox,14,trending,16,7059993974643150000|7299488658636148000|7102319314677616000|7113231439889567000|7125051448152444000|7148770561064193000|7159980284795047000|7171590146834435000|7182296640492031000|7205108442137251000|7204755374430375000|7273207305108213000|7295839116585864000|7295474896338046000|7306962237426650000|7059993974643150000
detox,14,voorjoupagina,13,7226237217411239000|7258939731495505000|7264903951395442000|7125051448152444000|7136097495637102000|7135474316325506000|7159980284795047000|7182296640492031000|7227417446729240000|7239405587950308000|7226237217411239000|7258939731495505000|7264903951395442000
detox,14,rimpels,8,7221472585975270000|7256693500899528000|7280027645662825000|7091154639395098000|7090808960076369000|7081969133033655000|7221472585975270000|7280027645662825000
detox,14,cleanse,6,7049326424099950000|7057823085713509000|7216777377123241000|7216677094103830000|7216590355918114000|7239340925296643000
detox,14,summerbody,6,7098620872835091000|7103119192529980000|7102319314677616000|7114976189005024000|7227456992158240000|7098620872835091000
detox,14,juicebrothers,6,7209285116906966000|7206006635184016000|7057823085713509000|7194377818950634000|7209285116906966000|7206006635184016000
detox,14,cleanslate,6,7295343930458033000|7306532931005189000|7308343709395930000|7295343930458033000|7306532931005189000|7308343709395930000
detox,14,juicing,6,7081180565369605000|7159889042803363000|7159872999296863000|7159839797085769000|7216798387402722000|7216417638212210000
detox,14,selflove,5,7139513847341125000|7182296640492031000|7204893737133018000|7273203128839785000|7139513847341125000
detox,14,verslaafd,4,7194193435597835000|7194193435597835000|7227144083238669000|7194193435597835000
detox,14,30daychallenge,4,7188826851123498000|7188492692370804000|7188826851123498000|7188492692370804000
detox,14,30dagenreset,4,7188826851123498000|7188492692370804000|7188826851123498000|7188492692370804000
detox,14,pro12,4,7271588369468100000|7269497407119838000|7271588369468100000|7269497407119838000
detox,14,optimalisatie,4,7302405551202307000|7301023435788979000|7299180242260807000|7302405551202307000
detox,14,500peoples,4,7069336953006738000|7069331394379386000|7068305258606349000|7067467708924726000
detox,14,topkwaliteit,4,7137704660776816000|7175446006052539000|7215602473547877000|7234176486603836000
detox,14,lezing,3,7057108774800068000|7150033523779325000|7150033523779325000
detox,14,instagram,3,7054537702909267000|7125051448152444000|7135873715719392000
detox,14,verrijking,3,7123920466238066000|7160732411561594000|7123920466238066000
detox,14,struggles,3,7194193435597835000|7194193435597835000|7194193435597835000
detox,14,2023,3,7192590406138252000|7183325727763385000|7192590406138252000
detox,14,afvaltips,3,7190071420444102000|7249773821303983000|7190071420444102000
detox,14,feelinggood,3,7316498496696126000|7175446006052539000|7316498496696126000
detox,14,0633876111,3,7069336953006738000|7067467708924726000|7079304358365580000
detox,14,رشاقة,3,7092387096605773000|7092011186635476000|7091639315289132000
detox,14,yogainspiration,3,7091036522312519000|7102863350819818000|7102858899891523000
detox,14,top1,3,7205091265493421000|7204605962899017000|7216624165586095000
