name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
RRTO6VMZcD8,Can Air Fryers Cause Cancer? 3 Ways To Reduce This Risk,yes,30,no,1621084263,2021-05-15 13:05:03,CNA Insider,UC_Lnb8ZHqqgLbp-7hltuT9w,News & Politics,en-GB,en,45988,399,,,0,36,https://i.ytimg.com/vi/RRTO6VMZcD8/mqdefault.jpg,EN
_XSRcpYkc84,Cancer by chemical materials; monomers or polymers?,yes,31,no,1675441807,2023-02-03 16:02:07,PolyMotion,UCqrjHVhgrSgTHRVlWsFTSrg,Science & Technology,,,136,5,,,0,1,https://i.ytimg.com/vi/_XSRcpYkc84/mqdefault.jpg,EN
LQwCpbOr1fw,Cancer causing chemicals in contact lenses?! #trending #eyes,yes,32,no,1684420913,2023-05-18 14:05:53,Dr. Jennifer Tsai,UCbsTjipcmOrg-ecc7UonK6Q,Howto & Style,,,418,10,,,0,0,https://i.ytimg.com/vi/LQwCpbOr1fw/mqdefault.jpg,EN
ec_ZNZIToso,Chemicals  trick  your body and may cause cancer | Everything you need to know about Xenoestrogens,yes,33,no,1677165303,2023-02-23 15:02:03,Doctor P,UCntWUw15fW3r_IFCoMXqaZg,Education,,en,106,10,,,0,0,https://i.ytimg.com/vi/ec_ZNZIToso/mqdefault.jpg,EN
saANxD0cqy0,Making my favorite liquid carcinogen,yes,34,no,1569542420,2019-09-27 00:09:20,NileRed,UCFhXFikryT4aFcLkLw2LBLA,Science & Technology,en,en,6416556,178950,,,0,9956,https://i.ytimg.com/vi/saANxD0cqy0/mqdefault.jpg,EN
LEpTTolebqo,3D Medical Animation - What is Cancer?,yes,35,no,1224006101,2008-10-14 17:10:41,BioDigital  Inc.,UCY1dy9uNfVHEkqhi-wvwdLA,Science & Technology,,,2738611,6082,,,0,881,https://i.ytimg.com/vi/LEpTTolebqo/mqdefault.jpg,EN
UbYt2gVTXxk,Workplace Chemicals and Cancer: How are they identified and managed,yes,36,yes,1580459721,2020-01-31 08:01:21,Cancer Council WA,UCqV1knGZzlEsv8saDRd-yZg,Nonprofits & Activism,,en,227,3,,,0,0,https://i.ytimg.com/vi/UbYt2gVTXxk/mqdefault.jpg,EN
z8Njs1nGd-4,Local researchers find key substances involved in spread of cancer 암 전이 과정 첫 규,yes,37,no,1409705655,2014-09-03 00:09:15,Arirang News,UCzznO4xSV8BKnUBPyswtCUw,Nonprofits & Activism,,en,28,1,,,0,0,https://i.ytimg.com/vi/z8Njs1nGd-4/mqdefault.jpg,EN
h4quh1jHfWo,Chemicals & Cancer – Steps to Reduce your Risk,yes,38,no,1612867872,2021-02-09 10:02:12,UCHealthCincinnati,UCFeIlnkIqqM6qkE-Zv3Ij3A,Science & Technology,en,en,73,1,,,0,0,https://i.ytimg.com/vi/h4quh1jHfWo/mqdefault.jpg,EN
1hbezS32ybk,Chemicals linked to cancer found in fast food packaging,yes,39,no,1486670892,2017-02-09 20:02:12,LOCAL 12,UC673WfesrYoCgG9VsekGlEQ,News & Politics,,en-US,126,1,,,0,0,https://i.ytimg.com/vi/1hbezS32ybk/mqdefault.jpg,EN
NM_eiMqjwjc,Carcinogeic chemicals in skincare explained | what is a carcinogen? |,yes,40,yes,1679317151,2023-03-20 12:03:11,Mo skin lab,UCe9SIqgz8W3Pp8PUU1KNEQQ,Howto & Style,en,en,105,17,,,0,11,https://i.ytimg.com/vi/NM_eiMqjwjc/mqdefault.jpg,EN
kfxxWeI79FU,Study: PFAS  Forever  Chemicals Are Carcinogenic,yes,41,yes,1583280545,2020-03-04 00:03:05,Wochit News,UCJmSX7ghommK3pwMLGNUvPA,News & Politics,,,125,4,,,0,0,https://i.ytimg.com/vi/kfxxWeI79FU/mqdefault.jpg,EN
EgoB1GwZleo,How You Can Prevent PROSTATE CANCER [Hint: NO Medications  NO Chemicals],yes,42,no,1684753388,2023-05-22 11:05:08,Dr.JedosaThePharmD,UCKUyy-K_A8wq2U71WKg69gg,Education,,en,1386,43,,,0,3,https://i.ytimg.com/vi/EgoB1GwZleo/mqdefault.jpg,EN
CBcJBO8q1w0,Report indicates cancer-causing chemicals in Franklin could have spread,yes,43,no,1624418062,2021-06-23 03:06:22,FOX59 News,UCktceZtn0Kxd53qjjM2KzqA,News & Politics,,en,73,2,,,0,0,https://i.ytimg.com/vi/CBcJBO8q1w0/mqdefault.jpg,EN
UJjCcm2CDZk,Study links chemicals used to straighten hair with uterine cancer,yes,44,yes,1666129860,2022-10-18 21:10:00,CBS New York,UCNZyLULUQBp5e9Q1cKtvk6Q,News & Politics,en,en,3282,46,,,0,12,https://i.ytimg.com/vi/UJjCcm2CDZk/mqdefault.jpg,EN
3Kcj2io_274,Study Found Out That Chemicals Present In Sanitary Napkins Can Cause Cancer And Infertility,yes,45,yes,1673076600,2023-01-07 07:01:00,Business Today,UCaPHWiExfUWaKsUtENLCv5w,News & Politics,en-IN,en,867,13,,,0,1,https://i.ytimg.com/vi/3Kcj2io_274/mqdefault.jpg,EN
I7E547UmBFM,Carcinogenic chemicals in 20 percent of bread,yes,46,no,1438200255,2015-07-29 20:07:15,Home Gardens,UC-Y-0YNAHjMsUUIFixSNqiA,Howto & Style,,,80,6,,,0,5,https://i.ytimg.com/vi/I7E547UmBFM/mqdefault.jpg,EN
LK_Sv2lT9_w,Hair straightening chemicals tied to uterine cancer: Research and hair care alternatives,yes,47,yes,1675162444,2023-01-31 10:01:04,WKYC Channel 3,UCNBmxc6FvKyxtCpUygcdINA,News & Politics,en,en,202,5,,,0,1,https://i.ytimg.com/vi/LK_Sv2lT9_w/mqdefault.jpg,EN
d5uDDYcXntI,Endocrine disrupting chemicals explained | Breast Cancer UK,yes,48,no,1656430616,2022-06-28 15:06:56,Breast Cancer UK,UCZ8n1ZICx17aro5TfSmRSmQ,Nonprofits & Activism,en-GB,en,521,6,,,0,0,https://i.ytimg.com/vi/d5uDDYcXntI/mqdefault.jpg,EN
