name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
VgTU4DePwUg,Removing the Asbestos! Rescuing a 120 year old House,yes,48,no,1662296411,2022-09-04 13:09:11,Laura Kampf,UCRix1GJvSBNDpEFY561eSzw,Education,,de-DE,257216,19798,,,0,1096,https://i.ytimg.com/vi/VgTU4DePwUg/mqdefault.jpg,EN
KY9u0q8q5yk,How Dangerous is Asbestos Exposure at Work? #asbestos #exposure #safety #safetytraining #gotsafety,yes,49,no,1654802160,2022-06-09 19:06:00,GotSafety,UC5Ui5xTXauqZWw31egxCEcw,Education,,en,669,12,,,0,0,https://i.ytimg.com/vi/KY9u0q8q5yk/mqdefault.jpg,EN
M5KF9XR5TNY,What Is Asbestos And Why Is It Dangerous?,yes,50,yes,1533727936,2018-08-08 11:08:16,Newsweek,UC2a35q7eyzkfoIusBzdH4Hw,News & Politics,,en,6808,49,,,0,4,https://i.ytimg.com/vi/M5KF9XR5TNY/mqdefault.jpg,EN
Jnz6-3I4mT8,Les coulisses de l enquête : L’amiante : l’histoire sans fin | Thema + | ARTE,yes,1,no,1665501304,2022-10-11 15:10:04,ARTE,UCwI-JbGNsojunnHbFAc0M4Q,News & Politics,,fr,12636,149,,,0,4,https://i.ytimg.com/vi/Jnz6-3I4mT8/mqdefault.jpg,FR
MbAakEFoYtk,Tout savoir sur l amiante,yes,2,yes,1496854465,2017-06-07 16:06:25,Deux gouttes de culture,UCt7WPAWJ92U5XEboNEgB44Q,Education,,,95170,1578,,,0,58,https://i.ytimg.com/vi/MbAakEFoYtk/mqdefault.jpg,FR
-PG_5hvVW58,Protection des travailleurs contre l amiante : les ambitions de l UE,yes,3,no,1679506645,2023-03-22 17:03:25,euronews (en français),UCW2QcKZiU8aUGg4yxCIditg,Education,fr,fr,1567,14,,,0,1,https://i.ytimg.com/vi/-PG_5hvVW58/mqdefault.jpg,FR
YzPwim0cAIA,Amiante : êtes-vous en danger ?,yes,4,yes,1410974316,2014-09-17 17:09:36,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,40875,168,,,0,25,https://i.ytimg.com/vi/YzPwim0cAIA/mqdefault.jpg,FR
kGO_yaQswpw,On a acheté une maison remplie d amiante,yes,5,yes,1667026816,2022-10-29 07:10:16,Documentaire Société,UCYFI5PGuw_34XaA3SGDkQOQ,Entertainment,,fr,12282,120,,,0,25,https://i.ytimg.com/vi/kGO_yaQswpw/mqdefault.jpg,FR
UETzaOkU0MU,Les origines de l amiante avec David Castello-Lopes,yes,6,no,1611767040,2021-01-27 17:01:00,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,,,46293,1142,,,0,21,https://i.ytimg.com/vi/UETzaOkU0MU/mqdefault.jpg,FR
NuOdf8qwiwk,Henri Boumandil  victime de l amiante,yes,7,no,1498589119,2017-06-27 18:06:19,Brut,UCSKdvgqdnj72_SLggp7BDTg,News & Politics,,,10349,137,,,0,7,https://i.ytimg.com/vi/NuOdf8qwiwk/mqdefault.jpg,FR
UaA7H7dARPA,LE RISQUE AMIANTE,yes,8,yes,1547822981,2019-01-18 14:01:41,NEOH,UCNpxxaihrrNglSGemv0ekMA,Entertainment,,,24590,149,,,0,28,https://i.ytimg.com/vi/UaA7H7dARPA/mqdefault.jpg,FR
VvD10Ydv4Vk,Les dangers de l amiante pour les ouvriers du bâtiment,yes,9,yes,1247815898,2009-07-17 07:07:38,INRSFrance,UCAChfMGhZCNh7fV0N33NW1g,Nonprofits & Activism,,fr,60057,134,,,0,2,https://i.ytimg.com/vi/VvD10Ydv4Vk/mqdefault.jpg,FR
7apPCabJ4CQ,Avant de mourir  des victimes de l’amiante espèrent justice | AFP,yes,10,no,1656432007,2022-06-28 16:06:07,AFP,UCckz6n8QccTd6K_xdwKqa0A,News & Politics,,fr,5813,63,,,0,8,https://i.ytimg.com/vi/7apPCabJ4CQ/mqdefault.jpg,FR
LxhZKJ0-AGE,Amiante : la réponse de l’Etat c’est l’omerta ! - Louis Boyard,yes,11,no,1686665996,2023-06-13 14:06:56,La France insoumise - Groupe parlementaire,UCHTEGIA9QrWAOw6cCeHX0FQ,News & Politics,fr,fr,6958,445,,,0,113,https://i.ytimg.com/vi/LxhZKJ0-AGE/mqdefault.jpg,FR
9_lU4aaE6Vk,Qu est-ce que l amiante ?,yes,12,no,1678465804,2023-03-10 16:03:04,CSTB-Formations,UCHufYsZLmi199of334Ug21A,Education,fr,fr-FR,416,5,,,0,0,https://i.ytimg.com/vi/9_lU4aaE6Vk/mqdefault.jpg,FR
p26eWXE_WAM,Des fibres d amiante dans l eau potable: un danger pour la santé? | #Investigation,yes,13,no,1643818501,2022-02-02 16:02:01,RTBF,UCNG9VVd57cl3Rcq8cSgpZlQ,News & Politics,fr,fr-BE,21128,307,,,0,68,https://i.ytimg.com/vi/p26eWXE_WAM/mqdefault.jpg,FR
roLdsMFSSVs,Le scandale de l amiante  100 000 cercueils !,yes,14,no,1491922806,2017-04-11 15:04:06,imineo Documentaires,UCJ9tHJbCa8ZoMbapfJLy0ZQ,Entertainment,fr,fr,41080,364,,,0,69,https://i.ytimg.com/vi/roLdsMFSSVs/mqdefault.jpg,FR
BWH9vWCWY60,Amiante et fibrociment : protégez la nature !,yes,15,no,1614073734,2021-02-23 09:02:54,Rustica,UCJJyXHiKEiQLf6HLIP6RTKw,Howto & Style,fr,fr,10484,237,,,0,29,https://i.ytimg.com/vi/BWH9vWCWY60/mqdefault.jpg,FR
gk61amqj26w,A Caligny  l amiante s échappe toujours de l usine abandonnée,yes,16,no,1360578259,2013-02-11 10:02:19,BFMTV,UCXwDLMDV86ldKoFVc_g8P0g,News & Politics,,,8870,37,,,0,7,https://i.ytimg.com/vi/gk61amqj26w/mqdefault.jpg,FR
VtnsjfQqOcA,Amiante  le long combat des victimes dans les Ardennes,yes,17,no,1684602015,2023-05-20 17:05:15,France 3 Grand Est,UC6kvMQP9gzv6qwwzMLuwZTg,News & Politics,fr,fr,598,25,,,0,1,https://i.ytimg.com/vi/VtnsjfQqOcA/mqdefault.jpg,FR
HNm26lRrUcA,Exposition aux poussières d’amiante,yes,18,yes,1654109829,2022-06-01 18:06:09,APCHQ,UCfFzPzRYq3UR-4zjStfDJ3w,Nonprofits & Activism,,fr-CA,2674,16,,,0,0,https://i.ytimg.com/vi/HNm26lRrUcA/mqdefault.jpg,FR
4pKv2T0OCPw,Amiante : Où trouve t-on de l’amiante ?,yes,19,no,1484044056,2017-01-10 10:01:36,ESAIP École d Ingénieurs,UCaPW-OQ3pgxx-DtfxtOQ93g,Education,,,7129,40,,,0,6,https://i.ytimg.com/vi/4pKv2T0OCPw/mqdefault.jpg,FR
1VZchfcANtE,Amiante  100 000 morts d ici 2025 ?,yes,20,no,1506355085,2017-09-25 15:09:05,Investigations et Enquêtes,UC50uCdUubc04xXZz7bqv5ng,Entertainment,fr,fr,6232,86,,,0,8,https://i.ytimg.com/vi/1VZchfcANtE/mqdefault.jpg,FR
