name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
8f44I15fZMU, Les microplastiques se retrouvent dans le sang humain   les scientifiques alertent,yes,11,yes,1650981254,2022-04-26 13:04:14,euronews (en français),UCW2QcKZiU8aUGg4yxCIditg,Science & Technology,fr,fr,2111,35,,,0,3,https://i.ytimg.com/vi/8f44I15fZMU/mqdefault.jpg,FR
KzkhjCsjqjY,Pollution Plastique des Océans - Les Microplastiques - La Pollution Invisible,yes,12,yes,1579707142,2020-01-22 15:01:22,Surfrider Foundation Europe,UCyTDG0mNNg9TVZSiUNP4duA,Nonprofits & Activism,,fr,12855,128,,,0,2,https://i.ytimg.com/vi/KzkhjCsjqjY/mqdefault.jpg,FR
2fkFPWf1RrE,À la recherche de solutions contre le microplastique,yes,13,yes,1611155827,2021-01-20 15:01:07,ICI Québec,UCS_GhgENuLT3xLr55fvImJQ,Science & Technology,fr-CA,fr-CA,974,15,,,0,0,https://i.ytimg.com/vi/2fkFPWf1RrE/mqdefault.jpg,FR
t1Yof488J3c,Les microplastiques  qu est-ce que c est ?,yes,14,yes,1551358889,2019-02-28 13:02:29,Anses - Agence nationale de sécurité sanitaire,UCb83vpQhwHx-9WL1ri-_vgg,Science & Technology,,fr,1422,11,,,0,,https://i.ytimg.com/vi/t1Yof488J3c/mqdefault.jpg,FR
cOTV30nSWvc,Des microparticules de plastiques contenues dans les bouteilles d eau,yes,15,yes,1658383932,2022-07-21 06:07:12,RMC,UCgGb7tN3tIH5_Kk05D1J_bA,Entertainment,,,18928,162,,,0,61,https://i.ytimg.com/vi/cOTV30nSWvc/mqdefault.jpg,FR
E_OKakVy4xI,Les cosmétiques à base de microplastique,yes,16,yes,1529505001,2018-06-20 14:06:01,Nat Geo France,UC6dMVNhZmJYFf7SPv1WLMuQ,Science & Technology,,,2204,100,,,0,3,https://i.ytimg.com/vi/E_OKakVy4xI/mqdefault.jpg,FR
r91v7qf-EoU,Chaque semaine  nous ingérons l équivalent d une carte bancaire !,yes,17,yes,1673865029,2023-01-16 10:01:29,TF1 INFO,UCsrPUA0ZSDCNZC6wyRlR7ZA,News & Politics,,,143436,1020,,,0,323,https://i.ytimg.com/vi/r91v7qf-EoU/mqdefault.jpg,FR
ZIwMFo7SXgE,Comment réduire la pollution des microplastiques ? #CONSOMAG,yes,18,yes,1637235005,2021-11-18 11:11:05,Conso Mag,UCVS0usIYrEC_1O_4xYxtmKw,Howto & Style,fr,fr,195,4,,,0,0,https://i.ytimg.com/vi/ZIwMFo7SXgE/mqdefault.jpg,FR
sqTkqVwDWOM,Les microplastiques sont dans toute la chaîne alimentaire,yes,19,yes,1549039500,2019-02-01 16:02:00,Nat Geo France,UC6dMVNhZmJYFf7SPv1WLMuQ,Science & Technology,,,3610,70,,,0,4,https://i.ytimg.com/vi/sqTkqVwDWOM/mqdefault.jpg,FR
PY5aOxS7-o0,Océans : des méduses pour lutter contre la pollution des microplastiques ?,yes,20,yes,1513695441,2017-12-19 14:12:21,L Obs,UC1ObaaFz4XHVPN2T5IFsU4w,People & Blogs,,,266,1,,,0,0,https://i.ytimg.com/vi/PY5aOxS7-o0/mqdefault.jpg,FR
dl8zSViXrlw,La pollution micro-plastique  un documentaire SEA Plastics,yes,21,yes,1575565025,2019-12-05 16:12:05,SEA PLASTICS,UC24Q40wZURbK7WPDU6luxFw,Nonprofits & Activism,,,2597,52,,,0,1,https://i.ytimg.com/vi/dl8zSViXrlw/mqdefault.jpg,FR
vD84QZLMlw0,Comment les microplastiques impactent-ils la chaîne alimentaire ?,yes,22,yes,1603830437,2020-10-27 20:10:17,Fondation Tara Océan,UC5qWGW-5oRn91eAd2zmT5XQ,Nonprofits & Activism,fr,fr,356,5,,,0,0,https://i.ytimg.com/vi/vD84QZLMlw0/mqdefault.jpg,FR
6rX7shN7jxk,L eau que nous buvons contient-elle des microplastiques ?,yes,23,yes,1646208446,2022-03-02 08:03:26,Anses - Agence nationale de sécurité sanitaire,UCb83vpQhwHx-9WL1ri-_vgg,Science & Technology,,fr,978,8,,,0,0,https://i.ytimg.com/vi/6rX7shN7jxk/mqdefault.jpg,FR
unNFw4Xa3-A,Microplastics⎮Microplastiques,yes,24,yes,1536081559,2018-09-04 17:09:19,Canada C3,UC-vcwVAcezH55m7pV01mKTg,Travel & Events,,,1094,4,,,0,1,https://i.ytimg.com/vi/unNFw4Xa3-A/mqdefault.jpg,FR
