name,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language
9W74aeuqsiU,PFAS: Last Week Tonight with John Oliver (HBO),yes,3,no,1633329003,2021-10-04 06:10:03,LastWeekTonight,UC3XTzVzaHQEd30rQbuvCtTQ,Entertainment,,en-US,5595993,146989,,,0,9393,https://i.ytimg.com/vi/9W74aeuqsiU/mqdefault.jpg,PH
JKg7Mr9M3CQ,Explained: What are PFAS compounds and how can they affect human health?,yes,4,yes,1571436823,2019-10-18 22:10:43,Alaska Public Media,UCYMhbOjuO5z77XH7bfTdmKw,Nonprofits & Activism,en,en,24089,293,,,0,15,https://i.ytimg.com/vi/JKg7Mr9M3CQ/mqdefault.jpg,PH
8QuvTjLZaXs,Forever Chemicals PFAS  PFOA  PFOS  BPA  Explained Clearly,yes,5,yes,1655909720,2022-06-22 14:06:20,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,Education,en,en-US,76321,2910,,,0,279,https://i.ytimg.com/vi/8QuvTjLZaXs/mqdefault.jpg,PH
UBEjgIyp4FA,How 3M And DuPont Are Being Sued Over ‘Forever Chemicals’ In Water,yes,6,no,1686585615,2023-06-12 16:06:15,CNBC,UCvJJ_dzjViJCoLf5uKUTwoA,News & Politics,,en,176273,3317,,,0,651,https://i.ytimg.com/vi/UBEjgIyp4FA/mqdefault.jpg,PH
VYo0BYV8DZ4,5 Ways to avoid Forever Chemicals PFAS  PFOS  PFOA & MILLIONS More!,yes,7,no,1689426719,2023-07-15 13:07:59,KenDBerryMD,UCIma2WOQs1Mz2AuOt6wRSUw,Education,en,en-US,104817,10000,,,0,1193,https://i.ytimg.com/vi/VYo0BYV8DZ4/mqdefault.jpg,PH
XA6sAfr2GZc,EGLE Classroom - Introduction to PFAS,yes,8,no,1634664094,2021-10-19 17:10:34,Michigan EGLE,UCjvIL9Oszk-8sfVl9Wp9Dwg,Education,,en,5715,34,,,0,0,https://i.ytimg.com/vi/XA6sAfr2GZc/mqdefault.jpg,PH
EmS67hH77wo,Stuart Klawans introducing  The Lady Eve  (1941) at PFA Berkeley  July 30 2023,yes,9,no,1690703957,2023-07-30 07:07:17,dibyaduti,UCGOdYLsGNftDQmQU8T5-dPw,Entertainment,,,19,0,,,0,0,https://i.ytimg.com/vi/EmS67hH77wo/mqdefault.jpg,PH
y3kzHc-eV88,The PFAS Cover-up,yes,10,yes,1688050316,2023-06-29 14:06:56,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,96337,2534,,,0,591,https://i.ytimg.com/vi/y3kzHc-eV88/mqdefault.jpg,PH
vZ1KmVmpC8o,Nonstick is prob safe — the factories aren t (PFAS contamination),yes,11,no,1668452434,2022-11-14 19:11:34,Adam Ragusea,UC9_p50tH3WmMslWRWKnM7dQ,Howto & Style,en,en-US,381964,16022,,,0,1375,https://i.ytimg.com/vi/vZ1KmVmpC8o/mqdefault.jpg,PH
0pV2eJGp-J8,PFAS found in nearly half of US tap water,yes,12,yes,1688663949,2023-07-06 17:07:09,FOX 9 Minneapolis-St. Paul,UClwddNv0Cr6SIEGkzVK886w,News & Politics,,en,8390,86,,,0,41,https://i.ytimg.com/vi/0pV2eJGp-J8/mqdefault.jpg,PH
nGyZxlhePNI,Toxic PFAS Chemicals Infect The World,yes,13,no,1684436406,2023-05-18 19:05:06,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,5570,763,,,0,50,https://i.ytimg.com/vi/nGyZxlhePNI/mqdefault.jpg,PH
y5kwd5-ocuM,EWG Explains: PFAS,yes,14,yes,1635980670,2021-11-03 23:11:30,Environmental Working Group (EWG),UC0HuASskjV3jhgj2ONLc8VA,Howto & Style,,en,5472,116,,,0,6,https://i.ytimg.com/vi/y5kwd5-ocuM/mqdefault.jpg,PH
EmvXK_Kqu74,Toxic PFAS Chemicals Now Found In Contact Lenses,yes,15,no,1685545209,2023-05-31 15:05:09,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,6480,670,,,0,52,https://i.ytimg.com/vi/EmvXK_Kqu74/mqdefault.jpg,PH
EyrAdDwdouI,Why PFAS are so impervious  and who is most at risk from the forever chemicals,yes,16,yes,1639094839,2021-12-10 00:12:19,PBS NewsHour,UC6ZFN9Tx6xh-skXCuRHCDpQ,News & Politics,,en-US,29421,515,,,0,,https://i.ytimg.com/vi/EyrAdDwdouI/mqdefault.jpg,PH
LjHc19Ou1Tg,Do THIS to Remove PFAs (forever chemicals) from Water at Home,yes,17,yes,1688756841,2023-07-07 19:07:21,Water Filter Guru,UCs_wwjJQkH13dHcnDQV6aLw,Science & Technology,,en-US,3142,322,,,0,40,https://i.ytimg.com/vi/LjHc19Ou1Tg/mqdefault.jpg,PH
TtfWcgEjxio,PFAS may be lurking in your water and food supply,yes,18,no,1683030967,2023-05-02 12:05:07,CBS Mornings,UC-SJ6nODDmufqBzPBwCvYvQ,News & Politics,,en,4843,91,,,0,11,https://i.ytimg.com/vi/TtfWcgEjxio/mqdefault.jpg,PH
rxeXcYO1AFw,Study Finds Half of US Drinking Water Contains PFAS,yes,19,yes,1688747408,2023-07-07 16:07:08,Bloomberg Quicktake,UChirEOpgFCupRAk5etXqPaA,News & Politics,en,en,44592,338,,,0,424,https://i.ytimg.com/vi/rxeXcYO1AFw/mqdefault.jpg,PH
zo-k1PI0asY,3M to pay more than $10 billion in PFAS case,yes,20,no,1687490079,2023-06-23 03:06:39,KARE 11,UC1JAwKeDUjN2orv5t7LWODQ,News & Politics,en,en,58397,407,,,0,129,https://i.ytimg.com/vi/zo-k1PI0asY/mqdefault.jpg,PH
hkj-hA0-oas,EPA regulations on PFAS forever chemicals are ‘bittersweet’: Mark Ruffalo | ABCNL,yes,21,no,1678846516,2023-03-15 02:03:16,ABC News,UCBi2mrWuNuyYy4gbM6fU18Q,News & Politics,,,7481,72,,,0,10,https://i.ytimg.com/vi/hkj-hA0-oas/mqdefault.jpg,PH
sZHuZkUUYM4,How “forever chemicals” polluted America’s water,yes,22,yes,1596547804,2020-08-04 13:08:04,Vox,UCLXo7UDZvByw2ixzpQCufnA,News & Politics,,en,831774,31087,,,0,2321,https://i.ytimg.com/vi/sZHuZkUUYM4/mqdefault.jpg,PH
5CUvPykRxHI,The Toxic Legacy of 3M s  Forever Chemicals ,yes,23,yes,1671814988,2022-12-23 17:12:08,Bloomberg Originals,UCUMZ7gohGI9HcU9VNsr2FJQ,News & Politics,en,en,211911,4482,,,0,524,https://i.ytimg.com/vi/5CUvPykRxHI/mqdefault.jpg,PH
5N5Qpl3AkM4,What are PFAS?,yes,24,no,1603214224,2020-10-20 17:10:04,Minnesota Pollution Control Agency,UCGU_0yj95W6DRcExC0-MBdg,Education,,en,6348,66,,,0,0,https://i.ytimg.com/vi/5N5Qpl3AkM4/mqdefault.jpg,PH
Jwwu5KchDcU,Forever chemicals: The threat of PFAS in our water,yes,25,yes,1661088050,2022-08-21 13:08:50,CBS Sunday Morning,UCVT1tPkR-fUVlO652EcO3ow,News & Politics,,en,235044,4469,,,0,944,https://i.ytimg.com/vi/Jwwu5KchDcU/mqdefault.jpg,PH
tLoxFB3AcGU,PFAS: The Forever Chemicals ☠️,yes,26,no,1690034375,2023-07-22 13:07:35,Facts Matter with Roman Balmakov,UCXuwhn5_41m4VxZJ3wcDyxA,Entertainment,,en-US,75724,9209,,,0,205,https://i.ytimg.com/vi/tLoxFB3AcGU/mqdefault.jpg,PH
E_lKNCLTQcM,What Are PFAS And Why Are They in Our Drinking Water?,yes,27,no,1584529186,2020-03-18 10:03:46,Seeker,UCzWQYUVCpZqtN93H8RR44Qw,Science & Technology,en,en-US,66397,3381,,,0,244,https://i.ytimg.com/vi/E_lKNCLTQcM/mqdefault.jpg,PH
ov7FTzDQy-k,Engineers develop water filtration system that permanently removes  forever chemicals ,yes,28,yes,1682596839,2023-04-27 12:04:39,NBC News,UCeY0bbntWzzVIaj2z3QigXg,News & Politics,,en,663575,7732,,,0,1238,https://i.ytimg.com/vi/ov7FTzDQy-k/mqdefault.jpg,PH
yjX1n2TP-ac,PFAS Are the  Forever Chemicals  You ve Never Heard Of,yes,29,no,1624453186,2021-06-23 12:06:46,NowThis Earth,UCFH5dQAkGIqzcFYmM4tNtXw,Science & Technology,,en,38950,1276,,,0,186,https://i.ytimg.com/vi/yjX1n2TP-ac/mqdefault.jpg,PH
43ZbkT3lw0w,PFAS and How to Remove the Silent Threat in Our Water,yes,30,no,1593630501,2020-07-01 19:07:21,Kimley Horn,UCkWXPVHgEDqWBsAr852oQYQ,Education,,en-US,41543,899,,,0,134,https://i.ytimg.com/vi/43ZbkT3lw0w/mqdefault.jpg,PH
THmSg7vWH-Q, Toxic  forever chemicals (PFAS) in makeup: is this the new paraben? | Dr Dray,yes,31,no,1626278430,2021-07-14 16:07:30,Dr Dray,UCnxmUrGMtpQT844Yd_l7Zyg,Howto & Style,en,en,42378,2965,,,0,540,https://i.ytimg.com/vi/THmSg7vWH-Q/mqdefault.jpg,PH
0QycrIVwA1M,Removing PFAS chemicals from wastewater being pioneered in Maine,yes,32,yes,1689374842,2023-07-14 22:07:22,NEWS CENTER Maine,UCQAUoXXSGHSntpTPvWwvXbg,News & Politics,en,en,2882,27,,,0,3,https://i.ytimg.com/vi/0QycrIVwA1M/mqdefault.jpg,PH
JhhuKeKChgg,PFAS chemicals: Everlasting pollution • FRANCE 24 English,yes,33,no,1682076488,2023-04-21 11:04:08,FRANCE 24 English,UCQfwfsi5VrQ8yKZ-UWmAEFg,News & Politics,,en,1219,35,,,0,2,https://i.ytimg.com/vi/JhhuKeKChgg/mqdefault.jpg,PH
YJs2xKRCGWg,PFAS Chemical Polluter Reaches MASSIVE Billion Dollar Settlement,yes,34,no,1688310021,2023-07-02 15:07:21,The Ring of Fire,UCYWIEbibRcZav6xMLo9qWWw,News & Politics,,en-US,7627,1153,,,0,73,https://i.ytimg.com/vi/YJs2xKRCGWg/mqdefault.jpg,PH
tqKEG5LxPiY,Forever Chemicals,yes,35,no,1617195614,2021-03-31 13:03:14,Reactions,UCdJ9oJ2GUF8Vmb-G63ldGWg,Science & Technology,en,en,23173,847,,,0,76,https://i.ytimg.com/vi/tqKEG5LxPiY/mqdefault.jpg,PH
7JpwzvGMKuc,PFAS Explained | #Shorts,yes,36,yes,1644595234,2022-02-11 16:02:34,NowThis Earth,UCFH5dQAkGIqzcFYmM4tNtXw,Science & Technology,,en,6062,258,,,0,8,https://i.ytimg.com/vi/7JpwzvGMKuc/mqdefault.jpg,PH
zRHcYfeDPOc,Which water filters can block PFAs,yes,37,yes,1689118841,2023-07-11 23:07:41,CBS Colorado,UC_-gT7OYiRCK9Sp8SIv9WgQ,News & Politics,,en,1428,28,,,0,1,https://i.ytimg.com/vi/zRHcYfeDPOc/mqdefault.jpg,PH
lBFe_NedSmI,PFAS汚染の実態 身体への影響は？米軍基地や工場周辺から相次ぎ検出 [クロ現] | NHK,yes,38,no,1686567627,2023-06-12 11:06:27,NHK,UCip8ve30-AoX2y2OtAAmqFA,Entertainment,ja,zxx,7712,74,,,0,,https://i.ytimg.com/vi/lBFe_NedSmI/mqdefault.jpg,PH
RmaqGrmA6gs,What’s in your food? | Dig in 2 It,yes,39,yes,1677124029,2023-02-23 03:02:09,WFMY News 2,UC6UcjqhROKEWmz7aGzees9A,News & Politics,en,en,1657488,26811,,,0,5685,https://i.ytimg.com/vi/RmaqGrmA6gs/mqdefault.jpg,PH
xh1O7jZ0raE,NEW VA BENEFITS Introduced S.3851 - VET PFAS Act,yes,40,no,1689874920,2023-07-20 17:07:00,Veterans InfoTap,UCJwiHkc7cJgBeH7mh5DwgGA,People & Blogs,,,47524,2316,,,0,145,https://i.ytimg.com/vi/xh1O7jZ0raE/mqdefault.jpg,PH
scOirI4jxqg,What are PFAS?,yes,41,no,1679234435,2023-03-19 14:03:35,DW Planet A,UCb72Gn5LXaLEcsOuPKGfQOg,Education,,en,6100,299,,,0,19,https://i.ytimg.com/vi/scOirI4jxqg/mqdefault.jpg,PH
JzZRtmaJeoQ,Restriction of per- and polyfluoroalkyl substances (PFAS) under REACH,yes,42,no,1680689707,2023-04-05 10:04:07,EUchemicals,UCV6IkCp9rRO1sBUYPD_CuJw,Science & Technology,en-GB,en-GB,22546,54,,,0,2,https://i.ytimg.com/vi/JzZRtmaJeoQ/mqdefault.jpg,PH
bffuvTF7nXE,Three  forever chemical  makers agree to pay $1 billion to resolve claims,yes,43,no,1685979883,2023-06-05 15:06:43,CNBC Television,UCrp_UI8XtuYfpiqluWLD7Lw,News & Politics,,en,2444,20,,,0,5,https://i.ytimg.com/vi/bffuvTF7nXE/mqdefault.jpg,PH
iBc7TmbvO9E,What are PFAS and why are they dangerous? Is teflon safe?,yes,44,no,1554724121,2019-04-08 11:04:41,PennLive.com,UC5yvng1eSgffmybUM-51fTw,News & Politics,,en,9750,76,,,0,8,https://i.ytimg.com/vi/iBc7TmbvO9E/mqdefault.jpg,PH
ByJzGcS97JI,PFAS  Forever No More,yes,45,no,1681928893,2023-04-19 18:04:13,Michigan Engineering,UCSvOdBJgMnTYsK-cZIGZSYQ,Science & Technology,,en-US,670,20,,,0,2,https://i.ytimg.com/vi/ByJzGcS97JI/mqdefault.jpg,PH
DeAu_iF6egE,Forever Chemicals - If You Don t Know  Now You Know I The Daily Show,yes,46,yes,1583464222,2020-03-06 03:03:22,The Daily Show,UCwWhs_6x42TyRM4Wstoq8HA,Comedy,en,en-US,1529909,27666,,,0,1602,https://i.ytimg.com/vi/DeAu_iF6egE/mqdefault.jpg,PH
yjrDvaSyzW4,What water filter is best for removing PFAS?,yes,47,yes,1689112273,2023-07-11 21:07:13,CBS Philadelphia,UCVuFPbAjTi3mqpH-0veJRWg,News & Politics,,en,929,25,,,0,1,https://i.ytimg.com/vi/yjrDvaSyzW4/mqdefault.jpg,PH
xCmE2ARgEj0,The PFAS scandal,yes,48,yes,1678187818,2023-03-07 11:03:58,Zembla,UCMo9uZjfZuvVRxKDgaTBOyQ,News & Politics,,nl-NL,22997,512,,,0,136,https://i.ytimg.com/vi/xCmE2ARgEj0/mqdefault.jpg,PH
8S5XCsAQ3Fg,Report shows high levels of PFAS in Twin Cities tap water,yes,49,yes,1688786367,2023-07-08 03:07:27,WCCO - CBS Minnesota,UCry2gCVdntv6r661sKUiKXw,News & Politics,,en,11080,45,,,0,26,https://i.ytimg.com/vi/8S5XCsAQ3Fg/mqdefault.jpg,PH
BMo4thSw894,Advances in PFAS Destruction Technologies,yes,50,no,1665068462,2022-10-06 15:10:02,wwwAAASorg,UCU_uRsjNMd1qP6CaKyFND_Q,Science & Technology,,en,1360,13,,,0,1,https://i.ytimg.com/vi/BMo4thSw894/mqdefault.jpg,PH
